error_type,layer,median_auc_s0,median_auc_s16,median_delta,method_group,metric_name,object_type,paired_n,region,statistic,tasks_improved,tasks_regressed,ties
representation_norm_error,15,-1.7632549405097961,-0.2539837956428528,1.5092711448669434,pattern,relative_L2,v_stored,1,packed_history,max,0,1,0
representation_norm_error,15,0.06874937959332783,0.07618791096979294,0.007438531376465107,pattern,relative_L2,v_stored,1,packed_history,mean,0,1,0
representation_norm_error,15,0.11113221198320389,0.1187715008854866,0.007639288902282715,pattern,relative_L2,v_stored,1,packed_history,p50,0,1,0
representation_norm_error,15,-0.0076561048626900274,-0.0010880097746849282,0.006568095088005099,pattern,relative_L2,v_stored,1,packed_history,p90,0,1,0
representation_norm_error,15,-0.04047815948724748,-0.029227115213870947,0.011251044273376531,pattern,relative_L2,v_stored,1,packed_history,p95,0,1,0
representation_norm_error,15,-0.12619636178016624,-0.08557378232479085,0.040622579455375396,pattern,relative_L2,v_stored,1,packed_history,p99,0,1,0
representation_norm_error,15,-2.1775654554367065,-0.23112095147371292,1.9464445039629936,pattern,relative_norm_error,v_stored,1,packed_history,max,0,1,0
representation_norm_error,15,0.04054307854284507,0.04451650331333125,0.003973424770486178,pattern,relative_norm_error,v_stored,1,packed_history,mean,0,1,0
representation_norm_error,15,0.05502638965845108,0.057393694296479225,0.002367304638028145,pattern,relative_norm_error,v_stored,1,packed_history,p50,0,1,0
representation_norm_error,15,0.030269896984100278,0.029857129603624438,-0.0004127673804758397,pattern,relative_norm_error,v_stored,1,packed_history,p90,1,0,0
representation_norm_error,15,0.021228650212287883,0.028429017588496183,0.0072003673762083,pattern,relative_norm_error,v_stored,1,packed_history,p95,0,1,0
representation_norm_error,15,-0.041356518045067694,0.0022411140054462986,0.04359763205051399,pattern,relative_norm_error,v_stored,1,packed_history,p99,0,1,0
representation_norm_error,15,-2.1775654554367065,-0.23112095147371292,1.9464445039629936,pattern,signed_norm_drift,v_stored,1,packed_history,max,0,1,0
representation_norm_error,15,0.04021926460714435,0.04424253318918579,0.004023268582041439,pattern,signed_norm_drift,v_stored,1,packed_history,mean,0,1,0
representation_norm_error,15,0.05502638965845108,0.057393694296479225,0.002367304638028145,pattern,signed_norm_drift,v_stored,1,packed_history,p50,0,1,0
representation_norm_error,15,0.030269896984100278,0.029857129603624438,-0.0004127673804758397,pattern,signed_norm_drift,v_stored,1,packed_history,p90,1,0,0
representation_norm_error,15,0.021228650212287883,0.028429017588496183,0.0072003673762083,pattern,signed_norm_drift,v_stored,1,packed_history,p95,0,1,0
representation_norm_error,15,-0.041356518045067694,0.0022411140054462986,0.04359763205051399,pattern,signed_norm_drift,v_stored,1,packed_history,p99,0,1,0
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,-2.9802322387695312e-08,1.4901161193847656e-08,5.960464477539063e-08,pattern,direction_error,v_stored,12,pending_history,max,4,8,0
representation_norm_error,15,-5.663448088877908e-10,1.402447944825137e-09,2.58061018857089e-09,pattern,direction_error,v_stored,12,pending_history,mean,4,8,0
representation_norm_error,15,0.0,0.0,0.0,pattern,direction_error,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,-1.4901161193847656e-08,-2.9802322387695312e-08,0.0,pattern,direction_error,v_stored,12,pending_history,p90,4,5,3
representation_norm_error,15,0.0,0.0,0.0,pattern,direction_error,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,direction_error,v_stored,12,pending_history,p99,5,5,2
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,pending_history,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,pending_history,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,pending_history,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,pending_history,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,pending_history,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,pending_history,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,abs_log_norm_ratio,v_stored,12,recent,p99,0,0,12
representation_norm_error,15,1.4901161193847656e-08,-1.4901161193847656e-08,-2.9802322387695312e-08,pattern,direction_error,v_stored,12,recent,max,6,4,2
representation_norm_error,15,-8.731149137020111e-11,5.238689482212067e-10,7.8580342233181e-10,pattern,direction_error,v_stored,12,recent,mean,5,7,0
representation_norm_error,15,0.0,0.0,0.0,pattern,direction_error,v_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,direction_error,v_stored,12,recent,p90,5,5,2
representation_norm_error,15,0.0,0.0,0.0,pattern,direction_error,v_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,direction_error,v_stored,12,recent,p99,2,2,8
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,norm_ratio,v_stored,12,recent,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_L2,v_stored,12,recent,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,relative_norm_error,v_stored,12,recent,p99,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,recent,max,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,recent,mean,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,recent,p50,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,recent,p90,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,recent,p95,0,0,12
representation_norm_error,15,0.0,0.0,0.0,pattern,signed_norm_drift,v_stored,12,recent,p99,0,0,12
stored_norm_error,15,-0.42602381110191345,0.8863789886236191,1.3124027997255325,pattern,abs_log_norm_ratio,v_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.08668691949746017,0.05151317731899062,-0.03517374217846955,pattern,abs_log_norm_ratio,v_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.0703549962490797,0.05795617960393429,-0.012398816645145416,pattern,abs_log_norm_ratio,v_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,0.21271904706954953,0.07161456495523455,-0.14110448211431498,pattern,abs_log_norm_ratio,v_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,0.2765762336552143,0.08721215464174736,-0.1893640790134669,pattern,abs_log_norm_ratio,v_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,0.4485098563134665,0.10005631320178494,-0.3484535431116816,pattern,abs_log_norm_ratio,v_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,3.1374977827072144,3.1515024304389954,0.014004647731781006,pattern,direction_error,v_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.3486126978050379,0.0839860428677639,-0.264626654937274,pattern,direction_error,v_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.2685747444629669,0.0757741630077362,-0.1928005814552307,pattern,direction_error,v_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,0.6273281633853917,0.08636319041252136,-0.5409649729728703,pattern,direction_error,v_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,0.8614423945546146,0.11130926162004459,-0.75013313293457,pattern,direction_error,v_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,2.036292715072635,0.45436520099639965,-1.5819275140762352,pattern,direction_error,v_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,-0.9519163966178894,1.173694908618927,2.1256113052368164,pattern,norm_ratio,v_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.07013554639434005,0.053333021938669845,-0.01680252445567021,pattern,norm_ratio,v_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.06906086206436157,0.06297028064727783,-0.00609058141708374,pattern,norm_ratio,v_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,0.24128704071044926,0.0824476718902587,-0.15883936882019056,pattern,norm_ratio,v_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,0.31761465370655073,0.10227176845073704,-0.2153428852558137,pattern,norm_ratio,v_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,0.5427270346879953,0.11961392104625623,-0.4231131136417391,pattern,norm_ratio,v_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,0.6046540141105652,4.076761722564697,3.472107708454132,pattern,relative_L2,v_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.6951365720879599,0.20863321723196115,-0.4865033548559987,pattern,relative_L2,v_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.6443996578454971,0.22160977125167847,-0.42278988659381866,pattern,relative_L2,v_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,1.1314430952072143,0.19954096078872674,-0.9319021344184876,pattern,relative_L2,v_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,1.4247979104518889,0.234589220583439,-1.1902086898684499,pattern,relative_L2,v_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,2.513759632110596,0.7018411415815375,-1.8119184905290586,pattern,relative_L2,v_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,-0.9519170522689819,1.1736948490142822,2.125611901283264,pattern,relative_norm_error,v_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.09946229982542135,0.05770072724340008,-0.04176157258202127,pattern,relative_norm_error,v_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.07611090317368507,0.06354025937616825,-0.012570643797516823,pattern,relative_norm_error,v_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,0.24769398346543317,0.08301521912217148,-0.16467876434326167,pattern,relative_norm_error,v_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,0.3304549545049668,0.10282577797770504,-0.22762917652726178,pattern,relative_norm_error,v_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,0.5478449729830049,0.121754682585597,-0.4260902903974079,pattern,relative_norm_error,v_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,-0.9519170522689819,1.1736948490142822,2.125611901283264,pattern,signed_norm_drift,v_stored,1,packed_history,max,0,1,0
stored_norm_error,15,0.0701355496875464,0.05333302372276332,-0.01680252596478308,pattern,signed_norm_drift,v_stored,1,packed_history,mean,1,0,0
stored_norm_error,15,0.0690609272569418,0.06297034025192261,-0.006090587005019188,pattern,signed_norm_drift,v_stored,1,packed_history,p50,1,0,0
stored_norm_error,15,0.24128698557615286,0.08244770318269733,-0.15883928239345552,pattern,signed_norm_drift,v_stored,1,packed_history,p90,1,0,0
stored_norm_error,15,0.3176146950572728,0.10227166414260866,-0.21534303091466414,pattern,signed_norm_drift,v_stored,1,packed_history,p95,1,0,0
stored_norm_error,15,0.5427270311862229,0.1196140616387128,-0.4231129695475101,pattern,signed_norm_drift,v_stored,1,packed_history,p99,1,0,0
stored_norm_error,15,1.6946868003578857,0.7678808303317055,-0.9500028606125852,pattern,abs_log_norm_ratio,v_stored,12,pending_history,max,12,0,0
stored_norm_error,15,0.23801889671378262,0.07769849128089622,-0.16522748749946495,pattern,abs_log_norm_ratio,v_stored,12,pending_history,mean,12,0,0
stored_norm_error,15,0.1879674316442106,0.05556601240277814,-0.13398840252921218,pattern,abs_log_norm_ratio,v_stored,12,pending_history,p50,12,0,0
stored_norm_error,15,0.498744647287822,0.16921305879950532,-0.33271872182813245,pattern,abs_log_norm_ratio,v_stored,12,pending_history,p90,12,0,0
stored_norm_error,15,0.6348098280206612,0.2223462241621746,-0.4028461210946259,pattern,abs_log_norm_ratio,v_stored,12,pending_history,p95,12,0,0
stored_norm_error,15,0.96797147777048,0.41091453606801176,-0.5746749680866198,pattern,abs_log_norm_ratio,v_stored,12,pending_history,p99,12,0,0
stored_norm_error,15,3.5535403192043304,1.1916650384664536,-2.2532256096601486,pattern,direction_error,v_stored,12,pending_history,max,12,0,0
stored_norm_error,15,0.5510718231436771,0.07774271555826315,-0.4782108148166474,pattern,direction_error,v_stored,12,pending_history,mean,12,0,0
stored_norm_error,15,0.46186747401952744,0.05462069809436798,-0.41718722879886627,pattern,direction_error,v_stored,12,pending_history,p50,12,0,0
stored_norm_error,15,0.9411894381046295,0.1550537735223771,-0.7955590590834619,pattern,direction_error,v_stored,12,pending_history,p90,12,0,0
stored_norm_error,15,1.2393255375325678,0.23882085010409349,-0.9975881345570089,pattern,direction_error,v_stored,12,pending_history,p95,12,0,0
stored_norm_error,15,2.3964222168922404,0.6491777081787566,-1.8242711909115306,pattern,direction_error,v_stored,12,pending_history,p99,12,0,0
stored_norm_error,15,1.9232046604156494,0.8049992024898529,-0.9285987317562103,pattern,norm_ratio,v_stored,12,pending_history,max,12,0,0
stored_norm_error,15,0.06379809606386619,0.011733795364655353,-0.05133192239994938,pattern,norm_ratio,v_stored,12,pending_history,mean,12,0,0
stored_norm_error,15,0.0527583584189415,0.01057802140712738,-0.0412752702832222,pattern,norm_ratio,v_stored,12,pending_history,p50,11,1,0
stored_norm_error,15,0.45430941581726075,0.12982735037803683,-0.3200467407703405,pattern,norm_ratio,v_stored,12,pending_history,p90,12,0,0
stored_norm_error,15,0.59741553068161,0.188726569712162,-0.38645589798688884,pattern,norm_ratio,v_stored,12,pending_history,p95,12,0,0
stored_norm_error,15,0.9705081105232234,0.35573622852563963,-0.5799620619416228,pattern,norm_ratio,v_stored,12,pending_history,p99,12,0,0
stored_norm_error,15,5.956870452384464,2.9891019912902266,-3.0416429392062128,pattern,relative_L2,v_stored,12,pending_history,max,12,0,0
stored_norm_error,15,2.024820494884205,0.6810158817142558,-1.3453733134421977,pattern,relative_L2,v_stored,12,pending_history,mean,12,0,0
stored_norm_error,15,1.9434915560268564,0.6263319375721039,-1.353000153132598,pattern,relative_L2,v_stored,12,pending_history,p50,12,0,0
stored_norm_error,15,2.787152697442798,1.0703414700110445,-1.7231025010813028,pattern,relative_L2,v_stored,12,pending_history,p90,12,0,0
stored_norm_error,15,3.1854354631563178,1.3428567313501842,-1.8252155420195781,pattern,relative_L2,v_stored,12,pending_history,p95,12,0,0
stored_norm_error,15,4.445874791879323,2.1317582071246557,-2.2545335007714975,pattern,relative_L2,v_stored,12,pending_history,p99,12,0,0
stored_norm_error,15,1.9181108686025254,0.807735260023037,-1.0357410768046975,pattern,relative_norm_error,v_stored,12,pending_history,max,12,0,0
stored_norm_error,15,0.2435384307632836,0.0780445142660234,-0.16808764363943463,pattern,relative_norm_error,v_stored,12,pending_history,mean,12,0,0
stored_norm_error,15,0.1893176822395617,0.05563379206614627,-0.13418327781255357,pattern,relative_norm_error,v_stored,12,pending_history,p50,12,0,0
stored_norm_error,15,0.511977432126878,0.1689969459890563,-0.34648419470831865,pattern,relative_norm_error,v_stored,12,pending_history,p90,12,0,0
stored_norm_error,15,0.6570545935901462,0.22585046401291034,-0.4236064954457105,pattern,relative_norm_error,v_stored,12,pending_history,p95,12,0,0
stored_norm_error,15,1.0512727001457827,0.4240168890613125,-0.5832801464882494,pattern,relative_norm_error,v_stored,12,pending_history,p99,12,0,0
stored_norm_error,15,1.9232047136174515,0.8049992067099083,-0.9285985223250464,pattern,signed_norm_drift,v_stored,12,pending_history,max,12,0,0
stored_norm_error,15,0.0637980949492737,0.011733791407743142,-0.05133192369967521,pattern,signed_norm_drift,v_stored,12,pending_history,mean,12,0,0
stored_norm_error,15,0.052758295750436446,0.010578025688232628,-0.041275395669316595,pattern,signed_norm_drift,v_stored,12,pending_history,p50,11,1,0
stored_norm_error,15,0.4543094762630062,0.12982746709240023,-0.32004669018133436,pattern,signed_norm_drift,v_stored,12,pending_history,p90,12,0,0
stored_norm_error,15,0.5974155898216847,0.18872654507831604,-0.3864559865913176,pattern,signed_norm_drift,v_stored,12,pending_history,p95,12,0,0
stored_norm_error,15,0.9705080663233817,0.3557362334188664,-0.5799619655887358,pattern,signed_norm_drift,v_stored,12,pending_history,p99,12,0,0
stored_norm_error,15,1.8238591267727315,0.9971609911590349,-0.8723276260425337,pattern,abs_log_norm_ratio,v_stored,12,recent,max,12,0,0
stored_norm_error,15,0.2421088189751477,0.08091701650806898,-0.16798836969501646,pattern,abs_log_norm_ratio,v_stored,12,recent,mean,12,0,0
stored_norm_error,15,0.18535754014374106,0.05721603821621102,-0.13296917519983253,pattern,abs_log_norm_ratio,v_stored,12,recent,p50,12,0,0
stored_norm_error,15,0.5139317732850033,0.17529713990661552,-0.34211903581308434,pattern,abs_log_norm_ratio,v_stored,12,recent,p90,12,0,0
stored_norm_error,15,0.6760929438278249,0.2352735406813735,-0.42619651090935806,pattern,abs_log_norm_ratio,v_stored,12,recent,p95,12,0,0
stored_norm_error,15,1.0935219447223057,0.47411387284198975,-0.6117823519956436,pattern,abs_log_norm_ratio,v_stored,12,recent,p99,12,0,0
stored_norm_error,15,3.8428500443696976,1.801648661494255,-2.0338286608457565,pattern,direction_error,v_stored,12,recent,max,12,0,0
stored_norm_error,15,0.5700439920183271,0.08886888589768205,-0.4917113651463296,pattern,direction_error,v_stored,12,recent,mean,12,0,0
stored_norm_error,15,0.4662015363574028,0.05666467547416687,-0.41476989537477493,pattern,direction_error,v_stored,12,recent,p50,12,0,0
stored_norm_error,15,0.9873284086585048,0.16992128938436515,-0.8378861576318744,pattern,direction_error,v_stored,12,recent,p90,12,0,0
stored_norm_error,15,1.3542014732956877,0.2770715221762653,-1.062272126972675,pattern,direction_error,v_stored,12,recent,p95,12,0,0
stored_norm_error,15,2.498411466479301,0.7896527315676207,-1.6588678990304468,pattern,direction_error,v_stored,12,recent,p99,12,0,0
stored_norm_error,15,2.000436782836914,0.984029233455658,-0.967549592256546,pattern,norm_ratio,v_stored,12,recent,max,12,0,0
stored_norm_error,15,0.05952343560056761,0.01588132412871346,-0.04324062980595045,pattern,norm_ratio,v_stored,12,recent,mean,11,1,0
stored_norm_error,15,0.04382578283548355,0.011100120842456818,-0.032636143267154694,pattern,norm_ratio,v_stored,12,recent,p50,11,1,0
stored_norm_error,15,0.4463650643825531,0.13362997174262997,-0.29211940467357633,pattern,norm_ratio,v_stored,12,recent,p90,12,0,0
stored_norm_error,15,0.6032925009727468,0.19334978461265562,-0.3803106129169462,pattern,norm_ratio,v_stored,12,recent,p95,12,0,0
stored_norm_error,15,0.9479697215557099,0.3946423754096027,-0.5638680419325828,pattern,norm_ratio,v_stored,12,recent,p99,12,0,0
stored_norm_error,15,6.012206001090817,3.6639102603076026,-2.325683175586164,pattern,relative_L2,v_stored,12,recent,max,12,0,0
stored_norm_error,15,2.031732483674304,0.7080229520820609,-1.3821675280606769,pattern,relative_L2,v_stored,12,recent,mean,12,0,0
stored_norm_error,15,1.9490589840279426,0.6517226456053322,-1.3503602645068895,pattern,relative_L2,v_stored,12,recent,p50,12,0,0
stored_norm_error,15,2.9059391486691313,1.1471823945583313,-1.7815644616843205,pattern,relative_L2,v_stored,12,recent,p90,12,0,0
stored_norm_error,15,3.5045353548746774,1.4944872161693632,-1.9829715533065615,pattern,relative_L2,v_stored,12,recent,p95,12,0,0
stored_norm_error,15,4.52182084518019,2.2790764590090835,-2.004109898583265,pattern,relative_L2,v_stored,12,recent,p99,12,0,0
stored_norm_error,15,2.0499211483984254,1.0576930749521125,-0.9931205895263702,pattern,relative_norm_error,v_stored,12,recent,max,12,0,0
stored_norm_error,15,0.24613771310082133,0.08111107081045452,-0.1704425921328558,pattern,relative_norm_error,v_stored,12,recent,mean,12,0,0
stored_norm_error,15,0.18626720077554637,0.057249898607551586,-0.1332158395453007,pattern,relative_norm_error,v_stored,12,recent,p50,12,0,0
stored_norm_error,15,0.5274859024168109,0.1760052411060315,-0.3490309556858848,pattern,relative_norm_error,v_stored,12,recent,p90,12,0,0
stored_norm_error,15,0.6849192261215644,0.23733922804167354,-0.4295918912772318,pattern,relative_norm_error,v_stored,12,recent,p95,12,0,0
stored_norm_error,15,1.1155285375216037,0.47722906088383743,-0.5895162060784054,pattern,relative_norm_error,v_stored,12,recent,p99,12,0,0
stored_norm_error,15,2.0004367224755697,0.9840292829903774,-0.9675495292758569,pattern,signed_norm_drift,v_stored,12,recent,max,12,0,0
stored_norm_error,15,0.059523437837099964,0.01588132693875443,-0.043240628735998654,pattern,signed_norm_drift,v_stored,12,recent,mean,11,1,0
stored_norm_error,15,0.04382577698779144,0.01110007943941227,-0.03263621021221752,pattern,signed_norm_drift,v_stored,12,recent,p50,11,1,0
stored_norm_error,15,0.44636498068794034,0.13363005785722637,-0.29211939578235613,pattern,signed_norm_drift,v_stored,12,recent,p90,12,0,0
stored_norm_error,15,0.6032924496019396,0.19334978317638152,-0.38031057607877256,pattern,signed_norm_drift,v_stored,12,recent,p95,12,0,0
stored_norm_error,15,0.9479698718586584,0.39464238649990857,-0.5638681448478018,pattern,signed_norm_drift,v_stored,12,recent,p99,12,0,0
source_state_norm_drift,23,0.8076594981539529,0.38888869888614863,-0.399477153972839,pattern,abs_log_norm_ratio,hidden,12,all_tokens,max,11,1,0
source_state_norm_drift,23,0.029382995573941716,0.009592021298783235,-0.020745801928285366,pattern,abs_log_norm_ratio,hidden,12,all_tokens,mean,12,0,0
source_state_norm_drift,23,0.01651304083316063,0.00474381807134705,-0.012012417172627465,pattern,abs_log_norm_ratio,hidden,12,all_tokens,p50,12,0,0
source_state_norm_drift,23,0.07372680817225047,0.02246214546976262,-0.05213864986653789,pattern,abs_log_norm_ratio,hidden,12,all_tokens,p90,12,0,0
source_state_norm_drift,23,0.0974990001954211,0.031780406553298224,-0.06635459507451741,pattern,abs_log_norm_ratio,hidden,12,all_tokens,p95,12,0,0
source_state_norm_drift,23,0.1627294889579206,0.06202497488127833,-0.10070661090227082,pattern,abs_log_norm_ratio,hidden,12,all_tokens,p99,12,0,0
source_state_norm_drift,23,2.848509579896927,1.8273056596517563,-1.0004953444004059,pattern,direction_error,hidden,12,all_tokens,max,12,0,0
source_state_norm_drift,23,0.2174707754845936,0.03489332638375043,-0.18672682667801715,pattern,direction_error,hidden,12,all_tokens,mean,12,0,0
source_state_norm_drift,23,0.19482562690973282,0.017992094159126282,-0.17630019038915634,pattern,direction_error,hidden,12,all_tokens,p50,12,0,0
source_state_norm_drift,23,0.3752500995993615,0.06151070892810824,-0.32054105103015906,pattern,direction_error,hidden,12,all_tokens,p90,12,0,0
source_state_norm_drift,23,0.553958041965961,0.10573624446988099,-0.4548779569566246,pattern,direction_error,hidden,12,all_tokens,p95,12,0,0
source_state_norm_drift,23,1.6733692003786549,0.36928996503353173,-1.152029871195555,pattern,direction_error,hidden,12,all_tokens,p99,12,0,0
source_state_norm_drift,23,0.8936331570148468,0.3910490870475769,-0.49251222610473633,pattern,norm_ratio,hidden,12,all_tokens,max,12,0,0
source_state_norm_drift,23,-0.004644978138329869,0.004991168438350263,0.009897203874055321,pattern,norm_ratio,hidden,12,all_tokens,mean,3,9,0
source_state_norm_drift,23,-0.00114499032497406,0.002098396420478821,0.002972140908241272,pattern,norm_ratio,hidden,12,all_tokens,p50,0,12,0
