auc,auc_kind,auc_source,layer,method,metric_family,metric_name,n_available,object_type,region,statistic,task_key
0.0002874135971069336,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,fp_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.04635655879974365,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.046643972396850586,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,quant_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
-0.0055572763085365295,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,abs_mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
8.33272933959961e-05,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,fp_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.02157381922006607,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.021657146513462067,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,quant_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.006900029256939888,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,cosine_loss,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.34338454715907574,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,entropy_delta,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.002669990062713623,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,entropy_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.3460555076599121,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,entropy_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.008164891507476568,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,js,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.03915864787995815,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,kl_fp_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.03220773860812187,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,kl_quant_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.18600812926888466,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,l1,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.09300406463444233,accumulation,accumulation_gap,15,RANDOM_V4,attention_routing,tv,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
1.7982603013515472,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.014748924871724967,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.005801975727081299,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.026363523909822106,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.04169003525748849,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.16854575082834344,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
3.939866846194491,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.24039855593582615,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.21123973041540012,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.4601239017210901,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.5778069858788513,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
1.2315536068053916,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
0.01573166251182556,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,current_token,max,aime24:p0:s0:seed42
0.009678095579147339,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.009428590536117554,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.013218732376302,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.01447519840429834,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.01548037049337836,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.3727347921812907,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,current_token,max,aime24:p0:s0:seed42
0.29096295038471,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.2935451669327449,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.34322418613010086,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.357979501131922,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.3697837464278564,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,k_source,current_token,p99,aime24:p0:s0:seed42
1.4161543548107147,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.0153737015544948,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.006426185369491577,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.030145014403387904,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.04637977201491594,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.16471887798979878,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
3.6155763189308345,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.2521383267012425,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.2226686601061374,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.4913122763973661,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.6109785520238802,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
1.218039533821866,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
0.022470206022262573,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,current_token,max,aime24:p0:s0:seed42
0.011282105930149555,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.010964065790176392,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.016877305123557562,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.01963420083075107,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.022001609527251276,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,q_source,current_token,p99,aime24:p0:s0:seed42
0.45403868990251794,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,current_token,max,aime24:p0:s0:seed42
0.31225421349518,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.3131536865257658,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.4007508893846534,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.42247399713960476,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.44717503688298166,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,q_source,current_token,p99,aime24:p0:s0:seed42
4.181098848581314,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,max,aime24:p0:s0:seed42
0.06525592706361749,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,mean,aime24:p0:s0:seed42
0.02751617133617401,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,p50,aime24:p0:s0:seed42
0.1341129196807742,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,p90,aime24:p0:s0:seed42
0.20637438038829714,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,p95,aime24:p0:s0:seed42
0.6865429810568457,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,p99,aime24:p0:s0:seed42
6.429443882778287,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,max,aime24:p0:s0:seed42
0.5208396125817671,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,mean,aime24:p0:s0:seed42
0.45670937828253955,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,p50,aime24:p0:s0:seed42
1.0336366088595241,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,p90,aime24:p0:s0:seed42
1.2800844745943323,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,p95,aime24:p0:s0:seed42
2.510798381874338,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,p99,aime24:p0:s0:seed42
0.0925208032131195,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,current_token,max,aime24:p0:s0:seed42
0.04892875254154205,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,current_token,mean,aime24:p0:s0:seed42
0.046320825815200806,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,current_token,p50,aime24:p0:s0:seed42
0.07823448306999126,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,current_token,p90,aime24:p0:s0:seed42
0.08537764884522403,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,current_token,p95,aime24:p0:s0:seed42
0.09109217657623958,accumulation,accumulation_gap,15,RANDOM_V4,direction,direction_error,5,v_source,current_token,p99,aime24:p0:s0:seed42
0.9005286345491186,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,current_token,max,aime24:p0:s0:seed42
0.6210974578280002,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,current_token,mean,aime24:p0:s0:seed42
0.6205144292907789,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,current_token,p50,aime24:p0:s0:seed42
0.8130047240410931,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,current_token,p90,aime24:p0:s0:seed42
0.8567666992894374,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,current_token,p95,aime24:p0:s0:seed42
0.8917762988712639,accumulation,accumulation_gap,15,RANDOM_V4,direction,relative_L2,5,v_source,current_token,p99,aime24:p0:s0:seed42
0.5575265714433044,accumulation,accumulation_gap,15,RANDOM_V4,hidden_accumulation,relative_L2,5,hidden_state,current_token,global,aime24:p0:s0:seed42
-0.03083169460296631,accumulation,accumulation_gap,15,RANDOM_V4,oracle_output,actual_cosine_loss,5,attention_output,current_history,global,aime24:p0:s0:seed42
-0.03286110609769821,accumulation,accumulation_gap,15,RANDOM_V4,oracle_output,actual_relative_L2,5,attention_output,current_history,global,aime24:p0:s0:seed42
-0.038090258836746216,accumulation,accumulation_gap,15,RANDOM_V4,oracle_output,routing_only_cosine_loss,5,attention_output,current_history,global,aime24:p0:s0:seed42
-0.09670920297503471,accumulation,accumulation_gap,15,RANDOM_V4,oracle_output,routing_only_relative_L2,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.02749451994895935,accumulation,accumulation_gap,15,RANDOM_V4,oracle_output,value_only_cosine_loss,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.28017034754157066,accumulation,accumulation_gap,15,RANDOM_V4,oracle_output,value_only_relative_L2,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.004971951246261597,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,cosine_loss,5,qk_logits,current_history,global,aime24:p0:s0:seed42
4.666451692581177,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,max_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.49735569953918457,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,mean_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
1.0464445352554321,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,p95_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
1.4650663137435913,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,p99_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.07106958702206612,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,relative_L2,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.203125,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,top10_missing,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.2031249701976776,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,top10_overlap,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.109375,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,top1_agreement,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
0.109375,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,top1_disagreement,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
0.19999998807907104,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,top5_missing,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.20000001788139343,accumulation,accumulation_gap,15,RANDOM_V4,qk_logit,top5_overlap,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
0.0007616281509399414,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,abs_mass_delta,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.0004686117172241211,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,fp_mass,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.006718873977661133,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,mass_delta,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.007187485694885254,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,quant_mass,5,attention_mass,E128,global,aime24:p0:s0:seed42
-0.007821768522262573,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,abs_mass_delta,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.0005549192428588867,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,fp_mass,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.009178727865219116,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,mass_delta,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.009733647108078003,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,quant_mass,5,attention_mass,E16,global,aime24:p0:s0:seed42
-0.00676456093788147,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,abs_mass_delta,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.0005423426628112793,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,fp_mass,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.009702354669570923,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,mass_delta,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.010244697332382202,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,quant_mass,5,attention_mass,E32,global,aime24:p0:s0:seed42
-0.002458900213241577,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,abs_mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.0005125701427459717,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,fp_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.005604833364486694,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.006117403507232666,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,quant_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.002007618546485901,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,abs_mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.00039079785346984863,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,fp_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.002007618546485901,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.0023984163999557495,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,quant_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.007055690512061119,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,cosine_loss,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.19643986970186234,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,entropy_delta,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.002793818712234497,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,entropy_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.1992340087890625,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,entropy_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.008538752095773816,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,js,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.03600431466475129,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,kl_fp_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.041926995385438204,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,kl_quant_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.09534861519932747,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,l1,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.047674307599663734,accumulation,accumulation_gap,23,RANDOM_V4,attention_routing,tv,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
1.093614250421524,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.011280909326643496,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.00416034460067749,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.015420959214679897,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.026870903791859746,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.1778112022584537,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
3.1347798574715853,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.20137258421164006,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.17948358209105209,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.3533946922980249,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.4666394221712835,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
1.275671238778159,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
0.010213732719421387,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,current_token,max,aime24:p0:s0:seed42
0.00802294909954071,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.00782400369644165,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.009565958206152914,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.009889845637403027,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.010148955762815604,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.2948421608307399,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,current_token,max,aime24:p0:s0:seed42
0.2562815715209581,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.25523970351787284,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.2855770636233501,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.29020961219794117,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.2939156544452999,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,k_source,current_token,p99,aime24:p0:s0:seed42
1.0053476691246033,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.012235923523007841,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.005230426788330078,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.021340981795219705,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.03471361380070448,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.15826885611750185,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
3.046398146543652,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.22297710401471704,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.20280516456114128,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.41394138196483254,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.529287557117641,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
1.173330809106119,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
0.016767233610153198,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,current_token,max,aime24:p0:s0:seed42
0.009462292306125164,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.009235769510269165,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.013840016478241068,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.01457385957473889,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.016154097636160714,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,q_source,current_token,p99,aime24:p0:s0:seed42
0.37486397445900366,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,current_token,max,aime24:p0:s0:seed42
0.27697853033896536,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.2760331542813219,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.3371483320079278,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.3465329774771817,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.3669585846946575,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,q_source,current_token,p99,aime24:p0:s0:seed42
3.284222513437271,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,max,aime24:p0:s0:seed42
0.052342821919864946,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,mean,aime24:p0:s0:seed42
0.019816845655441284,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,p50,aime24:p0:s0:seed42
0.08210498373955488,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,p90,aime24:p0:s0:seed42
0.1465166797861457,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,p95,aime24:p0:s0:seed42
0.8862136339012068,accumulation,accumulation_gap,23,RANDOM_V4,direction,direction_error,5,v_source,all_tokens,p99,aime24:p0:s0:seed42
6.8433865793049335,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,max,aime24:p0:s0:seed42
0.4383875950006768,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,mean,aime24:p0:s0:seed42
0.38698175351601094,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,p50,aime24:p0:s0:seed42
0.8008470005588606,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,p90,aime24:p0:s0:seed42
1.0717085994547233,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,p95,aime24:p0:s0:seed42
2.660821347963065,accumulation,accumulation_gap,23,RANDOM_V4,direction,relative_L2,5,v_source,all_tokens,p99,aime24:p0:s0:seed42
