task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,min,max,std
dureader,decode,v,26,4,bucketfirst,candidate_gate_accepted_fraction,11,0.12286931818181818,0.0625,0.203125,0.04712185345283631
dureader,decode,v,26,5,bucketfirst,candidate_gate_accepted_fraction,11,0.07883522727272728,0.046875,0.109375,0.01955383508229573
dureader,decode,v,26,6,bucketfirst,candidate_gate_accepted_fraction,11,0.12713068181818182,0.0546875,0.265625,0.061614006801978184
dureader,decode,v,26,7,bucketfirst,candidate_gate_accepted_fraction,11,0.08451704545454546,0.015625,0.1640625,0.036767554277115866
dureader,decode,v,27,0,bucketfirst,candidate_gate_accepted_fraction,11,0.07599431818181818,0.046875,0.1171875,0.021092673870621463
dureader,decode,v,27,1,bucketfirst,candidate_gate_accepted_fraction,11,0.07528409090909091,0.0390625,0.1015625,0.020608832568958665
dureader,decode,v,27,2,bucketfirst,candidate_gate_accepted_fraction,11,0.07528409090909091,0.0390625,0.109375,0.019784642439181974
dureader,decode,v,27,3,bucketfirst,candidate_gate_accepted_fraction,11,0.09090909090909091,0.0546875,0.15625,0.030761942937084816
dureader,decode,v,27,4,bucketfirst,candidate_gate_accepted_fraction,11,0.09659090909090909,0.046875,0.1875,0.034981847602343054
dureader,decode,v,27,5,bucketfirst,candidate_gate_accepted_fraction,11,0.06818181818181818,0.046875,0.1015625,0.02028814894472402
dureader,decode,v,27,6,bucketfirst,candidate_gate_accepted_fraction,11,0.0703125,0.03125,0.109375,0.024022066087056478
dureader,decode,v,27,7,bucketfirst,candidate_gate_accepted_fraction,11,0.06605113636363637,0.03125,0.1015625,0.02116429605930587
dureader,decode,v,28,0,bucketfirst,candidate_gate_accepted_fraction,11,0.10369318181818182,0.0234375,0.1796875,0.05085941417604587
dureader,decode,v,28,1,bucketfirst,candidate_gate_accepted_fraction,11,0.08664772727272728,0.0546875,0.171875,0.030794720722555083
dureader,decode,v,28,2,bucketfirst,candidate_gate_accepted_fraction,11,0.07173295454545454,0.046875,0.109375,0.02205138451173298
dureader,decode,v,28,3,bucketfirst,candidate_gate_accepted_fraction,11,0.0703125,0.0390625,0.1328125,0.025150470468218424
dureader,decode,v,28,4,bucketfirst,candidate_gate_accepted_fraction,11,0.10014204545454546,0.0390625,0.1640625,0.03691815743854267
dureader,decode,v,28,5,bucketfirst,candidate_gate_accepted_fraction,11,0.12357954545454546,0.046875,0.2734375,0.06292629668561557
dureader,decode,v,28,6,bucketfirst,candidate_gate_accepted_fraction,11,0.04971590909090909,0.0234375,0.09375,0.019784642439181984
dureader,decode,v,28,7,bucketfirst,candidate_gate_accepted_fraction,11,0.10795454545454546,0.046875,0.203125,0.03882287036567172
dureader,decode,v,29,0,bucketfirst,candidate_gate_accepted_fraction,11,0.09232954545454546,0.0390625,0.1796875,0.042245091926031396
dureader,decode,v,29,1,bucketfirst,candidate_gate_accepted_fraction,11,0.09801136363636363,0.0390625,0.1796875,0.037149706905176196
dureader,decode,v,29,2,bucketfirst,candidate_gate_accepted_fraction,11,0.1328125,0.0546875,0.2578125,0.05692461622020987
dureader,decode,v,29,3,bucketfirst,candidate_gate_accepted_fraction,11,0.12286931818181818,0.0703125,0.2109375,0.04445591577991146
dureader,decode,v,29,4,bucketfirst,candidate_gate_accepted_fraction,11,0.09019886363636363,0.0390625,0.1484375,0.029300641114682214
dureader,decode,v,29,5,bucketfirst,candidate_gate_accepted_fraction,11,0.05184659090909091,0.0234375,0.09375,0.02033781401033572
dureader,decode,v,29,6,bucketfirst,candidate_gate_accepted_fraction,11,0.07173295454545454,0.015625,0.125,0.03192074581568783
dureader,decode,v,29,7,bucketfirst,candidate_gate_accepted_fraction,11,0.2109375,0.0859375,0.5234375,0.1326243654127565
dureader,decode,v,30,0,bucketfirst,candidate_gate_accepted_fraction,11,0.09943181818181818,0.0390625,0.1796875,0.04214946058226645
dureader,decode,v,30,1,bucketfirst,candidate_gate_accepted_fraction,11,0.13139204545454544,0.0625,0.3046875,0.060498691588201314
dureader,decode,v,30,2,bucketfirst,candidate_gate_accepted_fraction,11,0.08309659090909091,0.015625,0.1484375,0.04397677721708158
dureader,decode,v,30,3,bucketfirst,candidate_gate_accepted_fraction,11,0.05965909090909091,0.0234375,0.09375,0.02266059109878383
dureader,decode,v,30,4,bucketfirst,candidate_gate_accepted_fraction,11,0.07741477272727272,0.0546875,0.109375,0.014693296069302048
dureader,decode,v,30,5,bucketfirst,candidate_gate_accepted_fraction,11,0.08238636363636363,0.015625,0.1640625,0.03932633011337251
dureader,decode,v,30,6,bucketfirst,candidate_gate_accepted_fraction,11,0.1015625,0.0546875,0.15625,0.03397233165653806
dureader,decode,v,30,7,bucketfirst,candidate_gate_accepted_fraction,11,0.07102272727272728,0.0390625,0.1015625,0.021448393282019154
dureader,decode,v,31,0,bucketfirst,candidate_gate_accepted_fraction,11,0.11363636363636363,0.0625,0.1875,0.038757851277392785
dureader,decode,v,31,1,bucketfirst,candidate_gate_accepted_fraction,11,0.14133522727272727,0.0625,0.3046875,0.06137612983087587
dureader,decode,v,31,2,bucketfirst,candidate_gate_accepted_fraction,11,0.08380681818181818,0.0234375,0.1640625,0.042542554351908915
dureader,decode,v,31,3,bucketfirst,candidate_gate_accepted_fraction,11,0.09446022727272728,0.03125,0.1640625,0.03532622191888034
dureader,decode,v,31,4,bucketfirst,candidate_gate_accepted_fraction,11,0.07386363636363637,0.03125,0.15625,0.035780232152869296
dureader,decode,v,31,5,bucketfirst,candidate_gate_accepted_fraction,11,0.07102272727272728,0.03125,0.1015625,0.019267982906605856
dureader,decode,v,31,6,bucketfirst,candidate_gate_accepted_fraction,11,0.09801136363636363,0.0625,0.1796875,0.0359349734110043
dureader,decode,v,31,7,bucketfirst,candidate_gate_accepted_fraction,11,0.08522727272727272,0.0546875,0.1328125,0.025029844015207546
gsm8k,decode,v,0,0,bucketfirst,candidate_gate_accepted_fraction,251,0.03641683266932271,0.0,0.171875,0.03576472771856033
gsm8k,decode,v,0,1,bucketfirst,candidate_gate_accepted_fraction,251,0.018177290836653388,0.0,0.078125,0.018220197647714705
gsm8k,decode,v,0,2,bucketfirst,candidate_gate_accepted_fraction,251,0.032152639442231075,0.0,0.1875,0.03171210179536135
gsm8k,decode,v,0,3,bucketfirst,candidate_gate_accepted_fraction,251,0.04454058764940239,0.0,0.171875,0.03504485048471888
gsm8k,decode,v,0,4,bucketfirst,candidate_gate_accepted_fraction,251,0.02107196215139442,0.0,0.109375,0.02185914274675632
gsm8k,decode,v,0,5,bucketfirst,candidate_gate_accepted_fraction,251,0.011205179282868526,0.0,0.1015625,0.016485763335276356
gsm8k,decode,v,0,6,bucketfirst,candidate_gate_accepted_fraction,251,0.049800796812749,0.0,0.140625,0.03140058345869332
gsm8k,decode,v,0,7,bucketfirst,candidate_gate_accepted_fraction,251,0.007189990039840637,0.0,0.0546875,0.010014190629752577
gsm8k,decode,v,1,0,bucketfirst,candidate_gate_accepted_fraction,251,0.019577938247011952,0.0,0.1328125,0.022046082795830396
gsm8k,decode,v,1,1,bucketfirst,candidate_gate_accepted_fraction,251,0.05767554780876494,0.0,0.1875,0.03662821838821166
gsm8k,decode,v,1,2,bucketfirst,candidate_gate_accepted_fraction,251,0.018862051792828686,0.0,0.125,0.01961918926900433
gsm8k,decode,v,1,3,bucketfirst,candidate_gate_accepted_fraction,251,0.05985433266932271,0.0,0.28125,0.04219054079232091
gsm8k,decode,v,1,4,bucketfirst,candidate_gate_accepted_fraction,251,0.05275771912350598,0.0,0.21875,0.04083885963121253
gsm8k,decode,v,1,5,bucketfirst,candidate_gate_accepted_fraction,251,0.050578934262948204,0.0,0.1796875,0.03758919063142169
gsm8k,decode,v,1,6,bucketfirst,candidate_gate_accepted_fraction,251,0.04948954183266932,0.0,0.203125,0.03810099151232621
gsm8k,decode,v,1,7,bucketfirst,candidate_gate_accepted_fraction,251,0.046812749003984064,0.0,0.265625,0.045184447100453204
gsm8k,decode,v,2,0,bucketfirst,candidate_gate_accepted_fraction,251,0.07040587649402391,0.0,0.1875,0.03646747615083115
gsm8k,decode,v,2,1,bucketfirst,candidate_gate_accepted_fraction,251,0.1100597609561753,0.0,0.4609375,0.08263864855895231
gsm8k,decode,v,2,2,bucketfirst,candidate_gate_accepted_fraction,251,0.04849352589641434,0.0,0.203125,0.040601610510718304
gsm8k,decode,v,2,3,bucketfirst,candidate_gate_accepted_fraction,251,0.1515500498007968,0.0,0.5234375,0.10781218351473848
gsm8k,decode,v,2,4,bucketfirst,candidate_gate_accepted_fraction,251,0.09343874501992032,0.0,0.3671875,0.060478388472081535
gsm8k,decode,v,2,5,bucketfirst,candidate_gate_accepted_fraction,251,0.17887823705179282,0.0,0.765625,0.14973606574591283
gsm8k,decode,v,2,6,bucketfirst,candidate_gate_accepted_fraction,251,0.08126867529880479,0.0,0.34375,0.06827247262542634
gsm8k,decode,v,2,7,bucketfirst,candidate_gate_accepted_fraction,251,0.05306897410358566,0.0,0.171875,0.035876777971660376
gsm8k,decode,v,3,0,bucketfirst,candidate_gate_accepted_fraction,251,0.10797435258964143,0.0,0.3046875,0.062240599231397596
gsm8k,decode,v,3,1,bucketfirst,candidate_gate_accepted_fraction,251,0.06548804780876494,0.0,0.25,0.04108994869234503
gsm8k,decode,v,3,2,bucketfirst,candidate_gate_accepted_fraction,251,0.07610184262948207,0.0,0.2578125,0.04367993189286671
gsm8k,decode,v,3,3,bucketfirst,candidate_gate_accepted_fraction,251,0.03333540836653386,0.0,0.2109375,0.036654208986987055
gsm8k,decode,v,3,4,bucketfirst,candidate_gate_accepted_fraction,251,0.06869397410358566,0.0,0.3359375,0.05363290911054227
gsm8k,decode,v,3,5,bucketfirst,candidate_gate_accepted_fraction,251,0.11071339641434264,0.0,0.40625,0.07558050295536067
gsm8k,decode,v,3,6,bucketfirst,candidate_gate_accepted_fraction,251,0.08080179282868526,0.0078125,0.21875,0.04594903685954287
gsm8k,decode,v,3,7,bucketfirst,candidate_gate_accepted_fraction,251,0.0911043326693227,0.0,0.4375,0.07464910669429917
gsm8k,decode,v,4,0,bucketfirst,candidate_gate_accepted_fraction,251,0.12867280876494025,0.0,0.4609375,0.09420607995600164
gsm8k,decode,v,4,1,bucketfirst,candidate_gate_accepted_fraction,251,0.06271787848605578,0.0,0.2421875,0.04420739043114001
gsm8k,decode,v,4,2,bucketfirst,candidate_gate_accepted_fraction,251,0.23449950199203187,0.0,0.640625,0.16816637927667022
gsm8k,decode,v,4,3,bucketfirst,candidate_gate_accepted_fraction,251,0.10579556772908366,0.0,0.3359375,0.07597948917176389
gsm8k,decode,v,4,4,bucketfirst,candidate_gate_accepted_fraction,251,0.2121202689243028,0.0,0.7265625,0.14312077337015788
gsm8k,decode,v,4,5,bucketfirst,candidate_gate_accepted_fraction,251,0.19167081673306774,0.0,0.5546875,0.1365013319547782
gsm8k,decode,v,4,6,bucketfirst,candidate_gate_accepted_fraction,251,0.08556399402390438,0.0,0.375,0.060228232739581784
gsm8k,decode,v,4,7,bucketfirst,candidate_gate_accepted_fraction,251,0.10943725099601594,0.0,0.296875,0.07304177583918521
gsm8k,decode,v,5,0,bucketfirst,candidate_gate_accepted_fraction,251,0.07709785856573705,0.0,0.359375,0.06894994057322104
gsm8k,decode,v,5,1,bucketfirst,candidate_gate_accepted_fraction,251,0.17283989043824702,0.0,0.5390625,0.1408143673955287
gsm8k,decode,v,5,2,bucketfirst,candidate_gate_accepted_fraction,251,0.12142056772908366,0.0,0.5,0.1093642286655238
gsm8k,decode,v,5,3,bucketfirst,candidate_gate_accepted_fraction,251,0.0653324203187251,0.0,0.1953125,0.03987882083810746
gsm8k,decode,v,5,4,bucketfirst,candidate_gate_accepted_fraction,251,0.17455179282868527,0.0,0.6015625,0.14871044399573713
gsm8k,decode,v,5,5,bucketfirst,candidate_gate_accepted_fraction,251,0.06287350597609562,0.0,0.1875,0.04299329335390932
gsm8k,decode,v,5,6,bucketfirst,candidate_gate_accepted_fraction,251,0.10467504980079681,0.0,0.3828125,0.07852573914830323
gsm8k,decode,v,5,7,bucketfirst,candidate_gate_accepted_fraction,251,0.050578934262948204,0.0,0.171875,0.031692666201674775
gsm8k,decode,v,6,0,bucketfirst,candidate_gate_accepted_fraction,251,0.11077564741035857,0.0078125,0.3203125,0.06370029172062722
gsm8k,decode,v,6,1,bucketfirst,candidate_gate_accepted_fraction,251,0.10305652390438247,0.0,0.34375,0.0699411618320696
gsm8k,decode,v,6,2,bucketfirst,candidate_gate_accepted_fraction,251,0.03663471115537849,0.0,0.203125,0.03637666660714592
gsm8k,decode,v,6,3,bucketfirst,candidate_gate_accepted_fraction,251,0.06321588645418327,0.0,0.234375,0.05113946791881956
gsm8k,decode,v,6,4,bucketfirst,candidate_gate_accepted_fraction,251,0.07750249003984064,0.0,0.3359375,0.06387845545829945
gsm8k,decode,v,6,5,bucketfirst,candidate_gate_accepted_fraction,251,0.1514877988047809,0.0,0.4453125,0.1071261146599735
gsm8k,decode,v,6,6,bucketfirst,candidate_gate_accepted_fraction,251,0.18068351593625498,0.0,0.7109375,0.1509802334471197
gsm8k,decode,v,6,7,bucketfirst,candidate_gate_accepted_fraction,251,0.12898406374501992,0.0,0.34375,0.07648732534717671
gsm8k,decode,v,7,0,bucketfirst,candidate_gate_accepted_fraction,251,0.1769484561752988,0.0,0.5859375,0.12441614944015911
gsm8k,decode,v,7,1,bucketfirst,candidate_gate_accepted_fraction,251,0.07348730079681275,0.0,0.40625,0.07316246769684706
gsm8k,decode,v,7,2,bucketfirst,candidate_gate_accepted_fraction,251,0.09029506972111553,0.0,0.4609375,0.08058247767589784
gsm8k,decode,v,7,3,bucketfirst,candidate_gate_accepted_fraction,251,0.24330801792828685,0.0,0.6171875,0.16126841717017742
gsm8k,decode,v,7,4,bucketfirst,candidate_gate_accepted_fraction,251,0.11556897410358566,0.0,0.296875,0.0733063695656302
gsm8k,decode,v,7,5,bucketfirst,candidate_gate_accepted_fraction,251,0.28725722111553786,0.0,0.6875,0.1957562175931238
gsm8k,decode,v,7,6,bucketfirst,candidate_gate_accepted_fraction,251,0.1804656374501992,0.0,0.515625,0.1403103755821643
gsm8k,decode,v,7,7,bucketfirst,candidate_gate_accepted_fraction,251,0.0816421812749004,0.0,0.265625,0.05865882319900085
gsm8k,decode,v,8,0,bucketfirst,candidate_gate_accepted_fraction,251,0.24679407370517928,0.0,0.640625,0.16129849319193773
gsm8k,decode,v,8,1,bucketfirst,candidate_gate_accepted_fraction,251,0.13489790836653387,0.0,0.3671875,0.08615244355348617
gsm8k,decode,v,8,2,bucketfirst,candidate_gate_accepted_fraction,251,0.4018301792828685,0.0,0.84375,0.27729329375684086
gsm8k,decode,v,8,3,bucketfirst,candidate_gate_accepted_fraction,251,0.08192231075697211,0.0,0.3984375,0.07369258605032061
gsm8k,decode,v,8,4,bucketfirst,candidate_gate_accepted_fraction,251,0.185539093625498,0.0,0.5,0.13394120955007555
gsm8k,decode,v,8,5,bucketfirst,candidate_gate_accepted_fraction,251,0.28479830677290835,0.0,0.7578125,0.20508259256159306
gsm8k,decode,v,8,6,bucketfirst,candidate_gate_accepted_fraction,251,0.20113296812749004,0.0,0.4765625,0.1307538716404189
gsm8k,decode,v,8,7,bucketfirst,candidate_gate_accepted_fraction,251,0.16048306772908366,0.0,0.7265625,0.14445683312621105
gsm8k,decode,v,9,0,bucketfirst,candidate_gate_accepted_fraction,251,0.23381474103585656,0.0,0.7109375,0.18885213740878656
gsm8k,decode,v,9,1,bucketfirst,candidate_gate_accepted_fraction,251,0.13813496015936255,0.0,0.515625,0.10207299442377431
gsm8k,decode,v,9,2,bucketfirst,candidate_gate_accepted_fraction,251,0.08186005976095617,0.0,0.34375,0.0611323005820051
gsm8k,decode,v,9,3,bucketfirst,candidate_gate_accepted_fraction,251,0.23179158366533864,0.0,0.6875,0.17932482900053934
gsm8k,decode,v,9,4,bucketfirst,candidate_gate_accepted_fraction,251,0.2435570219123506,0.0,0.5859375,0.18502362157023267
gsm8k,decode,v,9,5,bucketfirst,candidate_gate_accepted_fraction,251,0.1652141434262948,0.0,0.4375,0.10745453292592191
gsm8k,decode,v,9,6,bucketfirst,candidate_gate_accepted_fraction,251,0.14940239043824702,0.0,0.4140625,0.09877585455963922
gsm8k,decode,v,9,7,bucketfirst,candidate_gate_accepted_fraction,251,0.14937126494023906,0.0,0.484375,0.109748329427468
gsm8k,decode,v,10,0,bucketfirst,candidate_gate_accepted_fraction,251,0.277328187250996,0.0,0.796875,0.20233980760119952
gsm8k,decode,v,10,1,bucketfirst,candidate_gate_accepted_fraction,251,0.2560694721115538,0.0078125,0.5703125,0.1397503388096272
gsm8k,decode,v,10,2,bucketfirst,candidate_gate_accepted_fraction,251,0.1710034860557769,0.0,0.484375,0.10230663798768598
gsm8k,decode,v,10,3,bucketfirst,candidate_gate_accepted_fraction,251,0.14420443227091634,0.0,0.3671875,0.08641622190605953
gsm8k,decode,v,10,4,bucketfirst,candidate_gate_accepted_fraction,251,0.18812250996015936,0.0,0.4609375,0.13647633992596134
gsm8k,decode,v,10,5,bucketfirst,candidate_gate_accepted_fraction,251,0.19683764940239043,0.0,0.5703125,0.14294327266890666
gsm8k,decode,v,10,6,bucketfirst,candidate_gate_accepted_fraction,251,0.29167704183266935,0.0,0.703125,0.20480237576493926
gsm8k,decode,v,10,7,bucketfirst,candidate_gate_accepted_fraction,251,0.26646538844621515,0.0,0.7734375,0.20707431946103916
gsm8k,decode,v,11,0,bucketfirst,candidate_gate_accepted_fraction,251,0.22590886454183268,0.0,0.6328125,0.172731113146446
gsm8k,decode,v,11,1,bucketfirst,candidate_gate_accepted_fraction,251,0.2477589641434263,0.0,0.7109375,0.1950972086672531
gsm8k,decode,v,11,2,bucketfirst,candidate_gate_accepted_fraction,251,0.1437375498007968,0.0,0.4921875,0.11670213997171006
gsm8k,decode,v,11,3,bucketfirst,candidate_gate_accepted_fraction,251,0.15618774900398405,0.0,0.46875,0.12432507350171938
gsm8k,decode,v,11,4,bucketfirst,candidate_gate_accepted_fraction,251,0.23449950199203187,0.0,0.6328125,0.17029443501290797
gsm8k,decode,v,11,5,bucketfirst,candidate_gate_accepted_fraction,251,0.11214516932270917,0.0,0.46875,0.09182038793961117
gsm8k,decode,v,11,6,bucketfirst,candidate_gate_accepted_fraction,251,0.14158989043824702,0.0,0.4921875,0.11859440502254874
gsm8k,decode,v,11,7,bucketfirst,candidate_gate_accepted_fraction,251,0.18326693227091634,0.0,0.4453125,0.08976463035600155
gsm8k,decode,v,12,0,bucketfirst,candidate_gate_accepted_fraction,251,0.14862425298804782,0.0,0.4453125,0.09871759729275083
gsm8k,decode,v,12,1,bucketfirst,candidate_gate_accepted_fraction,251,0.10137574701195219,0.0,0.3359375,0.06840323733969424
gsm8k,decode,v,12,2,bucketfirst,candidate_gate_accepted_fraction,251,0.1138570717131474,0.0,0.3984375,0.09033047460558898
gsm8k,decode,v,12,3,bucketfirst,candidate_gate_accepted_fraction,251,0.3146787848605578,0.0,0.8359375,0.23853610200090544
gsm8k,decode,v,12,4,bucketfirst,candidate_gate_accepted_fraction,251,0.14155876494023906,0.0,0.40625,0.08901122966006109
gsm8k,decode,v,12,5,bucketfirst,candidate_gate_accepted_fraction,251,0.23216508964143426,0.0,0.5546875,0.1364197662237798
gsm8k,decode,v,12,6,bucketfirst,candidate_gate_accepted_fraction,251,0.08167330677290836,0.0,0.25,0.057015115985309034
gsm8k,decode,v,12,7,bucketfirst,candidate_gate_accepted_fraction,251,0.14653884462151395,0.0,0.453125,0.10552340754260238
gsm8k,decode,v,13,0,bucketfirst,candidate_gate_accepted_fraction,251,0.30163720119521914,0.0,0.875,0.21929387395352876
gsm8k,decode,v,13,1,bucketfirst,candidate_gate_accepted_fraction,251,0.12923306772908366,0.0,0.453125,0.09231543561906236
gsm8k,decode,v,13,2,bucketfirst,candidate_gate_accepted_fraction,251,0.21442355577689243,0.0,0.703125,0.1619163843399118
gsm8k,decode,v,13,3,bucketfirst,candidate_gate_accepted_fraction,251,0.15055403386454183,0.0,0.4609375,0.10682360701047748
gsm8k,decode,v,13,4,bucketfirst,candidate_gate_accepted_fraction,251,0.2535171812749004,0.0,0.7890625,0.18605234605777907
gsm8k,decode,v,13,5,bucketfirst,candidate_gate_accepted_fraction,251,0.1453872011952191,0.0,0.3359375,0.09216441287264691
gsm8k,decode,v,13,6,bucketfirst,candidate_gate_accepted_fraction,251,0.17424053784860558,0.0,0.453125,0.10262951323043436
gsm8k,decode,v,13,7,bucketfirst,candidate_gate_accepted_fraction,251,0.22189367529880477,0.0,0.5234375,0.14628850289716405
gsm8k,decode,v,14,0,bucketfirst,candidate_gate_accepted_fraction,251,0.14604083665338646,0.0,0.5,0.10120317710414688
gsm8k,decode,v,14,1,bucketfirst,candidate_gate_accepted_fraction,251,0.12692978087649404,0.0,0.3828125,0.08472019794178134
gsm8k,decode,v,14,2,bucketfirst,candidate_gate_accepted_fraction,251,0.1755789342629482,0.0,0.4921875,0.11489877990145626
gsm8k,decode,v,14,3,bucketfirst,candidate_gate_accepted_fraction,251,0.24417953187250996,0.0,0.5859375,0.18079693425363422
gsm8k,decode,v,14,4,bucketfirst,candidate_gate_accepted_fraction,251,0.18516558764940239,0.0,0.453125,0.12834651092535176
gsm8k,decode,v,14,5,bucketfirst,candidate_gate_accepted_fraction,251,0.17299551792828685,0.0,0.484375,0.12343670871381124
gsm8k,decode,v,14,6,bucketfirst,candidate_gate_accepted_fraction,251,0.1187437749003984,0.0,0.34375,0.07562940091549569
gsm8k,decode,v,14,7,bucketfirst,candidate_gate_accepted_fraction,251,0.3108192231075697,0.0,0.7578125,0.2219132583063604
gsm8k,decode,v,15,0,bucketfirst,candidate_gate_accepted_fraction,251,0.11177166334661355,0.0,0.3046875,0.060167544031463495
gsm8k,decode,v,15,1,bucketfirst,candidate_gate_accepted_fraction,251,0.3094808266932271,0.0,0.796875,0.2269606177341781
gsm8k,decode,v,15,2,bucketfirst,candidate_gate_accepted_fraction,251,0.20991035856573706,0.0,0.5546875,0.1252241568127852
gsm8k,decode,v,15,3,bucketfirst,candidate_gate_accepted_fraction,251,0.05801792828685259,0.0,0.171875,0.03621462059461055
gsm8k,decode,v,15,4,bucketfirst,candidate_gate_accepted_fraction,251,0.2078872011952191,0.0,0.71875,0.12497639788594558
gsm8k,decode,v,15,5,bucketfirst,candidate_gate_accepted_fraction,251,0.11703187250996015,0.0,0.3984375,0.09501360977334268
gsm8k,decode,v,15,6,bucketfirst,candidate_gate_accepted_fraction,251,0.21853212151394422,0.0,0.5859375,0.16513637588111704
gsm8k,decode,v,15,7,bucketfirst,candidate_gate_accepted_fraction,251,0.11833914342629483,0.0078125,0.3359375,0.061459421913937363
gsm8k,decode,v,16,0,bucketfirst,candidate_gate_accepted_fraction,251,0.09854332669322709,0.0,0.296875,0.05694959145088885
gsm8k,decode,v,16,1,bucketfirst,candidate_gate_accepted_fraction,251,0.372074203187251,0.0,0.8515625,0.25356222230851827
gsm8k,decode,v,16,2,bucketfirst,candidate_gate_accepted_fraction,251,0.19671314741035856,0.0,0.53125,0.13431263705831983
gsm8k,decode,v,16,3,bucketfirst,candidate_gate_accepted_fraction,251,0.2037163844621514,0.0,0.578125,0.12124507773247203
gsm8k,decode,v,16,4,bucketfirst,candidate_gate_accepted_fraction,251,0.18454307768924302,0.0,0.5859375,0.13039944830898553
gsm8k,decode,v,16,5,bucketfirst,candidate_gate_accepted_fraction,251,0.09325199203187251,0.0,0.3046875,0.05610529663076236
gsm8k,decode,v,16,6,bucketfirst,candidate_gate_accepted_fraction,251,0.14681897410358566,0.0,0.546875,0.11559995713153648
gsm8k,decode,v,16,7,bucketfirst,candidate_gate_accepted_fraction,251,0.35464392430278885,0.0,0.796875,0.23630716693397344
gsm8k,decode,v,17,0,bucketfirst,candidate_gate_accepted_fraction,251,0.2790712151394422,0.0,0.7421875,0.20596538146233176
gsm8k,decode,v,17,1,bucketfirst,candidate_gate_accepted_fraction,251,0.2379855577689243,0.0,0.671875,0.16820719059308606
gsm8k,decode,v,17,2,bucketfirst,candidate_gate_accepted_fraction,251,0.1358627988047809,0.0,0.3828125,0.07797504447524663
gsm8k,decode,v,17,3,bucketfirst,candidate_gate_accepted_fraction,251,0.2677726593625498,0.0,0.6484375,0.17841839731965997
gsm8k,decode,v,17,4,bucketfirst,candidate_gate_accepted_fraction,251,0.13184760956175298,0.0078125,0.3671875,0.06967354955599739
gsm8k,decode,v,17,5,bucketfirst,candidate_gate_accepted_fraction,251,0.18401394422310757,0.0,0.515625,0.1206927457658862
gsm8k,decode,v,17,6,bucketfirst,candidate_gate_accepted_fraction,251,0.09524402390438247,0.0,0.3203125,0.06946321400026377
gsm8k,decode,v,17,7,bucketfirst,candidate_gate_accepted_fraction,251,0.06676419322709164,0.0,0.234375,0.04567751406280428
gsm8k,decode,v,18,0,bucketfirst,candidate_gate_accepted_fraction,251,0.3175734561752988,0.0078125,0.8046875,0.20914079330688204
gsm8k,decode,v,18,1,bucketfirst,candidate_gate_accepted_fraction,251,0.0923804780876494,0.0,0.328125,0.06384014919136245
gsm8k,decode,v,18,2,bucketfirst,candidate_gate_accepted_fraction,251,0.10330552788844621,0.0,0.390625,0.0767171233047914
gsm8k,decode,v,18,3,bucketfirst,candidate_gate_accepted_fraction,251,0.3347858565737052,0.0,0.7265625,0.23825308017591318
gsm8k,decode,v,18,4,bucketfirst,candidate_gate_accepted_fraction,251,0.05711528884462151,0.0,0.1875,0.040913445979817706
gsm8k,decode,v,18,5,bucketfirst,candidate_gate_accepted_fraction,251,0.1194285358565737,0.0,0.46875,0.0885688392561064
gsm8k,decode,v,18,6,bucketfirst,candidate_gate_accepted_fraction,251,0.06716882470119521,0.0,0.328125,0.052406355101200994
gsm8k,decode,v,18,7,bucketfirst,candidate_gate_accepted_fraction,251,0.06421190239043825,0.0,0.1875,0.03744129612831745
gsm8k,decode,v,19,0,bucketfirst,candidate_gate_accepted_fraction,251,0.14700572709163345,0.0,0.5625,0.1015272618835549
gsm8k,decode,v,19,1,bucketfirst,candidate_gate_accepted_fraction,251,0.12297684262948207,0.0,0.4140625,0.06947607185373418
gsm8k,decode,v,19,2,bucketfirst,candidate_gate_accepted_fraction,251,0.2230453187250996,0.0,0.71875,0.16984274771737898
gsm8k,decode,v,19,3,bucketfirst,candidate_gate_accepted_fraction,251,0.10470617529880479,0.0078125,0.28125,0.04987192613981902
gsm8k,decode,v,19,4,bucketfirst,candidate_gate_accepted_fraction,251,0.18883839641434264,0.015625,0.5703125,0.1110733097716042
gsm8k,decode,v,19,5,bucketfirst,candidate_gate_accepted_fraction,251,0.0853461155378486,0.0,0.2265625,0.05682573229354645
gsm8k,decode,v,19,6,bucketfirst,candidate_gate_accepted_fraction,251,0.07274028884462151,0.0,0.3125,0.06105892998136602
gsm8k,decode,v,19,7,bucketfirst,candidate_gate_accepted_fraction,251,0.29777763944223107,0.0078125,0.8125,0.20696716818749367
gsm8k,decode,v,20,0,bucketfirst,candidate_gate_accepted_fraction,251,0.07180652390438247,0.0,0.265625,0.050733511495252036
gsm8k,decode,v,20,1,bucketfirst,candidate_gate_accepted_fraction,251,0.1430839143426295,0.015625,0.4296875,0.08795554673688576
gsm8k,decode,v,20,2,bucketfirst,candidate_gate_accepted_fraction,251,0.2616098107569721,0.0,0.703125,0.1903232911413774
gsm8k,decode,v,20,3,bucketfirst,candidate_gate_accepted_fraction,251,0.08643550796812749,0.0,0.3203125,0.06703354207383107
gsm8k,decode,v,20,4,bucketfirst,candidate_gate_accepted_fraction,251,0.222671812749004,0.0,0.5703125,0.15398219565015245
gsm8k,decode,v,20,5,bucketfirst,candidate_gate_accepted_fraction,251,0.06162848605577689,0.0,0.203125,0.03715419811473005
