acc_auc,config,layer,metric_family,metric_name,n_available,object_type,region,statistic,task_key
0.023408889770507812,pattern_rolling_k2v2_s16_r128,31,attention_routing,mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.02266623079776764,pattern_rolling_k2v2_s16_r128,31,attention_routing,quant_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.00773533433675766,pattern_rolling_k2v2_s16_r128,31,attention_routing,abs_mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.0004023611545562744,pattern_rolling_k2v2_s16_r128,31,attention_routing,fp_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.0009836331009864807,pattern_rolling_k2v2_s16_r128,31,attention_routing,mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.0013859942555427551,pattern_rolling_k2v2_s16_r128,31,attention_routing,quant_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.004120657220482826,pattern_rolling_k2v2_s16_r128,31,attention_routing,cosine_loss,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.2719709565863013,pattern_rolling_k2v2_s16_r128,31,attention_routing,entropy_delta,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.004687190055847168,pattern_rolling_k2v2_s16_r128,31,attention_routing,entropy_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.2672831416130066,pattern_rolling_k2v2_s16_r128,31,attention_routing,entropy_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.006420756923034787,pattern_rolling_k2v2_s16_r128,31,attention_routing,js,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.030201262095943093,pattern_rolling_k2v2_s16_r128,31,attention_routing,kl_fp_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.025065438589081168,pattern_rolling_k2v2_s16_r128,31,attention_routing,kl_quant_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.09152104612439871,pattern_rolling_k2v2_s16_r128,31,attention_routing,l1,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.045760523062199354,pattern_rolling_k2v2_s16_r128,31,attention_routing,tv,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.39635661244392395,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.004862148765340635,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.0022639185190200806,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.009067922772374004,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.013959665200673044,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.04939730204932857,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
1.840821866877377,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.1436063909495715,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.13086969190044329,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.26930806145537645,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.3351302313967608,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.6773728870321065,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
0.009476244449615479,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,current_token,max,aime24:p0:s0:seed42
0.006707549095153809,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.006486713886260986,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.008830931387123542,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.009153588020055281,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.009411713661165777,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.272111427038908,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,current_token,max,aime24:p0:s0:seed42
0.2200969289697241,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.2147582073812373,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.26117778685875237,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.2666446082293987,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.271018072438892,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.3227458596229553,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.004143152897270852,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.002114430069923401,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.008444719715043902,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.012757984339259565,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.03764778655022383,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
1.6878195283934474,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.13672271251562051,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.12755401176400483,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.25842087785713375,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.31827576737850904,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.5861022872268222,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
0.01319342851638794,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,current_token,max,aime24:p0:s0:seed42
0.005697051994502544,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.005281403660774231,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.008186688917362517,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.009526407189071051,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.012149417648117833,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,q_source,current_token,p99,aime24:p0:s0:seed42
0.3088429453782737,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,current_token,max,aime24:p0:s0:seed42
0.20443870348390192,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.1980290648934897,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.25498332967981696,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.27041976113105193,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.2984129840042442,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,q_source,current_token,p99,aime24:p0:s0:seed42
2.2681303918361664,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,all_tokens,max,aime24:p0:s0:seed42
0.03307448253463008,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,all_tokens,mean,aime24:p0:s0:seed42
0.01448790729045868,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,all_tokens,p50,aime24:p0:s0:seed42
0.06448049889877439,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,all_tokens,p90,aime24:p0:s0:seed42
0.09845890197902918,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,all_tokens,p95,aime24:p0:s0:seed42
0.3415605768095702,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,all_tokens,p99,aime24:p0:s0:seed42
4.666504128836095,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,all_tokens,max,aime24:p0:s0:seed42
0.37012411828618497,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,all_tokens,mean,aime24:p0:s0:seed42
0.3294741561403498,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,all_tokens,p50,aime24:p0:s0:seed42
0.7094783305656165,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,all_tokens,p90,aime24:p0:s0:seed42
0.879456014954485,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,all_tokens,p95,aime24:p0:s0:seed42
1.721125258365646,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,all_tokens,p99,aime24:p0:s0:seed42
0.05259484052658081,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,current_token,max,aime24:p0:s0:seed42
0.03286251425743103,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,current_token,mean,aime24:p0:s0:seed42
0.03149065375328064,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,current_token,p50,aime24:p0:s0:seed42
0.045851504337861115,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,current_token,p90,aime24:p0:s0:seed42
0.049223175749375514,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,current_token,p95,aime24:p0:s0:seed42
0.05192051044582513,pattern_rolling_k2v2_s16_r128,31,direction,direction_error,5,v_source,current_token,p99,aime24:p0:s0:seed42
0.6221883305115625,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,current_token,max,aime24:p0:s0:seed42
0.4888483785907738,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,current_token,mean,aime24:p0:s0:seed42
0.48265160695882514,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,current_token,p50,aime24:p0:s0:seed42
0.5832213637768291,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,current_token,p90,aime24:p0:s0:seed42
0.6027048691757955,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,current_token,p95,aime24:p0:s0:seed42
0.6182916492689401,pattern_rolling_k2v2_s16_r128,31,direction,relative_L2,5,v_source,current_token,p99,aime24:p0:s0:seed42
0.027310460805892944,pattern_rolling_k2v2_s16_r128,31,oracle_output,actual_cosine_loss,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.28257880732417107,pattern_rolling_k2v2_s16_r128,31,oracle_output,actual_relative_L2,5,attention_output,current_history,global,aime24:p0:s0:seed42
-0.10363373206928372,pattern_rolling_k2v2_s16_r128,31,oracle_output,interaction_residual,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.0062663257122039795,pattern_rolling_k2v2_s16_r128,31,oracle_output,routing_only_cosine_loss,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.10001922771334648,pattern_rolling_k2v2_s16_r128,31,oracle_output,routing_only_relative_L2,5,attention_output,current_history,global,aime24:p0:s0:seed42
-1.4518351920467338,pattern_rolling_k2v2_s16_r128,31,oracle_output,routing_oracle_recovery_clamped_0_1,5,attention_output,current_history,global,aime24:p0:s0:seed42
-1.4518351920467338,pattern_rolling_k2v2_s16_r128,31,oracle_output,routing_oracle_recovery_raw,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.018809199333190918,pattern_rolling_k2v2_s16_r128,31,oracle_output,value_only_cosine_loss,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.2861933116801083,pattern_rolling_k2v2_s16_r128,31,oracle_output,value_only_relative_L2,5,attention_output,current_history,global,aime24:p0:s0:seed42
1.1768104061557603,pattern_rolling_k2v2_s16_r128,31,oracle_output,value_oracle_recovery_clamped_0_1,5,attention_output,current_history,global,aime24:p0:s0:seed42
1.1768104061557603,pattern_rolling_k2v2_s16_r128,31,oracle_output,value_oracle_recovery_raw,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.0030360817909240723,pattern_rolling_k2v2_s16_r128,31,qk_logit,cosine_loss,5,qk_logits,current_history,global,aime24:p0:s0:seed42
1.23008131980896,pattern_rolling_k2v2_s16_r128,31,qk_logit,max_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.34489743411540985,pattern_rolling_k2v2_s16_r128,31,qk_logit,mean_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.7026994824409485,pattern_rolling_k2v2_s16_r128,31,qk_logit,p95_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.9251134395599365,pattern_rolling_k2v2_s16_r128,31,qk_logit,p99_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.04718424752354622,pattern_rolling_k2v2_s16_r128,31,qk_logit,relative_L2,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.1796875037252903,pattern_rolling_k2v2_s16_r128,31,qk_logit,top10_missing,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.1796875298023224,pattern_rolling_k2v2_s16_r128,31,qk_logit,top10_overlap,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.015625,pattern_rolling_k2v2_s16_r128,31,qk_logit,top1_agreement,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
0.015625,pattern_rolling_k2v2_s16_r128,31,qk_logit,top1_disagreement,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
0.09687498025596142,pattern_rolling_k2v2_s16_r128,31,qk_logit,top5_missing,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.0968751311302185,pattern_rolling_k2v2_s16_r128,31,qk_logit,top5_overlap,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
1.5905876457691193,pattern_rolling_k2v2_s16_r128,31,v_direction,direction_error,5,v_stored,all_tokens,max,aime24:p0:s0:seed42
0.0668133944272995,pattern_rolling_k2v2_s16_r128,31,v_direction,direction_error,5,v_stored,all_tokens,mean,aime24:p0:s0:seed42
0.08164522051811218,pattern_rolling_k2v2_s16_r128,31,v_direction,direction_error,5,v_stored,all_tokens,p50,aime24:p0:s0:seed42
0.05540476366877556,pattern_rolling_k2v2_s16_r128,31,v_direction,direction_error,5,v_stored,all_tokens,p90,aime24:p0:s0:seed42
0.0564669705927372,pattern_rolling_k2v2_s16_r128,31,v_direction,direction_error,5,v_stored,all_tokens,p95,aime24:p0:s0:seed42
0.1356520652770996,pattern_rolling_k2v2_s16_r128,31,v_direction,direction_error,5,v_stored,all_tokens,p99,aime24:p0:s0:seed42
1.9198763966560364,pattern_rolling_k2v2_s16_r128,31,v_direction,relative_L2,5,v_stored,all_tokens,max,aime24:p0:s0:seed42
0.2556046396493912,pattern_rolling_k2v2_s16_r128,31,v_direction,relative_L2,5,v_stored,all_tokens,mean,aime24:p0:s0:seed42
0.2737855021841824,pattern_rolling_k2v2_s16_r128,31,v_direction,relative_L2,5,v_stored,all_tokens,p50,aime24:p0:s0:seed42
0.13600373268127441,pattern_rolling_k2v2_s16_r128,31,v_direction,relative_L2,5,v_stored,all_tokens,p90,aime24:p0:s0:seed42
0.12060180306434631,pattern_rolling_k2v2_s16_r128,31,v_direction,relative_L2,5,v_stored,all_tokens,p95,aime24:p0:s0:seed42
0.21916651725769043,pattern_rolling_k2v2_s16_r128,31,v_direction,relative_L2,5,v_stored,all_tokens,p99,aime24:p0:s0:seed42
0.020207613124512136,pattern_rolling_k2v2_s16_r128,31,v_direction,weighted_direction_error_fp,5,v_stored,current_history,mean,aime24:p0:s0:seed42
0.019005223643034697,pattern_rolling_k2v2_s16_r128,31,v_direction,weighted_direction_error_quant,5,v_stored,current_history,mean,aime24:p0:s0:seed42
0.1629772810265422,pattern_rolling_k2v2_s16_r128,31,v_direction,weighted_relative_L2_fp,5,v_stored,current_history,mean,aime24:p0:s0:seed42
0.15327604673802853,pattern_rolling_k2v2_s16_r128,31,v_direction,weighted_relative_L2_quant,5,v_stored,current_history,mean,aime24:p0:s0:seed42
-0.008454561233520508,pattern_rolling_k2v2_s16_r128,7,attention_routing,abs_mass_delta,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.0010478794574737549,pattern_rolling_k2v2_s16_r128,7,attention_routing,fp_mass,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.017657041549682617,pattern_rolling_k2v2_s16_r128,7,attention_routing,mass_delta,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.018704921007156372,pattern_rolling_k2v2_s16_r128,7,attention_routing,quant_mass,5,attention_mass,E128,global,aime24:p0:s0:seed42
-0.017751187086105347,pattern_rolling_k2v2_s16_r128,7,attention_routing,abs_mass_delta,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.0011552274227142334,pattern_rolling_k2v2_s16_r128,7,attention_routing,fp_mass,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.023333877325057983,pattern_rolling_k2v2_s16_r128,7,attention_routing,mass_delta,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.024489104747772217,pattern_rolling_k2v2_s16_r128,7,attention_routing,quant_mass,5,attention_mass,E16,global,aime24:p0:s0:seed42
-0.017850548028945923,pattern_rolling_k2v2_s16_r128,7,attention_routing,abs_mass_delta,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.0011311471462249756,pattern_rolling_k2v2_s16_r128,7,attention_routing,fp_mass,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.023648232221603394,pattern_rolling_k2v2_s16_r128,7,attention_routing,mass_delta,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.02477937936782837,pattern_rolling_k2v2_s16_r128,7,attention_routing,quant_mass,5,attention_mass,E32,global,aime24:p0:s0:seed42
-0.01575276255607605,pattern_rolling_k2v2_s16_r128,7,attention_routing,abs_mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.0010974109172821045,pattern_rolling_k2v2_s16_r128,7,attention_routing,fp_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.021261781454086304,pattern_rolling_k2v2_s16_r128,7,attention_routing,mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.022359192371368408,pattern_rolling_k2v2_s16_r128,7,attention_routing,quant_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.0056508854031562805,pattern_rolling_k2v2_s16_r128,7,attention_routing,abs_mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.0007051974534988403,pattern_rolling_k2v2_s16_r128,7,attention_routing,fp_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.018792681396007538,pattern_rolling_k2v2_s16_r128,7,attention_routing,mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.018087483942508698,pattern_rolling_k2v2_s16_r128,7,attention_routing,quant_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.007803656160831451,pattern_rolling_k2v2_s16_r128,7,attention_routing,cosine_loss,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.14531550742685795,pattern_rolling_k2v2_s16_r128,7,attention_routing,entropy_delta,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.007074832916259766,pattern_rolling_k2v2_s16_r128,7,attention_routing,entropy_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.15238916873931885,pattern_rolling_k2v2_s16_r128,7,attention_routing,entropy_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.005404746858403087,pattern_rolling_k2v2_s16_r128,7,attention_routing,js,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.02345635462552309,pattern_rolling_k2v2_s16_r128,7,attention_routing,kl_fp_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.025720984674990177,pattern_rolling_k2v2_s16_r128,7,attention_routing,kl_quant_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.129349023103714,pattern_rolling_k2v2_s16_r128,7,attention_routing,l1,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.064674511551857,pattern_rolling_k2v2_s16_r128,7,attention_routing,tv,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.1295577585697174,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.004931110808314543,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.002184942364692688,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.012959798099473119,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.018846466904506087,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.03721387730911374,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
1.233881582855247,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.1516457320540212,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.12944391046767123,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.32350284385029227,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.39207603147951886,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.6036089921253733,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
0.009632378816604614,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,current_token,max,aime24:p0:s0:seed42
0.006591279059648514,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.006307944655418396,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.008489056816486595,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.009060718456694872,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.009518047064602797,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.27202732997830026,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,current_token,max,aime24:p0:s0:seed42
0.22142404329497367,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.2191748851328157,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.25583706924226135,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.2639322060276754,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.27040831444901414,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.3478047251701355,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.006169050902556705,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.0024430006742477417,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.015433879685588181,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.02334556821733713,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.05285924480995163,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
1.788026102934964,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.166343715187395,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.13806589628802612,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.3536835465056356,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.43576320935972035,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.70692856766982,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
0.036519259214401245,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,current_token,max,aime24:p0:s0:seed42
0.00875669065862894,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.006575718522071838,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.016843628545757383,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.020472756779156498,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.03166616804395517,pattern_rolling_k2v2_s16_r128,7,direction,direction_error,5,q_source,current_token,p99,aime24:p0:s0:seed42
0.42979754391126335,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,current_token,max,aime24:p0:s0:seed42
0.23737475532107055,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.2239600470638834,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.336579350696411,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.35990589382709004,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.4092343304946553,pattern_rolling_k2v2_s16_r128,7,direction,relative_L2,5,q_source,current_token,p99,aime24:p0:s0:seed42
