config,gap_1024,gap_128,gap_2048,gap_4096,gap_512,growth_classification,metric,slope_vs_log2_checkpoint,task_key
patternkv_paper,0.0019605858251452446,1.1920838005607948e-07,-0.2795256972312927,0.502028115093708,0.003435596707277,positive_growth,target_token_NLL_delta,0.05180231909083445,aime24:p12:s0:seed12042
patternkv_paper,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p12:s0:seed12042
kivi_paper_g128,0.3014204513747245,-0.00017193879466503859,0.23218321544118226,0.3855388785013929,0.5325128505937755,positive_growth,attention_output_relative_L2,0.05145679930118038,aime24:p12:s1:seed12043
kivi_paper_g128,0.04671454429626465,-3.5762786865234375e-07,0.026750922203063965,0.07317912578582764,0.1291673183441162,positive_growth,hidden_cosine_loss,0.006696299926654712,aime24:p12:s1:seed12043
kivi_paper_g128,0.3014204513747245,-0.00017193879466503859,0.23218321544118226,0.3855388785013929,0.5325128505937755,positive_growth,hidden_relative_L2,0.05145679930118038,aime24:p12:s1:seed12043
kivi_paper_g128,0.006717952725466603,4.186140176898334e-05,0.11144551650107815,0.22540747370982217,0.12720199058867365,positive_growth,next_token_KL,0.035749719467034036,aime24:p12:s1:seed12043
kivi_paper_g128,0.026714712381362915,-0.0040493011474609375,0.04965496063232422,0.6467772722244263,0.11128473281860352,positive_growth,target_token_NLL_delta,0.09528034804640588,aime24:p12:s1:seed12043
kivi_paper_g128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s0_r128,0.3014204513747245,-0.00017193879466503859,0.23218321544118226,0.3855388785013929,0.5325128505937755,positive_growth,attention_output_relative_L2,0.05145679930118038,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s0_r128,0.04671454429626465,-3.5762786865234375e-07,0.026750922203063965,0.07317912578582764,0.1291673183441162,positive_growth,hidden_cosine_loss,0.006696299926654712,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s0_r128,0.3014204513747245,-0.00017193879466503859,0.23218321544118226,0.3855388785013929,0.5325128505937755,positive_growth,hidden_relative_L2,0.05145679930118038,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s0_r128,0.006717952725466603,4.186140176898334e-05,0.11144551650107815,0.22540747370982217,0.12720199058867365,positive_growth,next_token_KL,0.035749719467034036,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s0_r128,0.026714712381362915,-0.0040493011474609375,0.04965496063232422,0.6467772722244263,0.11128473281860352,positive_growth,target_token_NLL_delta,0.09528034804640588,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s0_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s16_r128,0.10434044268913567,-0.00019892503041774035,0.08601442468352616,0.21782240516040474,0.12914641899988055,positive_growth,attention_output_relative_L2,0.033819901648392846,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s16_r128,0.005586564540863037,-4.172325134277344e-07,0.003785252571105957,0.023448944091796875,0.008581399917602539,positive_growth,hidden_cosine_loss,0.0034042798184059763,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s16_r128,0.10434044268913567,-0.00019892503041774035,0.08601442468352616,0.21782240516040474,0.12914641899988055,positive_growth,hidden_relative_L2,0.033819901648392846,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s16_r128,0.0073484501922393974,3.496820318105165e-05,0.00862550098867132,0.04600896683001565,0.03690700362540156,positive_growth,next_token_KL,0.005636250296058088,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s16_r128,0.032471537590026855,0.007737874984741211,0.016718387603759766,0.22135889530181885,0.19870984554290771,positive_growth,target_token_NLL_delta,0.022494055129386285,aime24:p12:s1:seed12043
kivi_rolling_k2v2_s16_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s0_r128,0.291306794853881,-0.00017193879466503859,0.21650224667973816,0.3904881203779951,0.4665491650812328,positive_growth,attention_output_relative_L2,0.054350001106630214,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s0_r128,0.04257690906524658,-3.5762786865234375e-07,0.023140430450439453,0.07374954223632812,0.10708028078079224,positive_growth,hidden_cosine_loss,0.007626328919384931,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s0_r128,0.291306794853881,-0.00017193879466503859,0.21650224667973816,0.3904881203779951,0.4665491650812328,positive_growth,hidden_relative_L2,0.054350001106630214,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s0_r128,0.04062826820927512,4.186140176898334e-05,0.04067790896118595,0.10395224389100122,0.017008188544878067,positive_growth,next_token_KL,0.018372318796934132,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s0_r128,0.09497193992137909,-0.0040493011474609375,0.44733715057373047,0.24985510110855103,-0.015565037727355957,positive_growth,target_token_NLL_delta,0.07630204489907702,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s0_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s16_r128,0.07921005901880562,-0.00019892503041774035,0.08340752613730729,0.16334998852107674,0.13006805581972003,positive_growth,attention_output_relative_L2,0.025121862388127858,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s16_r128,0.0032561421394348145,-4.172325134277344e-07,0.0035359859466552734,0.013469696044921875,0.008803784847259521,positive_growth,hidden_cosine_loss,0.0018571542726980674,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s16_r128,0.07921005901880562,-0.00019892503041774035,0.08340752613730729,0.16334998852107674,0.13006805581972003,positive_growth,hidden_relative_L2,0.025121862388127858,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s16_r128,0.006053960242297762,3.496820318105165e-05,0.0037706118677647282,0.04395147782230424,0.006731100744673313,positive_growth,next_token_KL,0.006550404455013577,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s16_r128,0.029391497373580933,0.007737874984741211,-0.06760942935943604,-0.02396818995475769,-0.057595521211624146,negative_growth,target_token_NLL_delta,-0.006998153151692572,aime24:p12:s1:seed12043
pattern_rolling_k2v2_s16_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p12:s1:seed12043
patternkv_paper,0.291306794853881,-0.00017193879466503859,0.21650224667973816,0.3904881203779951,0.4665491650812328,positive_growth,attention_output_relative_L2,0.054350001106630214,aime24:p12:s1:seed12043
patternkv_paper,0.04257690906524658,-3.5762786865234375e-07,0.023140430450439453,0.07374954223632812,0.10708028078079224,positive_growth,hidden_cosine_loss,0.007626328919384931,aime24:p12:s1:seed12043
patternkv_paper,0.291306794853881,-0.00017193879466503859,0.21650224667973816,0.3904881203779951,0.4665491650812328,positive_growth,hidden_relative_L2,0.054350001106630214,aime24:p12:s1:seed12043
patternkv_paper,0.04062826820927512,4.186140176898334e-05,0.04067790896118595,0.10395224389100122,0.017008188544878067,positive_growth,next_token_KL,0.018372318796934132,aime24:p12:s1:seed12043
patternkv_paper,0.09497193992137909,-0.0040493011474609375,0.44733715057373047,0.24985510110855103,-0.015565037727355957,positive_growth,target_token_NLL_delta,0.07630204489907702,aime24:p12:s1:seed12043
patternkv_paper,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p12:s1:seed12043
kivi_paper_g128,0.48734063073061407,9.17213037610054e-06,0.4240100609604269,0.39963066566269845,0.4138565312605351,positive_growth,attention_output_relative_L2,0.07799707816101963,aime24:p14:s0:seed14042
kivi_paper_g128,0.12294560670852661,1.7881393432617188e-07,0.08726203441619873,0.07484883069992065,0.0872378945350647,positive_growth,hidden_cosine_loss,0.015147309045533876,aime24:p14:s0:seed14042
kivi_paper_g128,0.48734063073061407,9.17213037610054e-06,0.4240100609604269,0.39963066566269845,0.4138565312605351,positive_growth,hidden_relative_L2,0.07799707816101963,aime24:p14:s0:seed14042
kivi_paper_g128,6.145755754749516e-06,1.7929282591921947e-07,0.12606415876166466,0.46954944883964345,0.03255750685775638,positive_growth,next_token_KL,0.07825949321663828,aime24:p14:s0:seed14042
kivi_paper_g128,1.3947231309430208e-05,2.0193634554743767e-05,-0.3435443639755249,-0.9236379265785217,0.07598382234573364,negative_growth,target_token_NLL_delta,-0.1692633436385443,aime24:p14:s0:seed14042
kivi_paper_g128,0.0,0.0,0.0,1.0,0.0,positive_growth,top1_disagreement,0.14864864864864866,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s0_r128,0.48734063073061407,9.17213037610054e-06,0.4240100609604269,0.39963066566269845,0.4138565312605351,positive_growth,attention_output_relative_L2,0.07799707816101963,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s0_r128,0.12294560670852661,1.7881393432617188e-07,0.08726203441619873,0.07484883069992065,0.0872378945350647,positive_growth,hidden_cosine_loss,0.015147309045533876,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s0_r128,0.48734063073061407,9.17213037610054e-06,0.4240100609604269,0.39963066566269845,0.4138565312605351,positive_growth,hidden_relative_L2,0.07799707816101963,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s0_r128,6.145755754749516e-06,1.7929282591921947e-07,0.12606415876166466,0.46954944883964345,0.03255750685775638,positive_growth,next_token_KL,0.07825949321663828,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s0_r128,1.3947231309430208e-05,2.0193634554743767e-05,-0.3435443639755249,-0.9236379265785217,0.07598382234573364,negative_growth,target_token_NLL_delta,-0.1692633436385443,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s0_r128,0.0,0.0,0.0,1.0,0.0,positive_growth,top1_disagreement,0.14864864864864866,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s16_r128,0.09964361204765737,-2.4284934625029564e-05,0.2620247530285269,0.17278909671586007,0.18077992903999984,positive_growth,attention_output_relative_L2,0.03850935766240582,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s16_r128,0.00476306676864624,5.960464477539063e-08,0.03429818153381348,0.014963865280151367,0.0163612961769104,positive_growth,hidden_cosine_loss,0.004185252092980049,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s16_r128,0.09964361204765737,-2.4284934625029564e-05,0.2620247530285269,0.17278909671586007,0.18077992903999984,positive_growth,hidden_relative_L2,0.03850935766240582,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s16_r128,1.1903088432685394e-06,0.0,0.027060955548449783,0.03042934616587445,0.006410104034785036,positive_growth,next_token_KL,0.006370936693040821,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s16_r128,5.245136890152935e-06,-1.3066455721855164e-06,0.060308218002319336,-0.042099833488464355,0.017221599817276,negative_growth,target_token_NLL_delta,-0.002298807046667501,aime24:p14:s0:seed14042
kivi_rolling_k2v2_s16_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s0_r128,0.39794913097284734,9.17213037610054e-06,0.3625497149769217,0.31550997484009713,0.37829625117592514,positive_growth,attention_output_relative_L2,0.06122356391279027,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s0_r128,0.08241236209869385,1.7881393432617188e-07,0.06292033195495605,0.04830747842788696,0.07048529386520386,positive_growth,hidden_cosine_loss,0.009586120779449874,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s0_r128,0.39794913097284734,9.17213037610054e-06,0.3625497149769217,0.31550997484009713,0.37829625117592514,positive_growth,hidden_relative_L2,0.06122356391279027,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s0_r128,1.4120554749919023e-06,1.7929282591921947e-07,0.08454011359231117,0.25647038375518605,0.020693064479473833,positive_growth,next_token_KL,0.04386002090403959,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s0_r128,-1.907328623929061e-06,2.0193634554743767e-05,-0.06205904483795166,-0.6803016662597656,0.046606771647930145,negative_growth,target_token_NLL_delta,-0.10868086895526004,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s0_r128,0.0,0.0,0.0,1.0,0.0,positive_growth,top1_disagreement,0.14864864864864866,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s16_r128,0.06351228966377676,-2.4284934625029564e-05,0.1879745649639517,0.1435217260150239,0.13530407357029617,positive_growth,attention_output_relative_L2,0.030124626492112373,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s16_r128,0.0021696090698242188,5.960464477539063e-08,0.01757711172103882,0.010541200637817383,0.009488105773925781,positive_growth,hidden_cosine_loss,0.002508543633125924,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s16_r128,0.06351228966377676,-2.4284934625029564e-05,0.1879745649639517,0.1435217260150239,0.13530407357029617,positive_growth,hidden_relative_L2,0.030124626492112373,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s16_r128,6.995342238802493e-08,0.0,0.0650930849553788,0.052056802115657774,0.0018158056059291994,positive_growth,next_token_KL,0.012917840277489375,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s16_r128,-8.344550224137492e-07,-1.3066455721855164e-06,0.12974059581756592,0.030415058135986328,0.014116603881120682,positive_growth,target_token_NLL_delta,0.014277841317023655,aime24:p14:s0:seed14042
pattern_rolling_k2v2_s16_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p14:s0:seed14042
patternkv_paper,0.39794913097284734,9.17213037610054e-06,0.3625497149769217,0.31550997484009713,0.37829625117592514,positive_growth,attention_output_relative_L2,0.06122356391279027,aime24:p14:s0:seed14042
patternkv_paper,0.08241236209869385,1.7881393432617188e-07,0.06292033195495605,0.04830747842788696,0.07048529386520386,positive_growth,hidden_cosine_loss,0.009586120779449874,aime24:p14:s0:seed14042
patternkv_paper,0.39794913097284734,9.17213037610054e-06,0.3625497149769217,0.31550997484009713,0.37829625117592514,positive_growth,hidden_relative_L2,0.06122356391279027,aime24:p14:s0:seed14042
patternkv_paper,1.4120554749919023e-06,1.7929282591921947e-07,0.08454011359231117,0.25647038375518605,0.020693064479473833,positive_growth,next_token_KL,0.04386002090403959,aime24:p14:s0:seed14042
patternkv_paper,-1.907328623929061e-06,2.0193634554743767e-05,-0.06205904483795166,-0.6803016662597656,0.046606771647930145,negative_growth,target_token_NLL_delta,-0.10868086895526004,aime24:p14:s0:seed14042
patternkv_paper,0.0,0.0,0.0,1.0,0.0,positive_growth,top1_disagreement,0.14864864864864866,aime24:p14:s0:seed14042
kivi_paper_g128,0.34414596238639206,-0.0004252176731824875,0.2650704747065902,0.5775581321213394,0.34598372294567525,positive_growth,attention_output_relative_L2,0.09337468134598001,aime24:p15:s0:seed15042
kivi_paper_g128,0.060624122619628906,-1.1324882507324219e-06,0.03350663185119629,0.1625915765762329,0.05983686447143555,positive_growth,hidden_cosine_loss,0.02447080612182617,aime24:p15:s0:seed15042
kivi_paper_g128,0.34414596238639206,-0.0004252176731824875,0.2650704747065902,0.5775581321213394,0.34598372294567525,positive_growth,hidden_relative_L2,0.09337468134598001,aime24:p15:s0:seed15042
kivi_paper_g128,0.06315439607341489,-1.96071505342843e-06,0.02581676095724106,0.004604991991072893,0.1480217959352359,negative_growth,next_token_KL,-0.004369592702858548,aime24:p15:s0:seed15042
kivi_paper_g128,0.14732136577367783,-0.00027379579842090607,0.10211062431335449,0.0055959406308829784,0.16790354810655117,positive_growth,target_token_NLL_delta,0.0020778298289892646,aime24:p15:s0:seed15042
kivi_paper_g128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s0_r128,0.34414596238639206,-0.0004252176731824875,0.2650704747065902,0.5775581321213394,0.34598372294567525,positive_growth,attention_output_relative_L2,0.09337468134598001,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s0_r128,0.060624122619628906,-1.1324882507324219e-06,0.03350663185119629,0.1625915765762329,0.05983686447143555,positive_growth,hidden_cosine_loss,0.02447080612182617,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s0_r128,0.34414596238639206,-0.0004252176731824875,0.2650704747065902,0.5775581321213394,0.34598372294567525,positive_growth,hidden_relative_L2,0.09337468134598001,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s0_r128,0.06315439607341489,-1.96071505342843e-06,0.02581676095724106,0.004604991991072893,0.1480217959352359,negative_growth,next_token_KL,-0.004369592702858548,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s0_r128,0.14732136577367783,-0.00027379579842090607,0.10211062431335449,0.0055959406308829784,0.16790354810655117,positive_growth,target_token_NLL_delta,0.0020778298289892646,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s0_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s16_r128,0.1308890072396025,-0.0003571808338165283,0.1264789318665862,0.252136709401384,0.23748841299675405,positive_growth,attention_output_relative_L2,0.0367339632640643,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s16_r128,0.008829712867736816,-1.0132789611816406e-06,0.008187294006347656,0.03142672777175903,0.027979671955108643,positive_growth,hidden_cosine_loss,0.003942472709191811,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s16_r128,0.1308890072396025,-0.0003571808338165283,0.1264789318665862,0.252136709401384,0.23748841299675405,positive_growth,hidden_relative_L2,0.0367339632640643,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s16_r128,0.0005047046542046019,2.5249983082176186e-07,0.08109595626592636,0.0005491314805112779,0.03433488789876549,positive_growth,next_token_KL,0.0048078081343607216,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s16_r128,-0.004362612962722778,-0.0005489960312843323,0.4297505021095276,-0.00036290971911512315,0.05204887129366398,positive_growth,target_token_NLL_delta,0.032022146649290546,aime24:p15:s0:seed15042
kivi_rolling_k2v2_s16_r128,0.0,0.0,1.0,0.0,0.0,positive_growth,top1_disagreement,0.08108108108108109,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s0_r128,0.3202055779984221,-0.0004252176731824875,0.23833889421075583,0.48789721936918795,0.25411973311565816,positive_growth,attention_output_relative_L2,0.08252138474710738,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s0_r128,0.0511130690574646,-1.1324882507324219e-06,0.028737306594848633,0.115975022315979,0.032876670360565186,positive_growth,hidden_cosine_loss,0.01848339631750777,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s0_r128,0.3202055779984221,-0.0004252176731824875,0.23833889421075583,0.48789721936918795,0.25411973311565816,positive_growth,hidden_relative_L2,0.08252138474710738,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s0_r128,0.010643450947000588,-1.96071505342843e-06,0.18833929300308228,0.0002408533910056576,0.027668154946766776,positive_growth,next_token_KL,0.01395518143905726,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s0_r128,0.04652496427297592,-0.00027379579842090607,0.7198062539100647,0.0005566821782849729,0.03988158889114857,positive_growth,target_token_NLL_delta,0.05697017266632159,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s0_r128,0.0,0.0,1.0,0.0,0.0,positive_growth,top1_disagreement,0.08108108108108109,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s16_r128,0.12369883933570236,-0.0003571808338165283,0.10610159393399954,0.2220342478249222,0.2413773776497692,positive_growth,attention_output_relative_L2,0.030299677703894575,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s16_r128,0.007894575595855713,-1.0132789611816406e-06,0.005752921104431152,0.023343026638031006,0.02882760763168335,positive_growth,hidden_cosine_loss,0.0024849885218852273,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s16_r128,0.12369883933570236,-0.0003571808338165283,0.10610159393399954,0.2220342478249222,0.2413773776497692,positive_growth,hidden_relative_L2,0.030299677703894575,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s16_r128,0.0007757369857159802,2.5249983082176186e-07,0.006103400606662035,0.00011106312012998387,0.02312587495823948,negative_growth,next_token_KL,-0.0007282324308577217,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s16_r128,-0.008057177066802979,-0.0005489960312843323,0.07276332378387451,0.00036420742981135845,0.04383901692926884,positive_growth,target_token_NLL_delta,0.003579174649801004,aime24:p15:s0:seed15042
pattern_rolling_k2v2_s16_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p15:s0:seed15042
patternkv_paper,0.3202055779984221,-0.0004252176731824875,0.23833889421075583,0.48789721936918795,0.25411973311565816,positive_growth,attention_output_relative_L2,0.08252138474710738,aime24:p15:s0:seed15042
patternkv_paper,0.0511130690574646,-1.1324882507324219e-06,0.028737306594848633,0.115975022315979,0.032876670360565186,positive_growth,hidden_cosine_loss,0.01848339631750777,aime24:p15:s0:seed15042
patternkv_paper,0.3202055779984221,-0.0004252176731824875,0.23833889421075583,0.48789721936918795,0.25411973311565816,positive_growth,hidden_relative_L2,0.08252138474710738,aime24:p15:s0:seed15042
patternkv_paper,0.010643450947000588,-1.96071505342843e-06,0.18833929300308228,0.0002408533910056576,0.027668154946766776,positive_growth,next_token_KL,0.01395518143905726,aime24:p15:s0:seed15042
patternkv_paper,0.04652496427297592,-0.00027379579842090607,0.7198062539100647,0.0005566821782849729,0.03988158889114857,positive_growth,target_token_NLL_delta,0.05697017266632159,aime24:p15:s0:seed15042
patternkv_paper,0.0,0.0,1.0,0.0,0.0,positive_growth,top1_disagreement,0.08108108108108109,aime24:p15:s0:seed15042
kivi_paper_g128,0.6338068889454007,-7.450697012245655e-06,0.5905906180851161,0.6351640406064689,0.5454725960735232,positive_growth,attention_output_relative_L2,0.12138336445393696,aime24:p15:s1:seed15043
kivi_paper_g128,0.1681467890739441,2.980232238769531e-07,0.17354744672775269,0.20615136623382568,0.14420568943023682,positive_growth,hidden_cosine_loss,0.039192831999546776,aime24:p15:s1:seed15043
kivi_paper_g128,0.6338068889454007,-7.450697012245655e-06,0.5905906180851161,0.6351640406064689,0.5454725960735232,positive_growth,hidden_relative_L2,0.12138336445393696,aime24:p15:s1:seed15043
kivi_paper_g128,2.8026667889591295e-05,1.6154389754774456e-05,0.009311883710324764,0.007799838203936815,0.002772608308120539,positive_growth,next_token_KL,0.0017619047903255965,aime24:p15:s1:seed15043
kivi_paper_g128,3.2303771149599925e-05,-0.0024959146976470947,0.009707863733638078,0.007873313497839263,0.003597207134589553,positive_growth,target_token_NLL_delta,0.002235674484836636,aime24:p15:s1:seed15043
kivi_paper_g128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s0_r128,0.6338068889454007,-7.450697012245655e-06,0.5905906180851161,0.6351640406064689,0.5454725960735232,positive_growth,attention_output_relative_L2,0.12138336445393696,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s0_r128,0.1681467890739441,2.980232238769531e-07,0.17354744672775269,0.20615136623382568,0.14420568943023682,positive_growth,hidden_cosine_loss,0.039192831999546776,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s0_r128,0.6338068889454007,-7.450697012245655e-06,0.5905906180851161,0.6351640406064689,0.5454725960735232,positive_growth,hidden_relative_L2,0.12138336445393696,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s0_r128,2.8026667889591295e-05,1.6154389754774456e-05,0.009311883710324764,0.007799838203936815,0.002772608308120539,positive_growth,next_token_KL,0.0017619047903255965,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s0_r128,3.2303771149599925e-05,-0.0024959146976470947,0.009707863733638078,0.007873313497839263,0.003597207134589553,positive_growth,target_token_NLL_delta,0.002235674484836636,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s0_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s16_r128,0.21573488879948854,1.7410493455827236e-05,0.22668019635602832,0.2590438607148826,0.1853529999498278,positive_growth,attention_output_relative_L2,0.04977895659583344,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s16_r128,0.023808956146240234,1.1920928955078125e-07,0.0257718563079834,0.03392767906188965,0.017709434032440186,positive_growth,hidden_cosine_loss,0.006497367008312328,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s16_r128,0.21573488879948854,1.7410493455827236e-05,0.22668019635602832,0.2590438607148826,0.1853529999498278,positive_growth,hidden_relative_L2,0.04977895659583344,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s16_r128,3.587786506997759e-06,1.5931185544104665e-06,0.0002867045986931771,4.969901419826783e-05,9.494259799680549e-06,positive_growth,next_token_KL,2.98678896741424e-05,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s16_r128,1.0251493222313002e-05,7.981061935424805e-05,-0.0002627979847602546,7.116415872587822e-05,6.97094073984772e-05,negative_growth,target_token_NLL_delta,-2.9458337431188315e-05,aime24:p15:s1:seed15043
kivi_rolling_k2v2_s16_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s0_r128,0.5421129511669278,-7.450697012245655e-06,0.48209383292123675,0.5056430283002555,0.5613233784679323,positive_growth,attention_output_relative_L2,0.0912372980524811,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s0_r128,0.14093554019927979,2.980232238769531e-07,0.10535377264022827,0.12668240070343018,0.1335378885269165,positive_growth,hidden_cosine_loss,0.022059579153318666,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s0_r128,0.5421129511669278,-7.450697012245655e-06,0.48209383292123675,0.5056430283002555,0.5613233784679323,positive_growth,hidden_relative_L2,0.0912372980524811,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s0_r128,2.3210049432620394e-05,1.6154389754774456e-05,0.0024496521800756454,0.0015351080801337957,0.043731733692808916,negative_growth,next_token_KL,-0.0019398078948168144,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s0_r128,3.21850529871881e-06,-0.0024959146976470947,0.0028574730386026204,0.0015847950671741273,0.04537889757193625,negative_growth,target_token_NLL_delta,-0.0015134051627683216,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s0_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s16_r128,0.26990548241883516,1.7410493455827236e-05,0.21153024537488818,0.19173187343403697,0.10883220680989325,positive_growth,attention_output_relative_L2,0.04341304038235968,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s16_r128,0.03546154499053955,1.1920928955078125e-07,0.02299278974533081,0.01710665225982666,0.006160378456115723,positive_growth,hidden_cosine_loss,0.0045533550752175815,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s16_r128,0.26990548241883516,1.7410493455827236e-05,0.21153024537488818,0.19173187343403697,0.10883220680989325,positive_growth,hidden_relative_L2,0.04341304038235968,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s16_r128,7.0314901972068355e-06,1.5931185544104665e-06,0.000232464459259063,2.1834590370417573e-05,0.00012954867456471675,positive_growth,next_token_KL,1.4885140294669793e-05,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s16_r128,-1.2516498827608302e-05,7.981061935424805e-05,0.0003948418016079813,3.6953544622519985e-05,0.0003707743890117854,positive_growth,target_token_NLL_delta,2.196987495424126e-06,aime24:p15:s1:seed15043
pattern_rolling_k2v2_s16_r128,0.0,0.0,0.0,0.0,0.0,flat,top1_disagreement,0.0,aime24:p15:s1:seed15043
patternkv_paper,0.5421129511669278,-7.450697012245655e-06,0.48209383292123675,0.5056430283002555,0.5613233784679323,positive_growth,attention_output_relative_L2,0.0912372980524811,aime24:p15:s1:seed15043
