absolute_sequence_position,checkpoint,finite,metric_name,metric_value,prompt_token_count,source_commit,task_key,trajectory_sha256
2168,2048,true,raw_next_token_JS,2.3901307599771826e-08,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
2168,2048,true,clamped_next_token_KL,0.0,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
2168,2048,true,clamped_next_token_JS,2.3901307599771826e-08,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,next_token_KL,-3.500138179290957e-09,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,next_token_JS,3.5361402694888966e-10,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,logit_max_abs_diff,0.02392578125,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,logit_mean_abs_diff,0.003348622703924775,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,top1_agreement,True,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,top1_disagreement,0.0,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,target_token_NLL_delta,0.0,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,hidden_relative_L2,0.0028452822007238865,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,hidden_MAE,0.0038291793316602707,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,hidden_cosine,0.9999956488609314,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,hidden_cosine_loss,4.351139068603516e-06,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,attention_output_relative_L2,0.0028452822007238865,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,attention_output_MAE,0.0038291793316602707,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,post_WO_relative_L2,0.0028452822007238865,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,raw_next_token_KL,-3.500138179290957e-09,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,raw_next_token_JS,3.5361402694888966e-10,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,clamped_next_token_KL,0.0,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
4216,4096,true,clamped_next_token_JS,3.5361402694888966e-10,120,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
202,128,true,next_token_KL,-2.3138216675988588e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,next_token_JS,4.4423575928931314e-11,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,logit_max_abs_diff,0.015625,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,logit_mean_abs_diff,0.0026459479704499245,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,top1_agreement,True,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,top1_disagreement,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,target_token_NLL_delta,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,hidden_relative_L2,0.001987231196835637,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,hidden_MAE,0.002882537432014942,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,hidden_cosine,0.9999977946281433,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,hidden_cosine_loss,2.205371856689453e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,attention_output_relative_L2,0.001987231196835637,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,attention_output_MAE,0.002882537432014942,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,post_WO_relative_L2,0.001987231196835637,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,raw_next_token_KL,-2.3138216675988588e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,raw_next_token_JS,4.4423575928931314e-11,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,clamped_next_token_KL,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
202,128,true,clamped_next_token_JS,4.4423575928931314e-11,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,next_token_KL,-7.66852252809258e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,next_token_JS,1.3331432846541702e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,logit_max_abs_diff,0.0234375,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,logit_mean_abs_diff,0.003914826549589634,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,top1_agreement,True,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,top1_disagreement,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,target_token_NLL_delta,-5.848705768585205e-07,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,hidden_relative_L2,0.001903423690237105,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,hidden_MAE,0.0027057393454015255,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,hidden_cosine,0.9999982118606567,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,hidden_cosine_loss,1.7881393432617188e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,attention_output_relative_L2,0.001903423690237105,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,attention_output_MAE,0.0027057393454015255,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,post_WO_relative_L2,0.001903423690237105,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,raw_next_token_KL,-7.66852252809258e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,raw_next_token_JS,1.3331432846541702e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,clamped_next_token_KL,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
586,512,true,clamped_next_token_JS,1.3331432846541702e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,next_token_KL,1.3939274140284397e-05,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,next_token_JS,3.5517577998689376e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,logit_max_abs_diff,0.015625,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,logit_mean_abs_diff,0.002421981655061245,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,top1_agreement,True,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,top1_disagreement,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,target_token_NLL_delta,0.002071365714073181,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,hidden_relative_L2,0.0018161693587899208,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,hidden_MAE,0.0026512974873185158,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,hidden_cosine,0.9999979734420776,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,hidden_cosine_loss,2.0265579223632812e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,attention_output_relative_L2,0.0018161693587899208,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,attention_output_MAE,0.0026512974873185158,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,post_WO_relative_L2,0.0018161693587899208,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,raw_next_token_KL,1.3939274140284397e-05,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,raw_next_token_JS,3.5517577998689376e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,clamped_next_token_KL,1.3939274140284397e-05,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
1098,1024,true,clamped_next_token_JS,3.5517577998689376e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,next_token_KL,-5.031446193015654e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,next_token_JS,-1.7049295308879664e-10,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,logit_max_abs_diff,0.03125,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,logit_mean_abs_diff,0.0036098069977015257,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,top1_agreement,True,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,top1_disagreement,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,target_token_NLL_delta,-4.050321877002716e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,hidden_relative_L2,0.0026502932887524366,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,hidden_MAE,0.004199783317744732,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,hidden_cosine,0.9999963045120239,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,hidden_cosine_loss,3.6954879760742188e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,attention_output_relative_L2,0.0026502932887524366,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,attention_output_MAE,0.004199783317744732,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,post_WO_relative_L2,0.0026502932887524366,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,raw_next_token_KL,-5.031446193015654e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,raw_next_token_JS,-1.7049295308879664e-10,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,clamped_next_token_KL,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
2122,2048,true,clamped_next_token_JS,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,next_token_KL,1.0173690867532059e-07,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,next_token_JS,-3.16237702691069e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,logit_max_abs_diff,0.01708984375,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,logit_mean_abs_diff,0.002722275210544467,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,top1_agreement,True,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,top1_disagreement,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,target_token_NLL_delta,-3.680586814880371e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,hidden_relative_L2,0.0021883081644773483,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,hidden_MAE,0.003025721525773406,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,hidden_cosine,0.9999975562095642,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,hidden_cosine_loss,2.4437904357910156e-06,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,attention_output_relative_L2,0.0021883081644773483,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,attention_output_MAE,0.003025721525773406,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,post_WO_relative_L2,0.0021883081644773483,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,raw_next_token_KL,1.0173690867532059e-07,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,raw_next_token_JS,-3.16237702691069e-08,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,clamped_next_token_KL,1.0173690867532059e-07,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
4170,4096,true,clamped_next_token_JS,0.0,74,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
203,128,true,next_token_KL,1.770077142282389e-05,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,next_token_JS,4.405148501973599e-06,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,logit_max_abs_diff,0.02734375,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,logit_mean_abs_diff,0.004602084401994944,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,top1_agreement,True,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,top1_disagreement,0.0,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,target_token_NLL_delta,-0.002737477421760559,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,hidden_relative_L2,0.0020413249731063843,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,hidden_MAE,0.002984053920954466,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,hidden_cosine,0.9999978542327881,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,hidden_cosine_loss,2.1457672119140625e-06,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,attention_output_relative_L2,0.0020413249731063843,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,attention_output_MAE,0.002984053920954466,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,post_WO_relative_L2,0.0020413249731063843,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
203,128,true,raw_next_token_KL,1.770077142282389e-05,75,232e3b08d10919ca24932ad0a0135e46119ecfd5,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
