absolute_sequence_position,accumulation_gap,accumulation_metric_schema_version,attention_mask_alignment,checkpoint,config,generated_checkpoint,match_alignment_valid,matched_path_valid,metric,position_id_alignment,prompt_token_count,pseudo_error,pseudo_fp16_source,pseudo_quant_source,pseudo_reference_mode,reference_next_token_id,rope_position_alignment,static_error,static_fp16_source,static_quant_source,static_reference_mode,task_key,trajectory_sha256
666,0.0,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s0_r128,512,true,true,top1_disagreement,true,154,0.0,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,3878,true,0.0,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
666,2.14306640625,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s0_r128,512,true,true,logit_max_abs_diff,true,154,2.1591796875,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,3878,true,0.01611328125,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.0811382532119751,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s0_r128,1024,true,true,hidden_cosine_loss,true,154,0.08114117383956909,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,4520,true,2.9206275939941406e-06,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.4127171461004764,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s0_r128,1024,true,true,hidden_relative_L2,true,154,0.41504010558128357,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,4520,true,0.002322959480807185,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.4127171461004764,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s0_r128,1024,true,true,attention_output_relative_L2,true,154,0.41504010558128357,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,4520,true,0.002322959480807185,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.033396026478058616,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s0_r128,1024,true,true,next_token_KL,true,154,0.033396165817976,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,4520,true,1.393399173821308e-07,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.011115023145140235,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s0_r128,1024,true,true,next_token_JS,true,154,0.011115023866295815,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,4520,true,7.21155579697097e-10,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.03735032689291984,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s0_r128,1024,true,true,target_token_NLL_delta,true,154,0.03733353689312935,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,4520,true,-1.6789999790489674e-05,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,0.0,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s0_r128,1024,true,true,top1_disagreement,true,154,0.0,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,4520,true,0.0,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
1178,3.82421875,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s0_r128,1024,true,true,logit_max_abs_diff,true,154,3.84375,FP16_pseudo,pattern_rolling_k2v2_s0_r128_pseudo,pseudo,4520,true,0.01953125,FP16_static,pattern_rolling_k2v2_s0_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
248,1.1920928955078125e-07,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,hidden_cosine_loss,true,120,1.7881393432617188e-06,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,578,true,1.6689300537109375e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,1.7410493455827236e-05,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,hidden_relative_L2,true,120,0.0017481171526014805,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,578,true,0.0017307066591456532,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,1.7410493455827236e-05,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,attention_output_relative_L2,true,120,0.0017481171526014805,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,578,true,0.0017307066591456532,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,1.5931185544104665e-06,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,next_token_KL,true,120,2.1968999135424383e-06,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,578,true,6.037813591319718e-07,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,3.550578497879542e-07,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,next_token_JS,true,120,5.007390200262307e-07,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,578,true,1.4568117023827654e-07,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,7.981061935424805e-05,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,target_token_NLL_delta,true,120,2.0712614059448242e-05,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,578,true,-5.9098005294799805e-05,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,0.0,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,top1_disagreement,true,120,0.0,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,578,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
248,0.00244140625,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,logit_max_abs_diff,true,120,0.01806640625,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,578,true,0.015625,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.006160378456115723,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,hidden_cosine_loss,true,120,0.00616300106048584,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,356,true,2.6226043701171875e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.10883220680989325,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,hidden_relative_L2,true,120,0.11093460768461227,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,356,true,0.0021024008747190237,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.10883220680989325,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,attention_output_relative_L2,true,120,0.11093460768461227,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,356,true,0.0021024008747190237,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.00012954867456471675,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,next_token_KL,true,120,0.00012978010636288673,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,356,true,2.3143179816997872e-07,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,3.615671930745634e-05,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,next_token_JS,true,120,3.6210170947015285e-05,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,356,true,5.34516395589435e-08,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.0003707743890117854,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,target_token_NLL_delta,true,120,0.00038173768552951515,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,356,true,1.096329651772976e-05,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,0.0,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,top1_disagreement,true,120,0.0,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,356,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
632,1.064453125,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,logit_max_abs_diff,true,120,1.080078125,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,356,true,0.015625,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,0.03546154499053955,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,hidden_cosine_loss,true,120,0.03546416759490967,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,12264,true,2.6226043701171875e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,0.26990548241883516,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,hidden_relative_L2,true,120,0.27218183875083923,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,12264,true,0.0022763563320040703,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,0.26990548241883516,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,attention_output_relative_L2,true,120,0.27218183875083923,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,12264,true,0.0022763563320040703,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,7.0314901972068355e-06,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,next_token_KL,true,120,7.059154086164199e-06,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,12264,true,2.766388895736327e-08,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,1.5948357248163347e-06,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,next_token_JS,true,120,1.5970256299624452e-06,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,12264,true,2.1899051461105046e-09,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,-1.2516498827608302e-05,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,target_token_NLL_delta,true,120,-1.2278091162443161e-05,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,12264,true,2.3840766516514122e-07,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,0.0,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,top1_disagreement,true,120,0.0,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,12264,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
1144,3.02734375,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,logit_max_abs_diff,true,120,3.046875,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,12264,true,0.01953125,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p15:s1:seed15043,b3071fe4e912d14e31a543908143a991dbe648bfe13ea6a3db80285f3da15dab
230,-1.0728836059570312e-06,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,hidden_cosine_loss,true,102,3.0994415283203125e-06,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,1695,true,4.172325134277344e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-0.00044818222522735596,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,hidden_relative_L2,true,102,0.0023232295643538237,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,1695,true,0.0027714117895811796,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-0.00044818222522735596,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,attention_output_relative_L2,true,102,0.0023232295643538237,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,1695,true,0.0027714117895811796,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,7.324277248699218e-06,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,next_token_KL,true,102,5.1472361519699916e-05,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,1695,true,4.41480842710007e-05,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,1.7059537640307099e-06,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,next_token_JS,true,102,1.2875289030489512e-05,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,1695,true,1.1169335266458802e-05,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-0.0066089630126953125,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,target_token_NLL_delta,true,102,-0.004187107086181641,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,1695,true,0.002421855926513672,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,0.0,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,top1_disagreement,true,102,0.0,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,1695,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
230,-0.0078125,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,logit_max_abs_diff,true,102,0.0234375,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,1695,true,0.03125,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.005316197872161865,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,hidden_cosine_loss,true,102,0.005319535732269287,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,17,true,3.337860107421875e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.10088392137549818,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,hidden_relative_L2,true,102,0.10343160480260849,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,17,true,0.0025476834271103144,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.10088392137549818,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,attention_output_relative_L2,true,102,0.10343160480260849,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,17,true,0.0025476834271103144,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.008151018764692708,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,next_token_KL,true,102,0.008158319629728794,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,17,true,7.300865036086179e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.0018588497613336585,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,next_token_JS,true,102,0.001860658172518015,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,17,true,1.8084111843563733e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,-0.027206312865018845,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,target_token_NLL_delta,true,102,-0.02820921316742897,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,17,true,-0.0010029003024101257,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.0,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,top1_disagreement,true,102,0.0,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,17,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
614,0.83203125,matched_path_accumulation_v1,same causal history,512,pattern_rolling_k2v2_s16_r128,512,true,true,logit_max_abs_diff,true,102,0.8515625,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,17,true,0.01953125,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,0.01524055004119873,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,hidden_cosine_loss,true,102,0.015242695808410645,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21,true,2.1457672119140625e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,0.1740762423723936,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,hidden_relative_L2,true,102,0.17606312036514282,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21,true,0.001986877992749214,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,0.1740762423723936,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,attention_output_relative_L2,true,102,0.17606312036514282,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21,true,0.001986877992749214,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,5.020713729209092e-07,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,next_token_KL,true,102,5.020713729209092e-07,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,1.5105373485369e-07,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,next_token_JS,true,102,1.5124857100090594e-07,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21,true,1.9483614721593767e-10,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,7.152511898311786e-07,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,target_token_NLL_delta,true,102,5.960428097750992e-07,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21,true,-1.1920838005607948e-07,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,0.0,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,top1_disagreement,true,102,0.0,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21,true,0.0,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
1126,1.458984375,matched_path_accumulation_v1,same causal history,1024,pattern_rolling_k2v2_s16_r128,1024,true,true,logit_max_abs_diff,true,102,1.474609375,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21,true,0.015625,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p17:s0:seed17042,69e6e42dc75e6e4dd872f1d902c29c4269171195229da34733e720e66cc0cbb3
282,0.005020499229431152,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,hidden_cosine_loss,true,154,0.005023300647735596,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21701,true,2.8014183044433594e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,0.09819888044148684,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,hidden_relative_L2,true,154,0.10040263086557388,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21701,true,0.0022037504240870476,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,0.09819888044148684,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,attention_output_relative_L2,true,154,0.10040263086557388,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21701,true,0.0022037504240870476,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,0.032976728691892276,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,next_token_KL,true,154,0.0329778753221035,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21701,true,1.1466302112239646e-06,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
282,0.008423316057530883,matched_path_accumulation_v1,same causal history,128,pattern_rolling_k2v2_s16_r128,128,true,true,next_token_JS,true,154,0.008423632010817528,FP16_pseudo,pattern_rolling_k2v2_s16_r128_pseudo,pseudo,21701,true,3.1595328664479894e-07,FP16_static,pattern_rolling_k2v2_s16_r128_static,static,aime24:p0:s0:seed42,7a50b9d97068ffc8a93d794fcdf6bac89e37ed85dd38b6abbdbbe8fb4c9a8f8a
