accumulation_gap,accumulation_metric_schema_version,checkpoint,config,layer,matched_path_control_version,metric_name,pseudo_value,source_commit,static_value,task_key,trajectory_sha256
3.9921875,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,4.029296875,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.037109375,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
0.07335418462753296,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,0.07335686683654785,232e3b08d10919ca24932ad0a0135e46119ecfd5,2.682209014892578e-06,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
0.37582225375808775,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.37800219655036926,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0021799427922815084,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
0.37582225375808775,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.37800219655036926,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0021799427922815084,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
0.005038860895361097,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,0.005038922652602196,232e3b08d10919ca24932ad0a0135e46119ecfd5,6.17572410988032e-08,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
0.0015467469347640872,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,0.0015467469347640872,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
0.009094417095184326,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,0.009090736508369446,232e3b08d10919ca24932ad0a0135e46119ecfd5,-3.680586814880371e-06,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
0.0,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,0.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
3.2303466796875,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,3.2498779296875,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.01953125,aime24:p16:s0:seed16042,13d42346d3a27cdf52c682506b670e839c9c66befad1065501f233b0a1d0cc02
-2.384185791015625e-07,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,2.0265579223632812e-06,232e3b08d10919ca24932ad0a0135e46119ecfd5,2.2649765014648438e-06,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
-7.192918565124273e-05,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.0019481676863506436,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0020200968720018864,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
-7.192918565124273e-05,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.0019481676863506436,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0020200968720018864,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
-2.5990084395743906e-07,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,1.75874556589406e-05,232e3b08d10919ca24932ad0a0135e46119ecfd5,1.7847356502898037e-05,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
-4.9994923756457865e-09,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,4.405348590807989e-06,232e3b08d10919ca24932ad0a0135e46119ecfd5,4.410348083183635e-06,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.00547395646572113,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,0.002737477421760559,232e3b08d10919ca24932ad0a0135e46119ecfd5,-0.0027364790439605713,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.0,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,0.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.001953125,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,0.01953125,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.017578125,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.05478072166442871,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,0.054782748222351074,232e3b08d10919ca24932ad0a0135e46119ecfd5,2.0265579223632812e-06,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.32938812067732215,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.33121854066848755,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0018304199911653996,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.32938812067732215,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.33121854066848755,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0018304199911653996,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.14459120265382808,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,0.14461077749729156,232e3b08d10919ca24932ad0a0135e46119ecfd5,1.9574843463487923e-05,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.03958895188770839,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,0.03959386423230171,232e3b08d10919ca24932ad0a0135e46119ecfd5,4.9123445933219045e-06,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.3159457743167877,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,0.3190903067588806,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0031445324420928955,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.0,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,0.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
4.01171875,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,4.03125,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.01953125,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.07635301351547241,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,0.07635509967803955,232e3b08d10919ca24932ad0a0135e46119ecfd5,2.086162567138672e-06,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.38482223881874233,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.3866877257823944,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0018654869636520743,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.38482223881874233,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.3866877257823944,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0018654869636520743,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.0004906104295514524,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,0.0004906104295514524,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.00014809799947990143,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,0.00014810505672357976,232e3b08d10919ca24932ad0a0135e46119ecfd5,7.05724367833227e-09,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.001013873319607228,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,0.0010137541685253382,232e3b08d10919ca24932ad0a0135e46119ecfd5,-1.1915108188986778e-07,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.0,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,0.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
3.7109375,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,3.7265625,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.015625,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.08039021492004395,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,0.08039259910583496,232e3b08d10919ca24932ad0a0135e46119ecfd5,2.384185791015625e-06,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.40363115235231817,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.4056982398033142,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0020670874509960413,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.40363115235231817,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.4056982398033142,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0020670874509960413,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.006434558890759945,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,0.006434558890759945,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.0019422387704253197,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,0.0019422387704253197,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.010165154933929443,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,0.0101652592420578,232e3b08d10919ca24932ad0a0135e46119ecfd5,1.043081283569336e-07,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.0,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,0.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
3.7421875,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,3.765625,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0234375,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.25350308418273926,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,0.2535055875778198,232e3b08d10919ca24932ad0a0135e46119ecfd5,2.5033950805664062e-06,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.7161799902096391,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.7183061838150024,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.002126193605363369,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.7161799902096391,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.7183061838150024,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.002126193605363369,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1.038057048635892,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,1.0380713939666748,232e3b08d10919ca24932ad0a0135e46119ecfd5,1.4345330782816745e-05,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
0.25396749921537776,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,0.25397107005119324,232e3b08d10919ca24932ad0a0135e46119ecfd5,3.5708358154806774e-06,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1.4779233634471893,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,1.475837230682373,232e3b08d10919ca24932ad0a0135e46119ecfd5,-0.002086132764816284,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
1.0,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,1.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
9.953125,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,9.9765625,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0234375,aime24:p11:s0:seed11042,489c942f86b4d5ae23c611c59e5f243cac4e99bd6697b73b14def62ea82f3970
-3.5762786865234375e-07,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,1.7285346984863281e-06,232e3b08d10919ca24932ad0a0135e46119ecfd5,2.086162567138672e-06,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
-0.00017193879466503859,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.0017006801208481193,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0018726189155131578,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
-0.00017193879466503859,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.0017006801208481193,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0018726189155131578,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
4.186140176898334e-05,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,7.193683995865285e-05,232e3b08d10919ca24932ad0a0135e46119ecfd5,3.0075438189669512e-05,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
1.0419254977023229e-05,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,1.7973252397496253e-05,232e3b08d10919ca24932ad0a0135e46119ecfd5,7.553997420473024e-06,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
-0.0040493011474609375,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,0.0046890974044799805,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.008738398551940918,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.0,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,0.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
-0.015625,matched_path_accumulation_v1,128,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,0.015625,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.03125,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.1291673183441162,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,0.12917131185531616,232e3b08d10919ca24932ad0a0135e46119ecfd5,3.993511199951172e-06,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.5325128505937755,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.5352784395217896,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.00276558892801404,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.5325128505937755,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.5352784395217896,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.00276558892801404,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.12720199058867365,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,0.12720529735088348,232e3b08d10919ca24932ad0a0135e46119ecfd5,3.306762209831504e-06,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.014124840655256321,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,0.014125660061836243,232e3b08d10919ca24932ad0a0135e46119ecfd5,8.194065799216332e-07,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.11128473281860352,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,0.11086294054985046,232e3b08d10919ca24932ad0a0135e46119ecfd5,-0.00042179226875305176,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.0,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,0.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
5.4921875,matched_path_accumulation_v1,512,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,5.515625,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0234375,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.04671454429626465,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,0.04671609401702881,232e3b08d10919ca24932ad0a0135e46119ecfd5,1.5497207641601562e-06,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.3014204513747245,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.3028818368911743,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.001461385516449809,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.3014204513747245,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.3028818368911743,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.001461385516449809,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.006717952725466603,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,0.006724879145622253,232e3b08d10919ca24932ad0a0135e46119ecfd5,6.926420155650703e-06,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.0017709538803956093,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,0.0017726883525028825,232e3b08d10919ca24932ad0a0135e46119ecfd5,1.7344721072731772e-06,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.026714712381362915,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,0.02759294956922531,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0008782371878623962,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.0,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,0.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
3.44140625,matched_path_accumulation_v1,1024,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,3.45703125,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.015625,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.026750922203063965,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,0.02675187587738037,232e3b08d10919ca24932ad0a0135e46119ecfd5,9.5367431640625e-07,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.23218321544118226,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.23342642188072205,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0012432064395397902,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.23218321544118226,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.23342642188072205,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0012432064395397902,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.11144551650107815,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,0.11144623160362244,232e3b08d10919ca24932ad0a0135e46119ecfd5,7.151025442908576e-07,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.02550706463333796,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,0.025507168844342232,232e3b08d10919ca24932ad0a0135e46119ecfd5,1.0421100427038255e-07,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.04965496063232422,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,target_token_NLL_delta,0.049715399742126465,232e3b08d10919ca24932ad0a0135e46119ecfd5,6.0439109802246094e-05,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.0,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,top1_disagreement,0.0,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
2.1904296875,matched_path_accumulation_v1,2048,kivi_rolling_k2v2_s0_r128,final,v1,logit_max_abs_diff,2.2060546875,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.015625,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.07317912578582764,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,hidden_cosine_loss,0.0731809139251709,232e3b08d10919ca24932ad0a0135e46119ecfd5,1.7881393432617188e-06,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.3855388785013929,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,hidden_relative_L2,0.38734546303749084,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0018065845360979438,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.3855388785013929,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,attention_output_relative_L2,0.38734546303749084,232e3b08d10919ca24932ad0a0135e46119ecfd5,0.0018065845360979438,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.22540747370982217,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,next_token_KL,0.22540836036205292,232e3b08d10919ca24932ad0a0135e46119ecfd5,8.866522307471314e-07,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
0.05948547184257791,matched_path_accumulation_v1,4096,kivi_rolling_k2v2_s0_r128,final,v1,next_token_JS,0.059485726058483124,232e3b08d10919ca24932ad0a0135e46119ecfd5,2.542159052154602e-07,aime24:p12:s1:seed12043,ca87cac4db8eb8d9ae8695bf4f4fad1775a3bf9b28fe340c3d7c22f6212eb615
