abs_diff,checkpoint,comparison_source,exact_equal,execution_mode,layer,left_config,left_value,method_group,metric_name,missing,numerically_equal,relative_diff,right_config,right_value,task_key
0.0,1024,metric,True,static,final,patternkv_paper,0.015625,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.015625,aime24:p6:s1:seed6043
0.0,1024,metric,True,pseudo,final,patternkv_paper,0.005132338032126427,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.005132338032126427,aime24:p6:s1:seed6043
0.0,1024,metric,True,static,final,patternkv_paper,2.86350586975459e-06,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.86350586975459e-06,aime24:p6:s1:seed6043
0.0,1024,metric,True,pseudo,final,patternkv_paper,0.018435388803482056,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.018435388803482056,aime24:p6:s1:seed6043
0.0,1024,metric,True,static,final,patternkv_paper,1.1167648153787013e-05,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.1167648153787013e-05,aime24:p6:s1:seed6043
0.0,1024,metric,True,pseudo,final,patternkv_paper,-0.21173477172851562,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,-0.21173477172851562,aime24:p6:s1:seed6043
0.0,1024,metric,True,static,final,patternkv_paper,0.0016086101531982422,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0016086101531982422,aime24:p6:s1:seed6043
0.0,1024,metric,True,pseudo,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,1024,metric,True,static,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,128,metric,True,pseudo,final,patternkv_paper,0.0016405596397817135,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0016405596397817135,aime24:p6:s1:seed6043
0.0,128,metric,True,static,final,patternkv_paper,0.0015614271396771073,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0015614271396771073,aime24:p6:s1:seed6043
0.0,128,metric,True,pseudo,final,patternkv_paper,1.7881393432617188e-06,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.7881393432617188e-06,aime24:p6:s1:seed6043
0.0,128,metric,True,static,final,patternkv_paper,1.6093254089355469e-06,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.6093254089355469e-06,aime24:p6:s1:seed6043
0.0,128,metric,True,pseudo,final,patternkv_paper,0.0016405596397817135,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0016405596397817135,aime24:p6:s1:seed6043
0.0,128,metric,True,static,final,patternkv_paper,0.0015614271396771073,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0015614271396771073,aime24:p6:s1:seed6043
0.0,128,metric,True,pseudo,final,patternkv_paper,0.0234375,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0234375,aime24:p6:s1:seed6043
0.0,128,metric,True,static,final,patternkv_paper,0.015625,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.015625,aime24:p6:s1:seed6043
0.0,128,metric,True,pseudo,final,patternkv_paper,1.946092197613325e-06,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.946092197613325e-06,aime24:p6:s1:seed6043
0.0,128,metric,True,static,final,patternkv_paper,5.408865945355501e-06,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,5.408865945355501e-06,aime24:p6:s1:seed6043
0.0,128,metric,True,pseudo,final,patternkv_paper,7.664404620300047e-06,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,7.664404620300047e-06,aime24:p6:s1:seed6043
0.0,128,metric,True,static,final,patternkv_paper,2.148138082702644e-05,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.148138082702644e-05,aime24:p6:s1:seed6043
0.0,128,metric,True,pseudo,final,patternkv_paper,-0.00041174888610839844,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,-0.00041174888610839844,aime24:p6:s1:seed6043
0.0,128,metric,True,static,final,patternkv_paper,-0.003630220890045166,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,-0.003630220890045166,aime24:p6:s1:seed6043
0.0,128,metric,True,pseudo,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,128,metric,True,static,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,2048,metric,True,pseudo,final,patternkv_paper,0.3957059383392334,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.3957059383392334,aime24:p6:s1:seed6043
0.0,2048,metric,True,static,final,patternkv_paper,0.003507202258333564,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.003507202258333564,aime24:p6:s1:seed6043
0.0,2048,metric,True,pseudo,final,patternkv_paper,0.07068896293640137,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.07068896293640137,aime24:p6:s1:seed6043
0.0,2048,metric,True,static,final,patternkv_paper,5.900859832763672e-06,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,5.900859832763672e-06,aime24:p6:s1:seed6043
0.0,2048,metric,True,pseudo,final,patternkv_paper,0.3957059383392334,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.3957059383392334,aime24:p6:s1:seed6043
0.0,2048,metric,True,static,final,patternkv_paper,0.003507202258333564,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.003507202258333564,aime24:p6:s1:seed6043
0.0,2048,metric,True,pseudo,final,patternkv_paper,3.83984375,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.83984375,aime24:p6:s1:seed6043
0.0,2048,metric,True,static,final,patternkv_paper,0.046875,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.046875,aime24:p6:s1:seed6043
0.0,2048,metric,True,pseudo,final,patternkv_paper,4.5414151372824563e-07,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,4.5414151372824563e-07,aime24:p6:s1:seed6043
0.0,2048,metric,True,static,final,patternkv_paper,2.0185630944524746e-10,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.0185630944524746e-10,aime24:p6:s1:seed6043
0.0,2048,metric,True,pseudo,final,patternkv_paper,1.4748447938472964e-06,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.4748447938472964e-06,aime24:p6:s1:seed6043
0.0,2048,metric,True,static,final,patternkv_paper,7.70786314774341e-08,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,7.70786314774341e-08,aime24:p6:s1:seed6043
0.0,2048,metric,True,pseudo,final,patternkv_paper,2.9802149583701976e-06,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.9802149583701976e-06,aime24:p6:s1:seed6043
0.0,2048,metric,True,static,final,patternkv_paper,0.0,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,2048,metric,True,pseudo,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,2048,metric,True,static,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,4096,metric,True,pseudo,final,patternkv_paper,0.42251890897750854,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.42251890897750854,aime24:p6:s1:seed6043
0.0,4096,metric,True,static,final,patternkv_paper,0.0020781068596988916,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0020781068596988916,aime24:p6:s1:seed6043
0.0,4096,metric,True,pseudo,final,patternkv_paper,0.09103262424468994,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.09103262424468994,aime24:p6:s1:seed6043
0.0,4096,metric,True,static,final,patternkv_paper,2.562999725341797e-06,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.562999725341797e-06,aime24:p6:s1:seed6043
0.0,4096,metric,True,pseudo,final,patternkv_paper,0.42251890897750854,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.42251890897750854,aime24:p6:s1:seed6043
0.0,4096,metric,True,static,final,patternkv_paper,0.0020781068596988916,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0020781068596988916,aime24:p6:s1:seed6043
0.0,4096,metric,True,pseudo,final,patternkv_paper,3.74609375,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.74609375,aime24:p6:s1:seed6043
0.0,4096,metric,True,static,final,patternkv_paper,0.01953125,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.01953125,aime24:p6:s1:seed6043
0.0,4096,metric,True,pseudo,final,patternkv_paper,7.434198050759733e-05,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,7.434198050759733e-05,aime24:p6:s1:seed6043
0.0,4096,metric,True,static,final,patternkv_paper,1.853386333294793e-09,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.853386333294793e-09,aime24:p6:s1:seed6043
0.0,4096,metric,True,pseudo,final,patternkv_paper,0.00034979963675141335,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.00034979963675141335,aime24:p6:s1:seed6043
0.0,4096,metric,True,static,final,patternkv_paper,2.5558549054949253e-08,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.5558549054949253e-08,aime24:p6:s1:seed6043
0.0,4096,metric,True,pseudo,final,patternkv_paper,-1.6508391126990318e-05,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,-1.6508391126990318e-05,aime24:p6:s1:seed6043
0.0,4096,metric,True,static,final,patternkv_paper,3.5623088479042053e-07,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.5623088479042053e-07,aime24:p6:s1:seed6043
0.0,4096,metric,True,pseudo,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,4096,metric,True,static,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,512,metric,True,pseudo,final,patternkv_paper,0.2799670398235321,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.2799670398235321,aime24:p6:s1:seed6043
0.0,512,metric,True,static,final,patternkv_paper,0.0017312053823843598,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0017312053823843598,aime24:p6:s1:seed6043
0.0,512,metric,True,pseudo,final,patternkv_paper,0.03916454315185547,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.03916454315185547,aime24:p6:s1:seed6043
0.0,512,metric,True,static,final,patternkv_paper,1.6689300537109375e-06,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.6689300537109375e-06,aime24:p6:s1:seed6043
0.0,512,metric,True,pseudo,final,patternkv_paper,0.2799670398235321,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.2799670398235321,aime24:p6:s1:seed6043
0.0,512,metric,True,static,final,patternkv_paper,0.0017312053823843598,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0017312053823843598,aime24:p6:s1:seed6043
0.0,512,metric,True,pseudo,final,patternkv_paper,3.046875,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.046875,aime24:p6:s1:seed6043
0.0,512,metric,True,static,final,patternkv_paper,0.015625,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.015625,aime24:p6:s1:seed6043
0.0,512,metric,True,pseudo,final,patternkv_paper,0.026346713304519653,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.026346713304519653,aime24:p6:s1:seed6043
0.0,512,metric,True,static,final,patternkv_paper,6.910803676873911e-06,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,6.910803676873911e-06,aime24:p6:s1:seed6043
0.0,512,metric,True,pseudo,final,patternkv_paper,0.09417268633842468,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.09417268633842468,aime24:p6:s1:seed6043
0.0,512,metric,True,static,final,patternkv_paper,2.8006375941913575e-05,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.8006375941913575e-05,aime24:p6:s1:seed6043
0.0,512,metric,True,pseudo,final,patternkv_paper,0.2914660573005676,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.2914660573005676,aime24:p6:s1:seed6043
0.0,512,metric,True,static,final,patternkv_paper,0.005429685115814209,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.005429685115814209,aime24:p6:s1:seed6043
0.0,512,metric,True,pseudo,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,512,metric,True,static,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,8192,metric,True,pseudo,final,patternkv_paper,0.39157170057296753,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.39157170057296753,aime24:p6:s1:seed6043
0.0,8192,metric,True,pseudo,final,patternkv_paper,0.07126128673553467,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.07126128673553467,aime24:p6:s1:seed6043
0.0,8192,metric,True,pseudo,final,patternkv_paper,0.39157170057296753,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.39157170057296753,aime24:p6:s1:seed6043
0.0,8192,metric,True,pseudo,final,patternkv_paper,4.0380859375,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,4.0380859375,aime24:p6:s1:seed6043
0.0,8192,metric,True,pseudo,final,patternkv_paper,3.830445223229617e-07,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.830445223229617e-07,aime24:p6:s1:seed6043
0.0,8192,metric,True,pseudo,final,patternkv_paper,1.3082968735034228e-06,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.3082968735034228e-06,aime24:p6:s1:seed6043
0.0,8192,metric,True,pseudo,final,patternkv_paper,1.6689284620952094e-06,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.6689284620952094e-06,aime24:p6:s1:seed6043
0.0,8192,metric,True,pseudo,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p6:s1:seed6043
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.4127171461004764,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.4127171461004764,aime24:p0:s0:seed42
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.0811382532119751,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0811382532119751,aime24:p0:s0:seed42
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.4127171461004764,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.4127171461004764,aime24:p0:s0:seed42
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,3.82421875,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.82421875,aime24:p0:s0:seed42
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.011115023145140235,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.011115023145140235,aime24:p0:s0:seed42
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.033396026478058616,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.033396026478058616,aime24:p0:s0:seed42
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.03735032689291984,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.03735032689291984,aime24:p0:s0:seed42
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p0:s0:seed42
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,0.31861857790499926,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.31861857790499926,aime24:p0:s0:seed42
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,0.05125164985656738,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.05125164985656738,aime24:p0:s0:seed42
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,0.31861857790499926,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.31861857790499926,aime24:p0:s0:seed42
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,3.9169921875,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.9169921875,aime24:p0:s0:seed42
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,0.0965956866254487,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0965956866254487,aime24:p0:s0:seed42
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,0.36947809235675777,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.36947809235675777,aime24:p0:s0:seed42
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,0.6553051471710205,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.6553051471710205,aime24:p0:s0:seed42
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,1.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.0,aime24:p0:s0:seed42
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,0.3771863242145628,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.3771863242145628,aime24:p0:s0:seed42
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,0.0717197060585022,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0717197060585022,aime24:p0:s0:seed42
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,0.3771863242145628,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.3771863242145628,aime24:p0:s0:seed42
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,3.2578125,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.2578125,aime24:p0:s0:seed42
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,5.103834910258342e-07,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,5.103834910258342e-07,aime24:p0:s0:seed42
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,1.7269377394768526e-06,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,1.7269377394768526e-06,aime24:p0:s0:seed42
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,-1.1920838005607948e-07,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,-1.1920838005607948e-07,aime24:p0:s0:seed42
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p0:s0:seed42
0.0,4096,gap,True,accumulation_gap,final,patternkv_paper,0.38894410943612456,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.38894410943612456,aime24:p0:s0:seed42
0.0,4096,gap,True,accumulation_gap,final,patternkv_paper,0.07021385431289673,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.07021385431289673,aime24:p0:s0:seed42
0.0,4096,gap,True,accumulation_gap,final,patternkv_paper,0.38894410943612456,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.38894410943612456,aime24:p0:s0:seed42
0.0,4096,gap,True,accumulation_gap,final,patternkv_paper,3.921875,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.921875,aime24:p0:s0:seed42
0.0,4096,gap,True,accumulation_gap,final,patternkv_paper,0.0007593671715904193,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0007593671715904193,aime24:p0:s0:seed42
0.0,4096,gap,True,accumulation_gap,final,patternkv_paper,0.002282076051347337,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.002282076051347337,aime24:p0:s0:seed42
0.0,4096,gap,True,accumulation_gap,final,patternkv_paper,0.0026012067683041096,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0026012067683041096,aime24:p0:s0:seed42
0.0,4096,gap,True,accumulation_gap,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p0:s0:seed42
0.0,512,gap,True,accumulation_gap,final,patternkv_paper,0.24283968925010413,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.24283968925010413,aime24:p0:s0:seed42
0.0,512,gap,True,accumulation_gap,final,patternkv_paper,0.03009343147277832,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.03009343147277832,aime24:p0:s0:seed42
0.0,512,gap,True,accumulation_gap,final,patternkv_paper,0.24283968925010413,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.24283968925010413,aime24:p0:s0:seed42
0.0,512,gap,True,accumulation_gap,final,patternkv_paper,2.14306640625,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,2.14306640625,aime24:p0:s0:seed42
0.0,512,gap,True,accumulation_gap,final,patternkv_paper,9.57475113949613e-06,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,9.57475113949613e-06,aime24:p0:s0:seed42
0.0,512,gap,True,accumulation_gap,final,patternkv_paper,3.4022607689365714e-05,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,3.4022607689365714e-05,aime24:p0:s0:seed42
0.0,512,gap,True,accumulation_gap,final,patternkv_paper,0.00011405792611185461,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.00011405792611185461,aime24:p0:s0:seed42
0.0,512,gap,True,accumulation_gap,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p0:s0:seed42
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.3785776688018814,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.3785776688018814,aime24:p11:s0:seed11042
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.07483023405075073,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.07483023405075073,aime24:p11:s0:seed11042
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.3785776688018814,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.3785776688018814,aime24:p11:s0:seed11042
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,4.5,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,4.5,aime24:p11:s0:seed11042
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.00019043061227286273,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.00019043061227286273,aime24:p11:s0:seed11042
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.000624457432422787,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.000624457432422787,aime24:p11:s0:seed11042
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.001199531543534249,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.001199531543534249,aime24:p11:s0:seed11042
0.0,1024,gap,True,accumulation_gap,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p11:s0:seed11042
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,-7.192918565124273e-05,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,-7.192918565124273e-05,aime24:p11:s0:seed11042
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,-2.384185791015625e-07,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,-2.384185791015625e-07,aime24:p11:s0:seed11042
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,-7.192918565124273e-05,pattern,hidden_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,-7.192918565124273e-05,aime24:p11:s0:seed11042
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,0.001953125,pattern,logit_max_abs_diff,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.001953125,aime24:p11:s0:seed11042
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,-4.9994923756457865e-09,pattern,next_token_JS,False,True,0.0,pattern_rolling_k2v2_s0_r128,-4.9994923756457865e-09,aime24:p11:s0:seed11042
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,-2.5990084395743906e-07,pattern,next_token_KL,False,True,0.0,pattern_rolling_k2v2_s0_r128,-2.5990084395743906e-07,aime24:p11:s0:seed11042
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,0.00547395646572113,pattern,target_token_NLL_delta,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.00547395646572113,aime24:p11:s0:seed11042
0.0,128,gap,True,accumulation_gap,final,patternkv_paper,0.0,pattern,top1_disagreement,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.0,aime24:p11:s0:seed11042
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,0.40308258100412786,pattern,attention_output_relative_L2,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.40308258100412786,aime24:p11:s0:seed11042
0.0,2048,gap,True,accumulation_gap,final,patternkv_paper,0.07914340496063232,pattern,hidden_cosine_loss,False,True,0.0,pattern_rolling_k2v2_s0_r128,0.07914340496063232,aime24:p11:s0:seed11042
