config,error_type,layer,metric_name,n_available,norm_acc_auc,object_type,region,statistic,task_key
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.032237542547499574,q_source,all_tokens,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.022693520590109983,q_source,all_tokens,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.07466803553543287,q_source,all_tokens,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.09478926678493735,q_source,all_tokens,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.15540185230027423,q_source,all_tokens,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.6082834628468845,q_source,all_tokens,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.026981191360307806,q_source,all_tokens,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.018605204174264145,q_source,all_tokens,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.07321469804883238,q_source,all_tokens,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.09340924980351702,q_source,all_tokens,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.15356528603806513,q_source,all_tokens,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.8250730603467673,v_source,all_tokens,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.03952065703986415,v_source,all_tokens,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.020028110826388,v_source,all_tokens,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.09973797496058981,v_source,all_tokens,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.1404115073593857,v_source,all_tokens,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.26094325268117213,v_source,all_tokens,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.63164421916008,v_source,all_tokens,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.029379818385545077,v_source,all_tokens,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.01606789231300354,v_source,all_tokens,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.07141199409961703,v_source,all_tokens,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.10258457362651825,v_source,all_tokens,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.20807879358530018,v_source,all_tokens,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.8273378610610962,v_source,all_tokens,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.0008071547528181733,v_source,all_tokens,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.00013649463653564453,v_source,all_tokens,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.06402860879898076,v_source,all_tokens,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.0992530882358551,v_source,all_tokens,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.20951000928878705,v_source,all_tokens,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,2.4076112220063806,v_source,all_tokens,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.37697180898554183,v_source,all_tokens,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.3482810169516597,v_source,all_tokens,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.7502536646556109,v_source,all_tokens,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.8998638890800066,v_source,all_tokens,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,1.4073428215819865,v_source,all_tokens,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.8555361846229061,v_source,all_tokens,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.039511605514006426,v_source,all_tokens,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.020047391357365996,v_source,all_tokens,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.09959146230248736,v_source,all_tokens,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.14054789093133874,v_source,all_tokens,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.2589575414475983,v_source,all_tokens,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.8273379435413517,v_source,all_tokens,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.0008071539807081151,v_source,all_tokens,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.00013656801822037323,v_source,all_tokens,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.06402857303473869,v_source,all_tokens,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.09925324778014329,v_source,all_tokens,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.20950989250646607,v_source,all_tokens,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.08135859668254852,v_stored,packed_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.07515023883174562,v_stored,packed_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.08062049746513367,v_stored,packed_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.10397659242153172,v_stored,packed_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.10742341130971902,v_stored,packed_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.11139572083950049,v_stored,packed_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.20691773295402527,v_stored,packed_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0642920761338246,v_stored,packed_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0779566764831543,v_stored,packed_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0765285581350327,v_stored,packed_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.07983927726745611,v_stored,packed_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.09894795238971715,v_stored,packed_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.10593390464782715,v_stored,packed_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.08338207929864438,v_stored,packed_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.08834567666053772,v_stored,packed_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.12033730745315563,v_stored,packed_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.12621582746505755,v_stored,packed_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.1355797135829928,v_stored,packed_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.40569770336151123,v_stored,packed_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.18844217177922928,v_stored,packed_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.23944556713104248,v_stored,packed_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.20671700537204735,v_stored,packed_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.21246697753667798,v_stored,packed_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.2374878469109531,v_stored,packed_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.10593391954898834,v_stored,packed_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.08371639053723988,v_stored,packed_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.08837571740150452,v_stored,packed_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.1203372471034527,v_stored,packed_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.12621567957103247,v_stored,packed_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.13557976603508004,v_stored,packed_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.10593391954898834,v_stored,packed_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.08338207852955414,v_stored,packed_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.08834562636911869,v_stored,packed_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.1203372471034527,v_stored,packed_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.12621567957103247,v_stored,packed_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.13557976603508004,v_stored,packed_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,pending_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,pending_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,pending_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,pending_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,pending_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,pending_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,-1.1920928955078125e-07,v_stored,pending_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,1.0430812835693359e-08,v_stored,pending_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,v_stored,pending_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,-2.9802322387695312e-08,v_stored,pending_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,-5.066394805908254e-08,v_stored,pending_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,-1.4901161193838339e-09,v_stored,pending_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,pending_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,pending_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,pending_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,pending_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,pending_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,pending_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,pending_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,pending_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,pending_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,pending_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,pending_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,pending_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,pending_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,pending_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,pending_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,pending_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,pending_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,pending_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,pending_history,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,pending_history,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,pending_history,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,pending_history,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,pending_history,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,pending_history,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,recent,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,recent,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,recent,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,recent,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,recent,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,recent,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,5.960464477539063e-08,v_stored,recent,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,5.73345459997654e-09,v_stored,recent,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,v_stored,recent,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,5.960464477539063e-08,v_stored,recent,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,v_stored,recent,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,v_stored,recent,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,recent,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,recent,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,recent,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,recent,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,recent,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,v_stored,recent,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,recent,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,recent,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,recent,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,recent,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,recent,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,v_stored,recent,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,recent,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,recent,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,recent,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,recent,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,recent,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,v_stored,recent,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,recent,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,recent,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,recent,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,recent,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,recent,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,v_stored,recent,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,sink,max,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,sink,mean,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,sink,p50,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,sink,p90,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,sink,p95,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,v_stored,sink,p99,aime24:p0:s0:seed42
pattern_rolling_k2v2_s16_hadamard_k2v2_s16_r128,representation_norm_error,7,direction_error,5,4.470348358154297e-07,v_stored,sink,max,aime24:p0:s0:seed42
