backend,chunk_k_tokens_match,chunk_v_tokens_match,decode_position,k_assignment_tokens_match,k_centroid_count_match,k_centroid_max_abs_error,k_centroid_relative_l2,k_centroid_shape_legacy,k_centroid_shape_segmented,k_centroid_update_count_match,layer,legacy_cache_kind,legacy_chunk_k_tokens,legacy_chunk_v_tokens,legacy_k_assignment_tokens,legacy_k_centroid_count,legacy_k_centroid_update_count,legacy_packed_k_tokens,legacy_packed_v_tokens,legacy_pending_k_tokens,legacy_pending_v_tokens,legacy_recent_k_tokens,legacy_recent_v_tokens,legacy_sink_tokens,legacy_total_tokens,legacy_v_assignment_tokens,legacy_v_centroid_count,legacy_v_centroid_update_count,legacy_v_gate_tokens,packed_k_tokens_match,packed_v_tokens_match,pending_k_tokens_match,pending_v_tokens_match,recent_k_tokens_match,recent_v_tokens_match,segmented_cache_kind,segmented_chunk_k_tokens,segmented_chunk_v_tokens,segmented_k_assignment_tokens,segmented_k_centroid_count,segmented_k_centroid_update_count,segmented_packed_k_tokens,segmented_packed_v_tokens,segmented_pending_k_tokens,segmented_pending_v_tokens,segmented_recent_k_tokens,segmented_recent_v_tokens,segmented_sink_tokens,segmented_total_tokens,segmented_v_assignment_tokens,segmented_v_centroid_count,segmented_v_centroid_update_count,segmented_v_gate_tokens,sink_tokens_match,task_key,total_tokens_match,v_assignment_tokens_match,v_centroid_count_match,v_centroid_max_abs_error,v_centroid_relative_l2,v_centroid_shape_legacy,v_centroid_shape_segmented,v_centroid_update_count_match,v_gate_tokens_match
production,True,True,256,True,True,0.009765625,3.9040262578282636e-08,"[8, 34, 128]","[8, 34, 128]",True,27,legacy_tuple_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,True,True,True,True,True,segmented_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,aime24:p12:s0:seed12042,True,True,True,0.00390625,1.0237269520985137e-07,"[8, 34, 128]","[8, 34, 128]",True,True
production,True,True,256,True,True,0.0078125,3.048355523560531e-08,"[8, 34, 128]","[8, 34, 128]",True,28,legacy_tuple_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,True,True,True,True,True,segmented_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,aime24:p12:s0:seed12042,True,True,True,0.00390625,1.3066539850115078e-07,"[8, 34, 128]","[8, 34, 128]",True,True
production,True,True,256,True,True,0.015625,3.3436098334505004e-08,"[8, 34, 128]","[8, 34, 128]",True,29,legacy_tuple_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,True,True,True,True,True,segmented_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,aime24:p12:s0:seed12042,True,True,True,0.0048828125,1.176663104729414e-07,"[8, 34, 128]","[8, 34, 128]",True,True
production,True,True,256,True,True,0.005859375,3.121041913800582e-08,"[8, 34, 128]","[8, 34, 128]",True,30,legacy_tuple_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,True,True,True,True,True,segmented_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,aime24:p12:s0:seed12042,True,True,True,0.004638671875,1.1547154343816146e-07,"[8, 34, 128]","[8, 34, 128]",True,True
production,True,True,256,True,True,0.0078125,2.3286316874759905e-08,"[8, 34, 128]","[8, 34, 128]",True,31,legacy_tuple_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,True,True,True,True,True,segmented_chunked,64,64,256,34,2,256,256,64,64,0,0,0,320,256,34,2,256,True,aime24:p12:s0:seed12042,True,True,True,0.00244140625,9.321345828539052e-08,"[8, 34, 128]","[8, 34, 128]",True,True
production,True,True,512,True,True,0.0,0.0,"[8, 36, 128]","[8, 36, 128]",True,0,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.0,0.0,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.00390625,9.453018812166647e-09,"[8, 36, 128]","[8, 36, 128]",True,1,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.00048828125,3.057195385736122e-08,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.0703125,4.0184679050980776e-07,"[8, 36, 128]","[8, 36, 128]",True,2,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.0150146484375,3.209479700672091e-06,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.17138671875,2.5852411908999784e-06,"[8, 36, 128]","[8, 36, 128]",True,3,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.062255859375,3.407384065212682e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.1142578125,2.1848386495548766e-06,"[8, 36, 128]","[8, 36, 128]",True,4,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.0498046875,1.8690581782720983e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.111328125,3.002527591888793e-06,"[8, 36, 128]","[8, 36, 128]",True,5,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.032470703125,1.2666520888160449e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.1767578125,5.594048616330838e-06,"[8, 36, 128]","[8, 36, 128]",True,6,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.04638671875,4.632602576748468e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.1796875,6.974064035603078e-06,"[8, 36, 128]","[8, 36, 128]",True,7,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.0506591796875,4.1149298340315e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.2109375,1.3532543562178034e-05,"[8, 36, 128]","[8, 36, 128]",True,8,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.04345703125,4.121528399991803e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.255859375,1.9451941625447944e-05,"[8, 36, 128]","[8, 36, 128]",True,9,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.130615234375,9.674997272668406e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.216796875,1.9839340893668123e-05,"[8, 36, 128]","[8, 36, 128]",True,10,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.059326171875,7.788191578583792e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.32421875,2.8472933990997262e-05,"[8, 36, 128]","[8, 36, 128]",True,11,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.0830078125,8.559427806176245e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.2412109375,2.2993892343947664e-05,"[8, 36, 128]","[8, 36, 128]",True,12,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.0595703125,0.00011847905261674896,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.3544921875,3.9811326132621616e-05,"[8, 36, 128]","[8, 36, 128]",True,13,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.07421875,0.00010179911623708904,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.287109375,3.468307477305643e-05,"[8, 36, 128]","[8, 36, 128]",True,14,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.06298828125,0.00010499305790290236,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.23046875,3.094142448389903e-05,"[8, 36, 128]","[8, 36, 128]",True,15,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.108154296875,0.00016036894521676004,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.244140625,2.578258681751322e-05,"[8, 36, 128]","[8, 36, 128]",True,16,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.060302734375,8.595624240115285e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.248046875,3.0985669582150877e-05,"[8, 36, 128]","[8, 36, 128]",True,17,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.0712890625,9.999512985814363e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.23046875,3.092251063208096e-05,"[8, 36, 128]","[8, 36, 128]",True,18,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.04833984375,6.148366810521111e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.158203125,2.213856168964412e-05,"[8, 36, 128]","[8, 36, 128]",True,19,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.068359375,7.088757411111146e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.193359375,2.37317453866126e-05,"[8, 36, 128]","[8, 36, 128]",True,20,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.058837890625,7.550266309408471e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.212890625,2.63048514170805e-05,"[8, 36, 128]","[8, 36, 128]",True,21,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.07568359375,8.671130490256473e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.275390625,2.9213304514996707e-05,"[8, 36, 128]","[8, 36, 128]",True,22,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.084716796875,8.608849020674825e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.369140625,2.958584445877932e-05,"[8, 36, 128]","[8, 36, 128]",True,23,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.078857421875,7.270806963788345e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.21923828125,2.4813103664200753e-05,"[8, 36, 128]","[8, 36, 128]",True,24,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.107421875,7.890994311310351e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.234375,2.7448973924038e-05,"[8, 36, 128]","[8, 36, 128]",True,25,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.1064453125,7.951875886647031e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.2958984375,2.7097748898086138e-05,"[8, 36, 128]","[8, 36, 128]",True,26,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.10498046875,9.966251673176885e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.2568359375,2.804725409077946e-05,"[8, 36, 128]","[8, 36, 128]",True,27,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.120361328125,7.664815348107368e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.3388671875,2.703190330066718e-05,"[8, 36, 128]","[8, 36, 128]",True,28,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.161376953125,0.00011242835898883641,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.294921875,2.4570588720962405e-05,"[8, 36, 128]","[8, 36, 128]",True,29,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.143798828125,0.00010371163079980761,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.1904296875,2.186701567552518e-05,"[8, 36, 128]","[8, 36, 128]",True,30,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.22802734375,9.913696703733876e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,512,True,True,0.2138671875,1.5436426110682078e-05,"[8, 36, 128]","[8, 36, 128]",True,31,legacy_tuple_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,True,True,True,True,True,segmented_chunked,64,64,512,36,4,512,512,64,64,0,0,0,576,512,36,4,512,True,aime24:p12:s0:seed12042,True,True,True,0.094970703125,6.287229916779324e-05,"[8, 36, 128]","[8, 36, 128]",True,True
production,True,True,1024,True,True,0.0,0.0,"[8, 40, 128]","[8, 40, 128]",True,0,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.0,0.0,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.00390625,1.904371949024153e-08,"[8, 40, 128]","[8, 40, 128]",True,1,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.00048828125,6.70936941560285e-08,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.0703125,1.0361453632867779e-06,"[8, 40, 128]","[8, 40, 128]",True,2,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.01953125,7.348698545683874e-06,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.19140625,1.0571841812634375e-05,"[8, 40, 128]","[8, 40, 128]",True,3,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.06640625,0.00010926517279585823,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.19140625,1.3900798876420595e-05,"[8, 40, 128]","[8, 40, 128]",True,4,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.118408203125,0.0001696051622275263,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.46875,3.151343116769567e-05,"[8, 40, 128]","[8, 40, 128]",True,5,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.126953125,0.0001521172234788537,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.5146484375,7.795297278789803e-05,"[8, 40, 128]","[8, 40, 128]",True,6,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.1402587890625,0.000670356210321188,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.349609375,9.568544192006811e-05,"[8, 40, 128]","[8, 40, 128]",True,7,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.13037109375,0.0006218680064193904,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.466796875,0.0001804221683414653,"[8, 40, 128]","[8, 40, 128]",True,8,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.1175537109375,0.0007858956814743578,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.591796875,0.00040781241841614246,"[8, 40, 128]","[8, 40, 128]",True,9,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.169677734375,0.001633071107789874,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.623046875,0.00045934750232845545,"[8, 40, 128]","[8, 40, 128]",True,10,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.194091796875,0.002078932709991932,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.7216796875,0.000718439114280045,"[8, 40, 128]","[8, 40, 128]",True,11,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.21435546875,0.002535371109843254,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.650390625,0.0005358426715247333,"[8, 40, 128]","[8, 40, 128]",True,12,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.30517578125,0.00398547388613224,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.943359375,0.0011056679068133235,"[8, 40, 128]","[8, 40, 128]",True,13,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.214599609375,0.0033640891779214144,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.8544921875,0.0009093478438444436,"[8, 40, 128]","[8, 40, 128]",True,14,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.227294921875,0.0029955608770251274,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.8779296875,0.0009566092048771679,"[8, 40, 128]","[8, 40, 128]",True,15,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.300048828125,0.004267312586307526,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.79296875,0.0007510409923270345,"[8, 40, 128]","[8, 40, 128]",True,16,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.27880859375,0.0026870910078287125,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.86767578125,0.0008716062875464559,"[8, 40, 128]","[8, 40, 128]",True,17,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.1903076171875,0.003005752805620432,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.666015625,0.0007479361374862492,"[8, 40, 128]","[8, 40, 128]",True,18,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.171630859375,0.0020896003115922213,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.6044921875,0.0007013793801888824,"[8, 40, 128]","[8, 40, 128]",True,19,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.181640625,0.002216395689174533,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.6875,0.0006829057238064706,"[8, 40, 128]","[8, 40, 128]",True,20,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.20654296875,0.002166385529562831,"[8, 40, 128]","[8, 40, 128]",True,True
production,True,True,1024,True,True,0.7939453125,0.0007559261284768581,"[8, 40, 128]","[8, 40, 128]",True,21,legacy_tuple_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,True,True,True,True,True,segmented_chunked,64,64,1024,40,8,1024,1024,64,64,0,0,0,1088,1024,40,8,1024,True,aime24:p12:s0:seed12042,True,True,True,0.30908203125,0.002785873133689165,"[8, 40, 128]","[8, 40, 128]",True,True
