backend,decode_position,k_assignment_disagreement_rate,layer,task_key,v_assignment_disagreement_rate,v_gate_disagreement_rate
production,2048,0.08056640625,19,aime24:p14:s0:seed14042,0.25640869140625,0.1102294921875
production,2048,0.0888671875,20,aime24:p14:s0:seed14042,0.249755859375,0.10235595703125
production,2048,0.10015869140625,21,aime24:p14:s0:seed14042,0.27874755859375,0.09918212890625
production,2048,0.0860595703125,22,aime24:p14:s0:seed14042,0.26177978515625,0.10540771484375
production,2048,0.0921630859375,23,aime24:p14:s0:seed14042,0.2696533203125,0.11614990234375
production,2048,0.09100341796875,24,aime24:p14:s0:seed14042,0.25640869140625,0.1075439453125
production,2048,0.10345458984375,25,aime24:p14:s0:seed14042,0.27325439453125,0.10394287109375
production,2048,0.08587646484375,26,aime24:p14:s0:seed14042,0.29486083984375,0.10577392578125
production,2048,0.1033935546875,27,aime24:p14:s0:seed14042,0.27008056640625,0.0938720703125
production,2048,0.0997314453125,28,aime24:p14:s0:seed14042,0.27972412109375,0.1083984375
production,2048,0.09222412109375,29,aime24:p14:s0:seed14042,0.291259765625,0.0985107421875
production,2048,0.09185791015625,30,aime24:p14:s0:seed14042,0.2791748046875,0.09930419921875
production,2048,0.08746337890625,31,aime24:p14:s0:seed14042,0.2489013671875,0.0595703125
production,4096,0.0,0,aime24:p14:s0:seed14042,0.0,0.0
production,4096,0.0020751953125,1,aime24:p14:s0:seed14042,0.001495361328125,0.000640869140625
production,4096,0.0081787109375,2,aime24:p14:s0:seed14042,0.01153564453125,0.002288818359375
production,4096,0.014007568359375,3,aime24:p14:s0:seed14042,0.05902099609375,0.016143798828125
production,4096,0.01953125,4,aime24:p14:s0:seed14042,0.079071044921875,0.02117919921875
production,4096,0.026519775390625,5,aime24:p14:s0:seed14042,0.09295654296875,0.026702880859375
production,4096,0.02947998046875,6,aime24:p14:s0:seed14042,0.167694091796875,0.052978515625
production,4096,0.038330078125,7,aime24:p14:s0:seed14042,0.1927490234375,0.061431884765625
production,4096,0.047027587890625,8,aime24:p14:s0:seed14042,0.2412109375,0.080322265625
production,4096,0.078155517578125,9,aime24:p14:s0:seed14042,0.317108154296875,0.1114501953125
production,4096,0.092498779296875,10,aime24:p14:s0:seed14042,0.33251953125,0.112213134765625
production,4096,0.135955810546875,11,aime24:p14:s0:seed14042,0.384063720703125,0.124359130859375
production,4096,0.056915283203125,12,aime24:p14:s0:seed14042,0.4361572265625,0.15667724609375
production,4096,0.150909423828125,13,aime24:p14:s0:seed14042,0.395751953125,0.157440185546875
production,4096,0.17230224609375,14,aime24:p14:s0:seed14042,0.372711181640625,0.125701904296875
production,4096,0.110076904296875,15,aime24:p14:s0:seed14042,0.4224853515625,0.166290283203125
production,4096,0.10882568359375,16,aime24:p14:s0:seed14042,0.3658447265625,0.128662109375
production,4096,0.11138916015625,17,aime24:p14:s0:seed14042,0.3927001953125,0.15777587890625
production,4096,0.104888916015625,18,aime24:p14:s0:seed14042,0.33807373046875,0.122711181640625
production,4096,0.103973388671875,19,aime24:p14:s0:seed14042,0.36065673828125,0.138916015625
production,4096,0.119842529296875,20,aime24:p14:s0:seed14042,0.358154296875,0.131744384765625
production,4096,0.141143798828125,21,aime24:p14:s0:seed14042,0.3975830078125,0.12591552734375
production,4096,0.10955810546875,22,aime24:p14:s0:seed14042,0.37109375,0.138427734375
production,4096,0.1163330078125,23,aime24:p14:s0:seed14042,0.3895263671875,0.14556884765625
production,4096,0.125335693359375,24,aime24:p14:s0:seed14042,0.36260986328125,0.13641357421875
production,4096,0.143707275390625,25,aime24:p14:s0:seed14042,0.3817138671875,0.13214111328125
production,4096,0.118133544921875,26,aime24:p14:s0:seed14042,0.41259765625,0.128753662109375
production,4096,0.149749755859375,27,aime24:p14:s0:seed14042,0.39068603515625,0.1212158203125
production,4096,0.129669189453125,28,aime24:p14:s0:seed14042,0.390899658203125,0.13555908203125
production,4096,0.13226318359375,29,aime24:p14:s0:seed14042,0.423309326171875,0.12652587890625
production,4096,0.124481201171875,30,aime24:p14:s0:seed14042,0.398162841796875,0.12432861328125
production,4096,0.123748779296875,31,aime24:p14:s0:seed14042,0.35711669921875,0.0703125
