config,error_type,layer,metric_name,n_available,norm_acc_auc,object_type,region,statistic,task_key
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.014760005474090399,hidden,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.019663280248641946,hidden,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.03228578686714134,hidden,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,1.2942338651628233,hidden,all_tokens,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.30872286210193123,hidden,all_tokens,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.3024002867168747,hidden,all_tokens,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.6113831616356037,hidden,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.7093089090776628,hidden,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.8932996041595475,hidden,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.070679290976841,hidden,all_tokens,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.006390824453447071,hidden,all_tokens,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.0037919313908787444,hidden,all_tokens,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.016036431120301134,hidden,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.02073990140415844,hidden,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.032587517232314,hidden,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.0710719571361551,hidden,all_tokens,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.0035664942116668784,hidden,all_tokens,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.001976807418557769,hidden,all_tokens,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.014759838780446444,hidden,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.019663423945530653,hidden,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.0322858301649103,hidden,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.5007229968614411,k_source,all_tokens,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.022033426466287826,k_source,all_tokens,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.012812126744393026,k_source,all_tokens,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.05364070464129328,k_source,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.07117178072003297,k_source,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,abs_log_norm_ratio,5,0.11945318098805738,k_source,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.10419920086860657,k_source,all_tokens,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.003850308860824944,k_source,all_tokens,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.0021685659885406494,k_source,all_tokens,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.00934286415576935,k_source,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.012910604476928702,k_source,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,direction_error,5,0.0248835825920105,k_source,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.5460312366485596,k_source,all_tokens,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.012490597675958004,k_source,all_tokens,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.006469160318374634,k_source,all_tokens,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.04871877431869498,k_source,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.06633962094783752,k_source,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,norm_ratio,5,0.11044658601284041,k_source,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.9052032367908396,k_source,all_tokens,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.13381614890228308,k_source,all_tokens,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.12358209534431808,k_source,all_tokens,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.2706162399845198,k_source,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.3198649043319164,k_source,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_L2,5,0.4450336466974113,k_source,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.5449463557743002,k_source,all_tokens,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.02215031844924551,k_source,all_tokens,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.01281601158916601,k_source,all_tokens,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.05394059234386077,k_source,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.07178548922602203,k_source,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,relative_norm_error,5,0.12085885089734802,k_source,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.5460312214854639,k_source,all_tokens,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.012490595329048036,k_source,all_tokens,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.0064690795287276615,k_source,all_tokens,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.04871892086521258,k_source,all_tokens,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.06633970129405492,k_source,all_tokens,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,source_state_norm_drift,7,signed_norm_drift,5,0.11044663816282976,k_source,all_tokens,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,-8.940696716308594e-08,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,3.157025676662642e-09,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,-4.321336746216125e-08,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,recent,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,recent,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,recent,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,recent,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,recent,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,recent,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,1.4901161193847656e-07,k_stored,recent,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,8.789356797933578e-09,k_stored,recent,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,k_stored,recent,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,k_stored,recent,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,k_stored,recent,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,1.3709068298340928e-08,k_stored,recent,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,recent,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,recent,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,recent,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,recent,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,recent,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,recent,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,recent,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,recent,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,recent,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,recent,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,recent,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,recent,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,recent,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,recent,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,recent,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,recent,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,recent,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,recent,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,recent,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,recent,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,recent,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,recent,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,recent,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,recent,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,sink,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,sink,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,sink,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,sink,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,sink,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,abs_log_norm_ratio,5,0.0,k_stored,sink,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,k_stored,sink,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,6.05359673500061e-09,k_stored,sink,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,k_stored,sink,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,0.0,k_stored,sink,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,-6.854534149169871e-08,k_stored,sink,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,direction_error,5,1.603364944458015e-07,k_stored,sink,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,sink,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,sink,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,sink,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,sink,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,sink,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,norm_ratio,5,0.0,k_stored,sink,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,sink,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,sink,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,sink,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,sink,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,sink,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_L2,5,0.0,k_stored,sink,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,sink,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,sink,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,sink,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,sink,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,sink,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,relative_norm_error,5,0.0,k_stored,sink,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,sink,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,sink,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,sink,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,sink,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,sink,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,representation_norm_error,7,signed_norm_drift,5,0.0,k_stored,sink,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,abs_log_norm_ratio,5,0.23033702120301314,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,abs_log_norm_ratio,5,0.03519494106837373,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,abs_log_norm_ratio,5,0.027723958344722632,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,abs_log_norm_ratio,5,0.0716729958803626,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,abs_log_norm_ratio,5,0.0917128008819418,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,abs_log_norm_ratio,5,0.16288888594412135,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,direction_error,5,0.060045599937438965,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,direction_error,5,0.006045305501606505,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,direction_error,5,0.004247546195983887,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,direction_error,5,0.01183812022209168,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,direction_error,5,0.015725612640380856,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,direction_error,5,0.03226648807525646,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,norm_ratio,5,0.15413761138916016,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,norm_ratio,5,0.02098394987189156,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,norm_ratio,5,0.021399900317192078,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,norm_ratio,5,0.06813894510269158,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,norm_ratio,5,0.08349623978137988,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,norm_ratio,5,0.12724299967288977,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,relative_L2,5,0.6506064884597436,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,relative_L2,5,0.1995179510653913,k_stored,pending_history,mean,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,relative_L2,5,0.18109028274193406,k_stored,pending_history,p50,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,relative_L2,5,0.3058967717573978,k_stored,pending_history,p90,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,relative_L2,5,0.3549095327602117,k_stored,pending_history,p95,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,relative_L2,5,0.49914488479407804,k_stored,pending_history,p99,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,relative_norm_error,5,0.22510592208709568,k_stored,pending_history,max,aime24:p11:s1:seed11043
pattern_rolling_k2v2_s16_r128,stored_norm_error,7,relative_norm_error,5,0.03532894402779102,k_stored,pending_history,mean,aime24:p11:s1:seed11043
