path,sha256,record_count,v_prefill_record_count
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:12a3c92054a81cf9e8f9feabd3df580f0b1f3da68fedc572_oracle_seed0.json,0bd85df4c5b84f5bf8c552eb803930a2d701c2d31e2b0d49e7752fd84afcd6f7,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:1c84398a5d9857c046163eaf29b3a1d7e1ea7b79c23430ec_oracle_seed0.json,d4045cdaed4b116df6f299afd06c4ff5d18bc674987e571a95ea3db967984bff,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:1f31b83ce91f9d99d5a93b2af35e02c8eddb5619018b168c_oracle_seed0.json,63b4f2705191596bc691e629f7e62343200666ad617ca5b2c72fb06c55469a5c,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:1f9f1148ab9f65a9a43ff2ca02dcfebfda9dcf59f9fdedb9_oracle_seed0.json,b647f75736af8cdd524bdd5320678bb50b5895086a127538ae93eb442e764cfb,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:2024cb6239c0be12fae84bbbbcca6bb976a704c0bddb305b_oracle_seed0.json,7487fae44ffe56039ddb29a8c1708d2a8d7efdaf5bdfd1f827c61b867804da1e,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:25f458b734959c49a6b17fcf3ebe8c17d783b4308eaeaf58_oracle_seed0.json,1b240d38ab8a5e519f20085d932dd133c85f1724fa32f953339c55e4a442c8b8,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:9f2ea2a9ceb29930aeb4cfff94b4ad12e835e03502a30747_oracle_seed0.json,9574f9797572aa36b104b399d53d3c57a2622e18fbbc2607a0027c3a3a3dc3d7,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:b237b72566b357f04d6a699d634dd9744731518d61c95d21_oracle_seed0.json,dab1dd1a87cc4c69447bea8330dd581814246c292c66a5d718926a4eea4fed69,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:da02ddf551706e0672ee02ca9b1be22bb6ec1dd52536da97_oracle_seed0.json,43dcd84e180be3c865a7aac33a991ece8a7f8184ba8f17da48b471dfa7b768a7,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_en/passage_retrieval_en:f1382b660e91069869d0472bbbf061720e030d7fca006f6c_oracle_seed0.json,fe4f0bf53d94374dbba771c3b323e12421b7d9ca85e391fa345ae47a736e3078,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:114315020a2a44a7503087b56a7040a457d2c96a3d9e540b_oracle_seed0.json,c1a8e28dcd940b44220f4315b47621c8c1fd8e0287ac118c5fc133fdbbedeb7c,4096,640
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:153beb8e45d7a30432f5ec9cf2748d9ad97c133075b4125f_oracle_seed0.json,e68c4e0a712dc206a8eb3fb5efe88bdfda0e2e4a690a8a413dcbc34d76fa101b,4096,768
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:2387f3120c972a57d5a45118ddb95d1de25d098604720765_oracle_seed0.json,f6a2dd7a1c8644dc0c11d0063693f29eb4e6b8e9f8afa5903f166d1bd5f0803d,4096,640
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:23e5fbf90931855dcb0e340f64de8a0a9b0d891b23b797cd_oracle_seed0.json,5cd47b94c31c880851708254e893b288bf4cf05b6f1fa2480a69fb7b518acf6b,4096,800
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:3317076f4a4d262e5932c1b82d1a50e838cba63950dcb90d_oracle_seed0.json,c642bb3780e30326732a673c8213e0c47c7a7b1162459411dbaa0688bd2e1159,4096,768
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:55e72fe3ff225f1486f8c6f2d69b47670ea1983b5a858f50_oracle_seed0.json,e6c3456636ba533257cad44fd976972ff3f7cd1609503188e57631eee6684e24,4096,768
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:73c56375df099b59d8d399c9db244304e05ebf90d81b0ec4_oracle_seed0.json,755220bc385540f70209f819fb433b3165ef83f1b892266f5c251369e8705f2e,4096,640
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:8f226ecb3869196fc82b2291e0ce45f9b3b4a42ea7eb0966_oracle_seed0.json,ac522c96d4ca873025b143d22da42c65b742d16b16aea8dafa67e4473a15ccb5,4096,640
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:93f8a1d426e90ac53e9d4598145b6db4cc810edcda8da1f3_oracle_seed0.json,b6c9a57f1811dd5f902f3a8cd6587bd5562c6925920b6411ae593813aeb1707d,4096,800
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:abe474c9df9c801cf7ec3a5a66dc0551e23ed4ea83137550_oracle_seed0.json,d96a0676b747376f1cd339be9d444af910ac3ae31cf1e8d6397ff5c2496a01d3,4096,832
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:b7c499d1d0cc76480991ff87a23ed8e356cb5cb93479426c_oracle_seed0.json,bebb344594a415781184ea329dae1da192dcabe5489e391b02b5e12f068f025e,4096,800
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/passage_retrieval_zh/passage_retrieval_zh:def74c0a4002099b5713c50a5c9f3d497712f27458a59b37_oracle_seed0.json,8a0cc6b37b3810043406f5934af8ebd781ed537b3b5e7573cb459fe72b7a84ed,4096,768
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:1ba38eb2067d2b9f260763740f38f625c1e73387123551fc_oracle_seed0.json,6f75b64cbbd077412012c2bdf03d942a888a4e9cfe1905a5a078a3ffa5184489,4096,448
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:304f4ae8cfd2d8a77310d0c7e9b9c910713b1c36492ef660_oracle_seed0.json,976e7576333b21327bfb27e8ec47f897615f1b9c63771a682fb8008c5d03f232,4096,640
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:3ea532ab0addd3b00ccff7e7f4c09e0644067bf1acf1453a_oracle_seed0.json,8bce0354c3705de93e42000d6235fd93f80e6b6d70f51b0b17f116b9cc8fb23d,4096,800
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:5da5f97a6782e2f4559618a1ac96a0eaa98ff99ae2f5b189_oracle_seed0.json,0e035db9bf78ce5f9e1d6ff1f4073b3732f19346c12efc0aa9367d65b10a430b,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:694acb099ad12bae7161cf4ac8d7fb920d6de7ce1857a246_oracle_seed0.json,084cab0923ead280c39582ae677dba049caf4ccf85cb566b0ac14e92e0fbfb4d,4096,448
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:6b2677b451034aef716068c91304f0ce5e33440ebf8b4620_oracle_seed0.json,e6a877953dd3dba8d6f204829b683274a97354fe3d9f19180f75a06e75f19f18,4096,832
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:6f9361273f0bb0f4da30c7204050eaf72782a8fdae636bb2_oracle_seed0.json,f8a2a660381aa9ff4c250c1fe8d9ffb509160a4620b64e9f5dacc6136b7a1a4b,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:719eee42955c9d3602c720f8644ffd10e0af4776be3dc046_oracle_seed0.json,69d9473de6d6cba5ca740ba804b3fc5e8187e51ead759545a1e504af37f8926a,4096,504
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:7a85937d2e1ac3215ab2518db4dc4d633fbb81f042776780_oracle_seed0.json,eb7690e0671b66de5e59205840a78ed0530e809e7f60724db15f078fe918768f,4096,1600
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:8945d44661e272cd436e8834a9d5dd296587dc089dc6b726_oracle_seed0.json,47b5deac1887a68dab953816af38bd0e20a672b05555a9900d5e7e04b0cdcb1d,4096,512
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:9a35b78be7c674cd1dc1974650529208d6c9520d1769011b_oracle_seed0.json,5fd3f4876c0bdbe155ba3858cd9fe4a48b25a3ffab2f77601b72a8b3cea8550f,4096,800
/tmp/patternkv-insight-wave-a-4090-runtime6c88/results/insight_v2/wave_a_4090_single/observer/longbench/samsum/samsum:a63b1ff6f29d6d2383c5551b5c7a6bd6552c15c9c95d12f2_oracle_seed0.json,e72aae5ff3f9447f631506212e017cd927ac1758c71069c840c0126190ef2924,4096,448
