task,phase,kv_type,layer,kv_head,bucket,metric,count,mean,std,min,max
gsm8k,prefill,v,17,7,middle,relative_benefit,21,0.5455167367345923,0.20217119774278233,0.1538193955816462,0.9999999999707685
gsm8k,prefill,v,18,0,first,relative_benefit,22,0.3044689810646308,0.3201425445211553,0.0,0.8951559294425628
gsm8k,prefill,v,18,0,last,relative_benefit,25,0.5896019200727498,0.24180641649113152,0.0,0.9454105658645879
gsm8k,prefill,v,18,0,middle,relative_benefit,33,0.6291827104635132,0.197172096431069,0.16743000928256455,0.9008037699005773
gsm8k,prefill,v,18,1,first,relative_benefit,25,0.37017685543028345,0.38920919847209784,0.0,0.9581059209610533
gsm8k,prefill,v,18,1,last,relative_benefit,33,0.7208468425029558,0.26280948170367474,0.0,0.9874145122314628
gsm8k,prefill,v,18,1,middle,relative_benefit,22,0.7202457691014701,0.26613660225179564,0.0,0.9699394462290578
gsm8k,prefill,v,18,2,first,relative_benefit,25,0.23903699614658852,0.27945398993613685,0.0,0.7842674570782641
gsm8k,prefill,v,18,2,last,relative_benefit,31,0.6589151712938756,0.20248669544750658,0.24030022049328714,0.9999999999662403
gsm8k,prefill,v,18,2,middle,relative_benefit,24,0.6828047607686009,0.25638396603248026,0.0,0.9999999999875578
gsm8k,prefill,v,18,3,first,relative_benefit,27,0.45941447778644123,0.3732480507767432,0.0,0.9999999999456397
gsm8k,prefill,v,18,3,last,relative_benefit,30,0.5906447274642769,0.2551369355953504,0.0,0.9999999999447919
gsm8k,prefill,v,18,3,middle,relative_benefit,23,0.6016332440569937,0.17262281513377953,0.21836588338862972,0.8826633075124863
gsm8k,prefill,v,18,4,first,relative_benefit,27,0.2866356929079544,0.3747940263689107,0.0,0.9999999999771771
gsm8k,prefill,v,18,4,last,relative_benefit,30,0.3436209037607386,0.3192815960905504,0.0,0.9668317377221781
gsm8k,prefill,v,18,4,middle,relative_benefit,23,0.3626327275994926,0.2907949684477554,0.0,0.9999999999459974
gsm8k,prefill,v,18,5,first,relative_benefit,26,0.36498248848739484,0.3468262056045658,0.0,0.8780058259014507
gsm8k,prefill,v,18,5,last,relative_benefit,30,0.5570902516466159,0.2286107972081624,0.0,0.8794698513293746
gsm8k,prefill,v,18,5,middle,relative_benefit,24,0.559826213249359,0.22875744081325852,0.0,0.8663489910710788
gsm8k,prefill,v,18,6,first,relative_benefit,23,0.2556990714007246,0.29325865013463087,0.0,0.8042688723782284
gsm8k,prefill,v,18,6,last,relative_benefit,28,0.5970678347720374,0.29671795401528256,0.0,0.9999999999573357
gsm8k,prefill,v,18,6,middle,relative_benefit,29,0.664877376273603,0.2185206148035243,0.14275526828593044,0.9999999999558601
gsm8k,prefill,v,18,7,first,relative_benefit,24,0.23172724292561367,0.27552029333282685,0.0,0.9266110558837974
gsm8k,prefill,v,18,7,last,relative_benefit,27,0.5133076688039124,0.2858925158812823,0.0,0.9999999999208966
gsm8k,prefill,v,18,7,middle,relative_benefit,29,0.5966197014189795,0.22236534572608696,0.0,0.984753029015942
gsm8k,prefill,v,19,0,first,relative_benefit,25,0.3064699710296877,0.35336554324400965,0.0,0.8963620439790542
gsm8k,prefill,v,19,0,last,relative_benefit,27,0.4984518651151231,0.29189944484462954,0.0,0.9372882777178385
gsm8k,prefill,v,19,0,middle,relative_benefit,28,0.5893793105299645,0.2114565361119563,0.0,0.9531664156578677
gsm8k,prefill,v,19,1,first,relative_benefit,23,0.3073373662896783,0.3329850550329259,0.0,0.8518795692510639
gsm8k,prefill,v,19,1,last,relative_benefit,28,0.5875926651762897,0.16614454413188778,0.2127939804937389,0.8936888857208162
gsm8k,prefill,v,19,1,middle,relative_benefit,29,0.538883972257496,0.21752513698380957,0.0,0.9999999999771566
gsm8k,prefill,v,19,2,first,relative_benefit,23,0.19617518844213744,0.2582168488487509,0.0,0.8651429801004634
gsm8k,prefill,v,19,2,last,relative_benefit,27,0.6394475286474458,0.218409551691678,0.0,0.9237884918271603
gsm8k,prefill,v,19,2,middle,relative_benefit,30,0.715646662819463,0.17204322985942255,0.1938435814751962,0.999999999955854
gsm8k,prefill,v,19,3,first,relative_benefit,21,0.29047946671071473,0.35766733703383535,0.0,0.9319202054921523
gsm8k,prefill,v,19,3,last,relative_benefit,24,0.48900122566325877,0.2929856795172203,0.0,0.9665674991761336
gsm8k,prefill,v,19,3,middle,relative_benefit,35,0.471931840262941,0.3002807656894806,0.0,0.9999999999672414
gsm8k,prefill,v,19,4,first,relative_benefit,25,0.17129302824478054,0.2385557140399422,0.0,0.7645979181368516
gsm8k,prefill,v,19,4,last,relative_benefit,29,0.4625762974048654,0.27807435618212184,0.0,0.8703092919010327
gsm8k,prefill,v,19,4,middle,relative_benefit,26,0.5823643790449577,0.23982848179442845,0.0,0.9999999999626032
gsm8k,prefill,v,19,5,first,relative_benefit,31,0.4284081171873399,0.35747263187635187,0.0,0.999999999976218
gsm8k,prefill,v,19,5,last,relative_benefit,24,0.4364209099335372,0.31171879130743874,-0.039550792793242924,0.9999999999729338
gsm8k,prefill,v,19,5,middle,relative_benefit,25,0.5589130105789879,0.3029134080601941,0.0,0.9443034871705158
gsm8k,prefill,v,19,6,first,relative_benefit,26,0.1883597437691958,0.3171963694382638,0.0,0.9999999999765343
gsm8k,prefill,v,19,6,last,relative_benefit,27,0.515312279975984,0.33267215399164785,0.0,0.9999999999386925
gsm8k,prefill,v,19,6,middle,relative_benefit,27,0.5126044126972616,0.32315931349653215,0.0,0.9999999999655049
gsm8k,prefill,v,19,7,first,relative_benefit,24,0.34306590469395987,0.3657207162631491,0.0,0.8834464066390271
gsm8k,prefill,v,19,7,last,relative_benefit,31,0.7780754174824452,0.1198856603961962,0.45264345387893345,0.9999999999761944
gsm8k,prefill,v,19,7,middle,relative_benefit,25,0.8044528117703542,0.1089091534184477,0.5668573585787511,0.9999999999806314
gsm8k,prefill,v,20,0,first,relative_benefit,24,0.380323577278062,0.4061023067482583,0.0,0.9999999999756107
gsm8k,prefill,v,20,0,last,relative_benefit,32,0.4281904303212827,0.2928580836765003,0.0,0.999999999981424
gsm8k,prefill,v,20,0,middle,relative_benefit,24,0.562250170903369,0.2575569052607178,0.0,0.9999999999660624
gsm8k,prefill,v,20,1,first,relative_benefit,28,0.24983949874322617,0.31667533017408955,0.0,0.8694635776062343
gsm8k,prefill,v,20,1,last,relative_benefit,27,0.4548919422966423,0.242004875154392,0.0,0.8800209902031483
gsm8k,prefill,v,20,1,middle,relative_benefit,25,0.4831339012837395,0.3108446540300881,0.0,0.9999999999635498
gsm8k,prefill,v,20,2,first,relative_benefit,29,0.3393546320149389,0.3421200338522496,0.0,0.9999999999572632
gsm8k,prefill,v,20,2,last,relative_benefit,31,0.6800980619903717,0.1853747998897896,0.0,0.917381629359866
gsm8k,prefill,v,20,2,middle,relative_benefit,20,0.6393669908537182,0.1281690170002491,0.45387419251101674,0.9278719621026071
gsm8k,prefill,v,20,3,first,relative_benefit,32,0.37517376688333337,0.3450590518909649,0.0,0.9185143829995221
gsm8k,prefill,v,20,3,last,relative_benefit,25,0.5763090974440872,0.2541623812032381,0.0,0.999999999933367
gsm8k,prefill,v,20,3,middle,relative_benefit,23,0.5821009664532063,0.25749290518566287,0.0,0.9662433233861751
gsm8k,prefill,v,20,4,first,relative_benefit,25,0.3803469387063091,0.3533247579084733,0.0,0.9999999999836721
gsm8k,prefill,v,20,4,last,relative_benefit,22,0.6888688373911435,0.1889336224034242,0.2594331989394644,0.9647001599231024
gsm8k,prefill,v,20,4,middle,relative_benefit,33,0.7142609328863567,0.19250768939947974,0.2651228306920218,0.9782664754150593
gsm8k,prefill,v,20,5,first,relative_benefit,23,0.21657284396901605,0.35309492841444284,0.0,0.9999999999863872
gsm8k,prefill,v,20,5,last,relative_benefit,29,0.5114621603951366,0.35010016629640495,0.0,0.9999999999826622
gsm8k,prefill,v,20,5,middle,relative_benefit,28,0.5719550154191894,0.31067415240255586,0.0,0.9999999999814048
gsm8k,prefill,v,20,6,first,relative_benefit,29,0.33647777963677256,0.33286388443981046,0.0,0.9999999999425676
gsm8k,prefill,v,20,6,last,relative_benefit,28,0.5482790063906539,0.2609115439068747,0.0,0.9170177500317437
gsm8k,prefill,v,20,6,middle,relative_benefit,23,0.6244949404958073,0.23146782777398986,0.0,0.9999999999624124
gsm8k,prefill,v,20,7,first,relative_benefit,24,0.2985596010145675,0.34238464859269985,0.0,0.9999999999580208
gsm8k,prefill,v,20,7,last,relative_benefit,29,0.566121839577387,0.2786849015090887,0.0,0.9265809754529448
gsm8k,prefill,v,20,7,middle,relative_benefit,27,0.5330231760656081,0.21740798231863678,0.0,0.9172077980312278
gsm8k,prefill,v,21,0,first,relative_benefit,29,0.3804483864936757,0.36317520317149943,0.0,0.999999999928404
gsm8k,prefill,v,21,0,last,relative_benefit,21,0.5909473582080774,0.2866410081713227,0.0,0.9999999999403343
gsm8k,prefill,v,21,0,middle,relative_benefit,30,0.47598957835228795,0.2751504302439017,0.0,0.8318930394794632
gsm8k,prefill,v,21,1,first,relative_benefit,29,0.46348095029278025,0.35503487638572473,0.0,0.9210886092077415
gsm8k,prefill,v,21,1,last,relative_benefit,24,0.8185191881515171,0.11104046828837409,0.5267341520876303,0.9999999999906274
gsm8k,prefill,v,21,1,middle,relative_benefit,27,0.7969472938092904,0.14081588684525498,0.38756838702017765,0.9999999999900555
gsm8k,prefill,v,21,2,first,relative_benefit,24,0.38898265721906694,0.37587273188911396,0.0,0.9322961075975322
gsm8k,prefill,v,21,2,last,relative_benefit,28,0.7892685676838089,0.1638499514023479,0.28855879589438266,0.9999999999850067
gsm8k,prefill,v,21,2,middle,relative_benefit,28,0.8251169280495904,0.09088799381372023,0.6203576800725161,0.9881842067790823
gsm8k,prefill,v,21,3,first,relative_benefit,26,0.23544635378153306,0.3262015236933311,0.0,0.9999999999309805
gsm8k,prefill,v,21,3,last,relative_benefit,26,0.579317393958513,0.25859796406118385,0.0,0.9220610279405087
gsm8k,prefill,v,21,3,middle,relative_benefit,28,0.7482959397325569,0.13561424549501033,0.41043752725155486,0.9999999999342095
gsm8k,prefill,v,21,4,first,relative_benefit,25,0.33241644816387406,0.3571219939187927,0.0,0.9999999999296068
gsm8k,prefill,v,21,4,last,relative_benefit,31,0.651395590971191,0.19448812805111415,0.19222260335041322,0.9181991905760697
gsm8k,prefill,v,21,4,middle,relative_benefit,24,0.7709149202582033,0.10936146452472931,0.4839802102794994,0.9999999999445024
gsm8k,prefill,v,21,5,first,relative_benefit,33,0.33636763248768037,0.3829952565366405,0.0,0.9999999999787533
gsm8k,prefill,v,21,5,last,relative_benefit,24,0.453067310837241,0.3204030484891243,0.0,0.9382437960609499
gsm8k,prefill,v,21,5,middle,relative_benefit,23,0.3897288932450927,0.3279711151707762,0.0,0.9999999999815256
gsm8k,prefill,v,21,6,first,relative_benefit,33,0.2458805085005847,0.30783591451024656,0.0,0.9999999999631061
gsm8k,prefill,v,21,6,last,relative_benefit,20,0.5077921236783378,0.29063105135060746,0.0,0.843244026815507
gsm8k,prefill,v,21,6,middle,relative_benefit,27,0.5526722328598491,0.2656960727966435,0.0,0.9999999999565482
gsm8k,prefill,v,21,7,first,relative_benefit,24,0.317537169898183,0.3819241125129883,0.0,0.9532806538001082
gsm8k,prefill,v,21,7,last,relative_benefit,29,0.4976978762284236,0.34373377772972297,0.0,0.9999999999626129
gsm8k,prefill,v,21,7,middle,relative_benefit,27,0.42816849838968535,0.31018766278702037,0.0,0.9594011260808885
gsm8k,prefill,v,22,0,first,relative_benefit,33,0.2244859987742157,0.3110398774879592,-0.025478888771818045,0.9999999999515709
gsm8k,prefill,v,22,0,last,relative_benefit,24,0.5046091625981111,0.3795663170743891,0.0,0.9999999999873939
gsm8k,prefill,v,22,0,middle,relative_benefit,23,0.3716215480498632,0.382969852226557,0.0,0.9999999999825359
gsm8k,prefill,v,22,1,first,relative_benefit,25,0.29593862129020093,0.32722807908466717,0.0,0.9149878858272192
gsm8k,prefill,v,22,1,last,relative_benefit,24,0.6310883740343722,0.249864488999352,0.0,0.9999999999711888
gsm8k,prefill,v,22,1,middle,relative_benefit,31,0.7043777537265127,0.2111378856668033,0.0,0.9999999999798802
gsm8k,prefill,v,22,2,first,relative_benefit,26,0.29630033572007225,0.3425230523902002,0.0,0.9503725112716861
gsm8k,prefill,v,22,2,last,relative_benefit,27,0.5541403556854445,0.3273142176395562,0.0,0.9999999999471194
gsm8k,prefill,v,22,2,middle,relative_benefit,27,0.6355468573049262,0.2422075312453431,0.0,0.9815819796577137
gsm8k,prefill,v,22,3,first,relative_benefit,22,0.2734429638679774,0.3632163002533968,0.0,0.9999999999757341
gsm8k,prefill,v,22,3,last,relative_benefit,30,0.42188422967137795,0.3466777100064,0.0,0.9999999999482336
gsm8k,prefill,v,22,3,middle,relative_benefit,28,0.4987549033921302,0.34206360268963915,0.0,0.98002018428976
gsm8k,prefill,v,22,4,first,relative_benefit,23,0.19689409310572312,0.31464288777854965,0.0,0.9999999999739342
gsm8k,prefill,v,22,4,last,relative_benefit,31,0.5838671351255535,0.24758513422228123,0.0,0.9999999999727356
gsm8k,prefill,v,22,4,middle,relative_benefit,26,0.5374040558594915,0.1865174773588776,0.109999844585469,0.9260620901554878
gsm8k,prefill,v,22,5,first,relative_benefit,24,0.38790957271180604,0.37745005599500187,0.0,0.9999999999748622
gsm8k,prefill,v,22,5,last,relative_benefit,31,0.5945414313195266,0.22964982457875635,0.0,0.999999999943466
gsm8k,prefill,v,22,5,middle,relative_benefit,25,0.7100120043905593,0.2946286881585239,0.0,0.9999999999609054
gsm8k,prefill,v,22,6,first,relative_benefit,21,0.1782418869995132,0.2827440706397072,0.0,0.9434205228230949
gsm8k,prefill,v,22,6,last,relative_benefit,33,0.5884549768707845,0.240677945873664,0.0,0.9999999999682446
gsm8k,prefill,v,22,6,middle,relative_benefit,26,0.7329105957311929,0.17667694651280766,0.20301060161598067,0.999999999955532
gsm8k,prefill,v,22,7,first,relative_benefit,28,0.32720527620376505,0.37327113345729457,0.0,0.9999999999771592
gsm8k,prefill,v,22,7,last,relative_benefit,27,0.4799890200168427,0.3529181394883652,0.0,0.9999999999761736
gsm8k,prefill,v,22,7,middle,relative_benefit,25,0.43998928901916556,0.29402742960452577,0.0,0.9671646172708739
gsm8k,prefill,v,23,0,first,relative_benefit,31,0.4449307747110204,0.3632862198308094,0.0,0.9999999999830242
gsm8k,prefill,v,23,0,last,relative_benefit,28,0.6360902244295545,0.22389648216889196,0.0,0.9999999999926608
gsm8k,prefill,v,23,0,middle,relative_benefit,21,0.6653586949676167,0.1283329092650148,0.4596099477655476,0.8891208756019918
gsm8k,prefill,v,23,1,first,relative_benefit,30,0.4082604692698311,0.391035577446803,0.0,0.9999999999872553
gsm8k,prefill,v,23,1,last,relative_benefit,27,0.5555168519340321,0.29308085345264906,0.0,0.9999999999885383
gsm8k,prefill,v,23,1,middle,relative_benefit,23,0.49098259559440516,0.3110236169037672,0.0,0.9139117099372581
gsm8k,prefill,v,23,2,first,relative_benefit,24,0.30733997132850777,0.3535550168695387,0.0,0.9999999999726205
gsm8k,prefill,v,23,2,last,relative_benefit,25,0.5002339630371513,0.283629002667904,0.0,0.9999999999411949
gsm8k,prefill,v,23,2,middle,relative_benefit,31,0.6599007532739255,0.24968664605157467,0.0,0.9999999999184198
gsm8k,prefill,v,23,3,first,relative_benefit,29,0.271490818266079,0.3348315783151966,0.0,0.9999999999841633
gsm8k,prefill,v,23,3,last,relative_benefit,29,0.410559538148347,0.3262176295848282,0.0,0.9999999999802264
gsm8k,prefill,v,23,3,middle,relative_benefit,22,0.47504390472791125,0.37478023844365255,-0.04025259916375346,0.9999999999827168
gsm8k,prefill,v,23,4,first,relative_benefit,25,0.2014600681498012,0.260349760764158,0.0,0.8365672027740639
gsm8k,prefill,v,23,4,last,relative_benefit,29,0.5338073890831645,0.36496245966092494,0.0,0.999999999969184
gsm8k,prefill,v,23,4,middle,relative_benefit,26,0.5484966457128958,0.26514205733878016,0.0,0.99999999996866
gsm8k,prefill,v,23,5,first,relative_benefit,24,0.23543518563832821,0.3659617534439291,0.0,0.9999999999859683
gsm8k,prefill,v,23,5,last,relative_benefit,31,0.38683633095369363,0.3509535871489753,0.0,0.9999999999579146
gsm8k,prefill,v,23,5,middle,relative_benefit,25,0.4389941848539987,0.3481359910101482,-0.08775150125461836,0.9807309591556567
gsm8k,prefill,v,23,6,first,relative_benefit,30,0.26704740861104964,0.3400189859073053,0.0,0.9999999999600032
gsm8k,prefill,v,23,6,last,relative_benefit,23,0.4092680958834001,0.29174463084409025,0.0,0.9999999999638727
gsm8k,prefill,v,23,6,middle,relative_benefit,27,0.4916560227412845,0.28417349947255116,0.0,0.9999999999800001
gsm8k,prefill,v,23,7,first,relative_benefit,27,0.34367249076784184,0.32068350868055684,0.0,0.9230300635897514
gsm8k,prefill,v,23,7,last,relative_benefit,26,0.7130198412028945,0.23543011442902978,0.0,0.9999999999918049
gsm8k,prefill,v,23,7,middle,relative_benefit,27,0.7675467183288457,0.1225160015473519,0.4713384883944112,0.960526743470424
gsm8k,prefill,v,24,0,first,relative_benefit,31,0.24748458151091585,0.3194916403507683,0.0,0.9999999999264347
gsm8k,prefill,v,24,0,last,relative_benefit,26,0.4301821971475349,0.33018184236307047,0.0,0.9999999999656671
gsm8k,prefill,v,24,0,middle,relative_benefit,23,0.5600249442344234,0.28106970355863514,0.0,0.9270139935563982
gsm8k,prefill,v,24,1,first,relative_benefit,19,0.2390162878283047,0.29339344123627803,0.0,0.8284843740717671
gsm8k,prefill,v,24,1,last,relative_benefit,21,0.48001814935232784,0.317453011964384,0.0,0.9999999999776961
gsm8k,prefill,v,24,1,middle,relative_benefit,40,0.4977800722374468,0.27983225442946713,0.0,0.9999999999788445
gsm8k,prefill,v,24,2,first,relative_benefit,30,0.28448165805272396,0.3087054001318155,0.0,0.8615940549087425
gsm8k,prefill,v,24,2,last,relative_benefit,25,0.5739942989277769,0.21398939541052842,0.0,0.9999999999629926
gsm8k,prefill,v,24,2,middle,relative_benefit,25,0.69592330721048,0.22978520588951043,0.0,0.9999999999575707
gsm8k,prefill,v,24,3,first,relative_benefit,29,0.24359198806852536,0.2843635581244857,0.0,0.7745450749625112
gsm8k,prefill,v,24,3,last,relative_benefit,24,0.6090213325849441,0.20028039758618568,0.0,0.9999999999709387
gsm8k,prefill,v,24,3,middle,relative_benefit,27,0.6466156096606531,0.14114572545105467,0.34548039728115126,0.8572158794526421
gsm8k,prefill,v,24,4,first,relative_benefit,28,0.34759452785656136,0.4004513500274672,0.0,0.9999999999948365
gsm8k,prefill,v,24,4,last,relative_benefit,27,0.39662804770166676,0.3841446598593499,0.0,0.9999999999859921
gsm8k,prefill,v,24,4,middle,relative_benefit,25,0.44047518330571406,0.36749104196778015,0.0,0.9999999999680709
gsm8k,prefill,v,24,5,first,relative_benefit,25,0.23512070335686786,0.32035499613850527,0.0,0.9999999999697936
gsm8k,prefill,v,24,5,last,relative_benefit,26,0.35941008100654764,0.35465595617271367,0.0,0.9999999999394713
gsm8k,prefill,v,24,5,middle,relative_benefit,29,0.40658561083347083,0.3721706855117455,0.0,0.9999999999694308
gsm8k,prefill,v,24,6,first,relative_benefit,23,0.2794959162850912,0.38029035714086784,0.0,0.9999999999901205
gsm8k,prefill,v,24,6,last,relative_benefit,28,0.6698063258706055,0.2787879322108878,0.0,0.9999999999772136
gsm8k,prefill,v,24,6,middle,relative_benefit,29,0.6635307744360098,0.21036491033821933,0.27423625998455015,0.9999999999888315
gsm8k,prefill,v,24,7,first,relative_benefit,32,0.37670454103360135,0.37036991356891513,0.0,0.9133550476755454
gsm8k,prefill,v,24,7,last,relative_benefit,20,0.631781793654149,0.25343797949381275,0.0,0.95185272824183
gsm8k,prefill,v,24,7,middle,relative_benefit,28,0.7813878912923891,0.14889498735287074,0.3919185381667023,0.9615462579931233
gsm8k,prefill,v,25,0,first,relative_benefit,31,0.37331718012385395,0.3403373599097776,0.0,0.9999999999680751
gsm8k,prefill,v,25,0,last,relative_benefit,23,0.6053210811750224,0.23522809825785038,0.0,0.999999999983147
gsm8k,prefill,v,25,0,middle,relative_benefit,26,0.6490538767256276,0.18905404350937854,0.15349404900372954,0.9999999999694537
gsm8k,prefill,v,25,1,first,relative_benefit,31,0.29152580755600954,0.38728376385483587,0.0,0.9999999999854502
gsm8k,prefill,v,25,1,last,relative_benefit,20,0.34041276411533156,0.3572628052592177,0.0,0.999999999989836
gsm8k,prefill,v,25,1,middle,relative_benefit,29,0.4440326212371167,0.4133360682481849,0.0,0.999999999979973
gsm8k,prefill,v,25,2,first,relative_benefit,27,0.32571462659012795,0.3085693063903569,0.0,0.999999999979263
gsm8k,prefill,v,25,2,last,relative_benefit,31,0.6130709872685401,0.24039145470397916,0.0,0.9328814651070092
gsm8k,prefill,v,25,2,middle,relative_benefit,22,0.6477084989938334,0.16486266326591972,0.15714760338498376,0.9999999999606293
gsm8k,prefill,v,25,3,first,relative_benefit,35,0.2522038892916992,0.3228046426879646,0.0,0.9999999999904202
gsm8k,prefill,v,25,3,last,relative_benefit,18,0.5128625546399594,0.3919103719693713,0.0,0.9999999999904797
gsm8k,prefill,v,25,3,middle,relative_benefit,27,0.41996352142853416,0.3352618963773366,0.0,0.9639407546795585
gsm8k,prefill,v,25,4,first,relative_benefit,28,0.3425125779265266,0.39049788986419265,-0.04541693516861697,0.9999999999629321
gsm8k,prefill,v,25,4,last,relative_benefit,28,0.5605917962107034,0.20490348356322335,0.16192740527799826,0.9320423941498832
gsm8k,prefill,v,25,4,middle,relative_benefit,24,0.6330161997205378,0.28019329004848503,0.0,0.9999999999819607
gsm8k,prefill,v,25,5,first,relative_benefit,19,0.36702606564893614,0.4048057073797033,0.0,0.9562058126749835
gsm8k,prefill,v,25,5,last,relative_benefit,29,0.7996694603404044,0.1668108047840764,0.23052641513308023,0.9660023490109481
gsm8k,prefill,v,25,5,middle,relative_benefit,32,0.88945271885255,0.06739907142241766,0.7260572310922139,0.98592941102901
gsm8k,prefill,v,25,6,first,relative_benefit,28,0.2346921671451661,0.27742522181546825,0.0,0.786311440142737
gsm8k,prefill,v,25,6,last,relative_benefit,28,0.46271810196522445,0.23480662040252614,0.0,0.907229690428142
gsm8k,prefill,v,25,6,middle,relative_benefit,24,0.6350330369229334,0.1263599751683488,0.3521696911352379,0.8740999012371975
gsm8k,prefill,v,25,7,first,relative_benefit,25,0.330726490628393,0.3518628841605882,0.0,0.9999999999859555
gsm8k,prefill,v,25,7,last,relative_benefit,29,0.6054548656108601,0.18582991263043983,0.16213248476182424,0.8695100329468635
gsm8k,prefill,v,25,7,middle,relative_benefit,26,0.5619912761216033,0.2832813823853993,0.0,0.8776414311375257
gsm8k,prefill,v,26,0,first,relative_benefit,31,0.4114710375968522,0.36634962509168356,0.0,0.9999999999796071
gsm8k,prefill,v,26,0,last,relative_benefit,29,0.8241637500798188,0.13455569238494286,0.39963706491313766,0.9999999999848221
gsm8k,prefill,v,26,0,middle,relative_benefit,20,0.7482330496737901,0.18915207227355257,0.254518170174932,0.9999999999822784
gsm8k,prefill,v,26,1,first,relative_benefit,32,0.4695306335223253,0.4127440017971262,0.0,0.9999999999814945
gsm8k,prefill,v,26,1,last,relative_benefit,28,0.49729710863800947,0.22883020541086127,0.10431480002755408,0.9999999999693223
gsm8k,prefill,v,26,1,middle,relative_benefit,20,0.5172828205990696,0.31651734645777585,0.0,0.9999999999690161
gsm8k,prefill,v,26,2,first,relative_benefit,28,0.315591611291989,0.33454886983916887,0.0,0.9999999999613085
gsm8k,prefill,v,26,2,last,relative_benefit,22,0.6569104383601297,0.1916937324158472,0.2473093624596749,0.9999999999693268
gsm8k,prefill,v,26,2,middle,relative_benefit,30,0.6972698026074027,0.1403920363571321,0.42410311672366047,0.9999999999728308
gsm8k,prefill,v,26,3,first,relative_benefit,30,0.3136694966044719,0.34387628924522307,0.0,0.9999999999765197
gsm8k,prefill,v,26,3,last,relative_benefit,26,0.5391692705742177,0.34399181823402347,0.0,0.9999999999793386
gsm8k,prefill,v,26,3,middle,relative_benefit,24,0.5864379445977085,0.3380988745180339,0.0,0.9999999999822295
gsm8k,prefill,v,26,4,first,relative_benefit,31,0.22314014286250167,0.34554163684186034,0.0,0.999999999974533
gsm8k,prefill,v,26,4,last,relative_benefit,24,0.5889957250489863,0.27712966300004693,0.0,0.9999999999464154
gsm8k,prefill,v,26,4,middle,relative_benefit,25,0.5939045357209927,0.21992544633493438,0.17693588023486626,0.9999999999729068
gsm8k,prefill,v,26,5,first,relative_benefit,26,0.3419344601698077,0.42676414125304385,0.0,0.9999999999797998
gsm8k,prefill,v,26,5,last,relative_benefit,22,0.403276883023259,0.3243497458832706,0.0,0.9146655073104087
gsm8k,prefill,v,26,5,middle,relative_benefit,32,0.38900520882422773,0.28149281584206465,0.0,0.864306965923348
gsm8k,prefill,v,26,6,first,relative_benefit,29,0.29680290640841767,0.34295537889678807,0.0,0.9999999999770426
gsm8k,prefill,v,26,6,last,relative_benefit,26,0.5550016355708012,0.2596528671071698,0.0,0.9999999999374216
gsm8k,prefill,v,26,6,middle,relative_benefit,25,0.6366785436025727,0.25719248434459635,0.0,0.9999999999531485
gsm8k,prefill,v,26,7,first,relative_benefit,23,0.11466058675535098,0.21819404405333934,0.0,0.8890215881238767
gsm8k,prefill,v,26,7,last,relative_benefit,34,0.41298422971824394,0.28792595852368813,0.0,0.999999999981297
gsm8k,prefill,v,26,7,middle,relative_benefit,23,0.3911429531795747,0.30653817645122045,-0.00225600138616601,0.9449858339971304
gsm8k,prefill,v,27,0,first,relative_benefit,24,0.3104658458050304,0.3833010511138742,0.0,0.9999999999842971
gsm8k,prefill,v,27,0,last,relative_benefit,30,0.5029433149457054,0.35548046562678776,0.0,0.9999999999791598
gsm8k,prefill,v,27,0,middle,relative_benefit,26,0.5256810729743461,0.2969101582352803,0.0,0.9999999999885681
gsm8k,prefill,v,27,1,first,relative_benefit,26,0.2378958362710558,0.32908250225644586,0.0,0.964713532036474
gsm8k,prefill,v,27,1,last,relative_benefit,26,0.44322829752176524,0.3232763284369616,0.0,0.999999999993216
gsm8k,prefill,v,27,1,middle,relative_benefit,28,0.5564601003456866,0.34910806022203317,0.0,0.9999999999896402
gsm8k,prefill,v,27,2,first,relative_benefit,30,0.24603001586675838,0.30863743701344476,0.0,0.9999999999818676
gsm8k,prefill,v,27,2,last,relative_benefit,21,0.5295073513848256,0.2798610771079651,0.0,0.9571199649098094
gsm8k,prefill,v,27,2,middle,relative_benefit,29,0.6479643407771721,0.24620492314222786,0.0,0.9999999999866689
gsm8k,prefill,v,27,3,first,relative_benefit,27,0.3716321079739091,0.33727774591129744,0.0,0.9999999999797927
gsm8k,prefill,v,27,3,last,relative_benefit,30,0.5920347682450011,0.22605647581552615,0.0,0.9999999999708342
gsm8k,prefill,v,27,3,middle,relative_benefit,23,0.6803670634035786,0.16365111234712276,0.18062923351297747,0.910631158962036
gsm8k,prefill,v,27,4,first,relative_benefit,30,0.3123371369961678,0.34339895239317636,0.0,0.8770732670633355
gsm8k,prefill,v,27,4,last,relative_benefit,20,0.6737342429849381,0.274312787672933,0.0,0.930789015184724
gsm8k,prefill,v,27,4,middle,relative_benefit,30,0.6365233763548763,0.270416683226583,0.0,0.9999999999799385
gsm8k,prefill,v,27,5,first,relative_benefit,25,0.301167661631341,0.3855090698053557,0.0,0.9999999999873416
gsm8k,prefill,v,27,5,last,relative_benefit,24,0.3344284708023351,0.33464794059622177,0.0,0.9999999999912748
gsm8k,prefill,v,27,5,middle,relative_benefit,31,0.48814488803135914,0.38959789299867054,0.0,0.9853759813671646
gsm8k,prefill,v,27,6,first,relative_benefit,27,0.34499578599740927,0.3554497002659337,0.0,0.9999999999808976
