auc,auc_kind,auc_source,layer,method,metric_family,metric_name,n_available,object_type,region,statistic,task_key
-0.20937508344650269,accumulation,accumulation_gap,23,V_HYBRID,qk_logit,top5_overlap,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.02101317048072815,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,E128,global,aime24:p0:s0:seed42
-0.0007505416870117188,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,fp_mass,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.0276128351688385,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,mass_delta,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.026862293481826782,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,quant_mass,5,attention_mass,E128,global,aime24:p0:s0:seed42
-0.0314774364233017,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,E16,global,aime24:p0:s0:seed42
-0.0007464587688446045,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,fp_mass,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.034480080008506775,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,mass_delta,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.03373362123966217,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,quant_mass,5,attention_mass,E16,global,aime24:p0:s0:seed42
-0.029319941997528076,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,E32,global,aime24:p0:s0:seed42
-0.0007443279027938843,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,fp_mass,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.03318363428115845,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,mass_delta,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.03243930637836456,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,quant_mass,5,attention_mass,E32,global,aime24:p0:s0:seed42
-0.024401679635047913,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
-0.0007426589727401733,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,fp_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.031388893723487854,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.03064623475074768,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,quant_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.0016630366444587708,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.0004023611545562744,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,fp_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.0016630366444587708,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.0012606754899024963,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,quant_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.0046307919546961784,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,cosine_loss,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.37325369101017714,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,entropy_delta,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.004687190055847168,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,entropy_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.3685656785964966,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,entropy_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.006375739467330277,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,js,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.031161043094471097,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,kl_fp_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.02382250619120896,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,kl_quant_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.08514884021133184,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,l1,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.04257442010566592,accumulation,accumulation_gap,31,V_HYBRID,attention_routing,tv,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.37084391713142395,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.004812716847908405,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.002301037311553955,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.008933765406254679,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.013619041536003351,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.04655583699059207,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
1.8343660132959485,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.14375275830389,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.1321569333667867,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.26660208881367,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.33072972478112206,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.6577620387542993,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
0.00839415192604065,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,current_token,max,aime24:p0:s0:seed42
0.005498666316270828,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.005165755748748779,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.007494431323934236,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.007944292024987476,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.008304180184268262,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.2617739485576749,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,current_token,max,aime24:p0:s0:seed42
0.2065356187231373,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.19934759876923636,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.24798199837096035,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.25487797800451517,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.260394754295703,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.32550978660583496,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.004105874819472888,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.002133682370185852,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.008297344611492008,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.012492250767536461,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.03624907438643277,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
1.7195207057520747,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.13676181688788347,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.1283412661869079,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.2566494520287961,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.31548869516700506,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.57560783153167,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
0.0114593505859375,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,current_token,max,aime24:p0:s0:seed42
0.005140007473528385,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.004583865404129028,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.007996436697453646,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.008588841100674927,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.010649504306286417,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,q_source,current_token,p99,aime24:p0:s0:seed42
0.30523676006123424,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,current_token,max,aime24:p0:s0:seed42
0.2025419067358598,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.1948209072870668,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.258987367618829,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.2685755207785405,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.2957908797543496,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,q_source,current_token,p99,aime24:p0:s0:seed42
2.2608180046081543,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,all_tokens,max,aime24:p0:s0:seed42
0.03270544675024212,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,all_tokens,mean,aime24:p0:s0:seed42
0.014627352356910706,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,all_tokens,p50,aime24:p0:s0:seed42
0.06382968975231051,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,all_tokens,p90,aime24:p0:s0:seed42
0.09706099890172482,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,all_tokens,p95,aime24:p0:s0:seed42
0.3271875649224967,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,all_tokens,p99,aime24:p0:s0:seed42
4.864031120203435,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,all_tokens,max,aime24:p0:s0:seed42
0.3699891696451232,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,all_tokens,mean,aime24:p0:s0:seed42
0.33104061090853065,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,all_tokens,p50,aime24:p0:s0:seed42
0.7059088021051139,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,all_tokens,p90,aime24:p0:s0:seed42
0.872915180050768,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,all_tokens,p95,aime24:p0:s0:seed42
1.6909005178604275,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,all_tokens,p99,aime24:p0:s0:seed42
0.05355870723724365,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,current_token,max,aime24:p0:s0:seed42
0.03131137415766716,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,current_token,mean,aime24:p0:s0:seed42
0.030333831906318665,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,current_token,p50,aime24:p0:s0:seed42
0.04555320200825008,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,current_token,p90,aime24:p0:s0:seed42
0.049555957037682674,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,current_token,p95,aime24:p0:s0:seed42
0.0527581614690007,accumulation,accumulation_gap,31,V_HYBRID,direction,direction_error,5,v_source,current_token,p99,aime24:p0:s0:seed42
0.6486542978091165,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,current_token,max,aime24:p0:s0:seed42
0.48487007030053064,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,current_token,mean,aime24:p0:s0:seed42
0.4798034325358458,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,current_token,p50,aime24:p0:s0:seed42
0.5908800465404056,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,current_token,p90,aime24:p0:s0:seed42
0.6197672072448768,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,current_token,p95,aime24:p0:s0:seed42
0.6428769186604768,accumulation,accumulation_gap,31,V_HYBRID,direction,relative_L2,5,v_source,current_token,p99,aime24:p0:s0:seed42
0.5491278327535838,accumulation,accumulation_gap,31,V_HYBRID,hidden_accumulation,relative_L2,5,hidden_state,current_token,global,aime24:p0:s0:seed42
0.027036935091018677,accumulation,accumulation_gap,31,V_HYBRID,oracle_output,actual_cosine_loss,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.28864614851772785,accumulation,accumulation_gap,31,V_HYBRID,oracle_output,actual_relative_L2,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.006643950939178467,accumulation,accumulation_gap,31,V_HYBRID,oracle_output,routing_only_cosine_loss,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.1051037535071373,accumulation,accumulation_gap,31,V_HYBRID,oracle_output,routing_only_relative_L2,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.017408162355422974,accumulation,accumulation_gap,31,V_HYBRID,oracle_output,value_only_cosine_loss,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.2844702540896833,accumulation,accumulation_gap,31,V_HYBRID,oracle_output,value_only_relative_L2,5,attention_output,current_history,global,aime24:p0:s0:seed42
0.0029964447021484375,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,cosine_loss,5,qk_logits,current_history,global,aime24:p0:s0:seed42
1.3633379936218262,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,max_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.37080325186252594,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,mean_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.768689751625061,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,p95_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
1.034427285194397,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,p99_abs_diff,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.05076824873685837,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,relative_L2,5,qk_logits,current_history,global,aime24:p0:s0:seed42
0.1640624813735485,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,top10_missing,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.1640625298023224,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,top10_overlap,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.015625,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,top1_agreement,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
0.015625,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,top1_disagreement,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
0.08749998919665813,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,top5_missing,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.0875001847743988,accumulation,accumulation_gap,31,V_HYBRID,qk_logit,top5_overlap,5,qk_ranking,current_history,global,aime24:p0:s0:seed42
-0.014039069414138794,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.0010478794574737549,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,fp_mass,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.025505870580673218,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,mass_delta,5,attention_mass,E128,global,aime24:p0:s0:seed42
0.026553750038146973,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,quant_mass,5,attention_mass,E128,global,aime24:p0:s0:seed42
-0.024100512266159058,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.0011552274227142334,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,fp_mass,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.030509859323501587,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,mass_delta,5,attention_mass,E16,global,aime24:p0:s0:seed42
0.03166508674621582,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,quant_mass,5,attention_mass,E16,global,aime24:p0:s0:seed42
-0.024416744709014893,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.0011311471462249756,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,fp_mass,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.03079158067703247,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,mass_delta,5,attention_mass,E32,global,aime24:p0:s0:seed42
0.031922727823257446,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,quant_mass,5,attention_mass,E32,global,aime24:p0:s0:seed42
-0.0218123197555542,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.0010974109172821045,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,fp_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.028596162796020508,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,mass_delta,5,attention_mass,E64,global,aime24:p0:s0:seed42
0.029693573713302612,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,quant_mass,5,attention_mass,E64,global,aime24:p0:s0:seed42
-0.00020213425159454346,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,abs_mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.0007051974534988403,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,fp_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.005594894289970398,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,mass_delta,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
0.004889696836471558,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,quant_mass,5,attention_mass,Recent128,global,aime24:p0:s0:seed42
-0.007568685337901115,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,cosine_loss,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.17235815711319447,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,entropy_delta,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.007074832916259766,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,entropy_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
-0.17943227291107178,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,entropy_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.004805645672604442,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,js,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.02038485463708639,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,kl_fp_quant,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.023069163784384727,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,kl_quant_fp,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.12083162739872932,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,l1,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.06041581369936466,accumulation,accumulation_gap,7,V_HYBRID,attention_routing,tv,5,attention_probs,current_history,mean,aime24:p0:s0:seed42
0.1312335729598999,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.004917349582314046,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.002206578850746155,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.012989926734007895,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.018815844086930156,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.03620436601340771,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
1.2763535802951083,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,max,aime24:p0:s0:seed42
0.1517514027073048,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,mean,aime24:p0:s0:seed42
0.13002457053516991,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,p50,aime24:p0:s0:seed42
0.325766833149828,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,p90,aime24:p0:s0:seed42
0.39155047870008275,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,p95,aime24:p0:s0:seed42
0.594214603479486,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,all_tokens,p99,aime24:p0:s0:seed42
0.007260710000991821,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,current_token,max,aime24:p0:s0:seed42
0.005102921277284622,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.004825964570045471,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.006825056515097572,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.007042883476188422,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.007217144765718331,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.2478936477273237,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,current_token,max,aime24:p0:s0:seed42
0.2028924358310178,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,current_token,mean,aime24:p0:s0:seed42
0.1988587183295749,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,current_token,p50,aime24:p0:s0:seed42
0.2383647927781567,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,current_token,p90,aime24:p0:s0:seed42
0.24312922201352194,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,current_token,p95,aime24:p0:s0:seed42
0.2469407718454022,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,k_source,current_token,p99,aime24:p0:s0:seed42
0.2860013246536255,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.0060978271137202,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.0024651288986206055,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.01538175344467163,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.023206717800348997,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.05147314997157082,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
1.670290098641999,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,max,aime24:p0:s0:seed42
0.16612589606666006,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,mean,aime24:p0:s0:seed42
0.13845905318157747,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,p50,aime24:p0:s0:seed42
0.35318381743854843,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,p90,aime24:p0:s0:seed42
0.43399460171349347,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,p95,aime24:p0:s0:seed42
0.6981533856014721,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,all_tokens,p99,aime24:p0:s0:seed42
0.023891836404800415,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,current_token,max,aime24:p0:s0:seed42
0.007035581395030022,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.0054573118686676025,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.014321898954221979,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.01699546967876131,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.022100368430471917,accumulation,accumulation_gap,7,V_HYBRID,direction,direction_error,5,q_source,current_token,p99,aime24:p0:s0:seed42
0.3947049255948514,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,current_token,max,aime24:p0:s0:seed42
0.22539619612507522,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,current_token,mean,aime24:p0:s0:seed42
0.21243239141767845,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,current_token,p50,aime24:p0:s0:seed42
0.3229816145612858,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,current_token,p90,aime24:p0:s0:seed42
0.34657559255720116,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,current_token,p95,aime24:p0:s0:seed42
0.38347275598789565,accumulation,accumulation_gap,7,V_HYBRID,direction,relative_L2,5,q_source,current_token,p99,aime24:p0:s0:seed42
